galaxy,status,n_points,alpha,gamma,alpha_eff,gamma_eff,alpha_scaling,gamma_scaling,shell_mode,shell_params,budget_factor,force_match,rms_velocity
NGC6674,ok,15,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 217.23, 'R_stop': 289.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.09150005669580108, 0.1549613155497841, 0.17041279651662308, 0.15803727010627117, 0.1351926486652873, 0.10522037085251931, 0.08080131456792851, 0.05963473446604489, 0.04423949257974054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,86.27681365104773
NGC6946,ok,58,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 61.199999999999996, 'R_stop': 81.6, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.032824677367020334, 0.09282894429996212, 0.14192002532999923, 0.13572694924550993, 0.1459242541442554, 0.13633549234821332, 0.12153488547392528, 0.10475701213966365, 0.0881477596514508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,28.354758619378412
NGC7331,ok,36,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 108.93, 'R_stop': 145.24, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.08303793234965426, 0.09759828770226821, 0.11880592059040512, 0.1302091039998928, 0.14364144368815582, 0.12112659050797282, 0.11442953558039583, 0.10189924279410338, 0.0892519427871517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,71.45022092160889
NGC7793,ok,46,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 23.61, 'R_stop': 31.48, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.02496950338485086, 0.06856442731788866, 0.11415628327357205, 0.12960923311249384, 0.1320826801770285, 0.1297178936118037, 0.1222505938770595, 0.12205230351926256, 0.10876441625896481, 0.04783266546707551, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,8.925608123628813
NGC7814,ok,18,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 58.59, 'R_stop': 78.12, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.07174136120433093, 0.10777146316808164, 0.12404258018115326, 0.13124579107740125, 0.13449890699860007, 0.1281356437081037, 0.11495970581873825, 0.10101288193680838, 0.08659166590678252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,51.25669521820909
PGC51017,ok,6,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 10.89, 'R_stop': 14.52, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.0629864703201165, 0.10301718544031052, 0.129028746503524, 0.13577862529730225, 0.14178763039494, 0.12520749765251313, 0.12260363265208507, 0.10209196491265118, 0.07749824682655736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,4.551327173453624
UGC00128,ok,22,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 161.25, 'R_stop': 215.0, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.051696038593743145, 0.11536901395188773, 0.1583302681425215, 0.1539262396191668, 0.14165309968897985, 0.12237507143123652, 0.10164157409270323, 0.08187351965228776, 0.057982124724218494, 0.01515305010325509, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,42.1888009521611
UGC00191,ok,9,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 29.94, 'R_stop': 39.92, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.04252341089180372, 0.08200807990543323, 0.12080008417030028, 0.1420504088004046, 0.1294261494791798, 0.13977108256353118, 0.12870621247831887, 0.11739835241683506, 0.09731621929419337, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,17.667467925918455
UGC00731,ok,12,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 32.730000000000004, 'R_stop': 43.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.05040135506406978, 0.08152106919087629, 0.11408198022886143, 0.13066616368180164, 0.138715310904764, 0.14819350138630993, 0.12772359336476222, 0.10875847604947639, 0.09993855012907833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,20.835103379244227
UGC01230,ok,11,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 109.62, 'R_stop': 146.16, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.04156613137781751, 0.09282278662591478, 0.1259434287077559, 0.13806885038931188, 0.15231910458062267, 0.1567658066327046, 0.11595971200642197, 0.09109211785929565, 0.0675976118064558, 0.017864450013699372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,29.195787260863337
UGC01281,ok,25,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 14.97, 'R_stop': 19.96, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.0009326077294177729, 0.003135557473603775, 0.0052240336143919396, 0.00643682846621062, 0.0075247004829260946, 0.008066920718616305, 0.008735430708782322, 0.00916737121744957, 0.00986109548131848, 0.010162016553915191, 0.011354508784462071, 0.012642330387076262, 0.013942040323967404, 0.015254451217606104, 0.016580684326823403, 0.01792196632775963, 0.01927950107467815, 0.020654394762283784, 0.022047617536276518, 0.023459988921363865, 0.024892178047230228, 0.026344712463050434, 0.027817991411006982, 0.029312300910964144, 0.03082782903127498, 0.03236468040706625, 0.03392288951518248, 0.035502432498203194, 0.03710323750223968, 0.03470347713558201, 0.03624097306583032, 0.037850975435592925, 0.03953706093315432, 0.041302978211667146, 0.04315265594597599, 0.04509021129699011, 0.04711995880324648, 0.04924641972006567, 0.05147433182751075, 0.05380865972923667]}",1.0,False,18.254795727822106
UGC02259,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 24.42, 'R_stop': 32.56, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.05731965370035792, 0.08908180181730238, 0.11420860654622526, 0.12616594924762836, 0.13205836931511478, 0.13524397389715517, 0.13400791509963, 0.12800563403771764, 0.08390809633886852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,12.126876920452242
UGC02455,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 12.09, 'R_stop': 16.12, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.003401459922672388, 0.005645201895204923, 0.0064130415813812795, 0.007686840036638223, 0.008694504865145593, 0.009241086723398148, 0.009115792213751377, 0.008675973913843008, 0.00853771307542869, 0.009115545919912078, 0.01030563786224299, 0.011532544155198412, 0.012794068913861398, 0.01408832334240074, 0.01541367622601659, 0.016768713580718294, 0.018152205160900447, 0.01956307632167952, 0.02100038420974468, 0.022463297545981368, 0.023951079442425353, 0.025463072810630243, 0.026998687995184966, 0.028557392320742996, 0.030138701282696696, 0.03174217114574664, 0.03336739274389518, 0.03501398630131889, 0.03668159711687302, 0.03496170165686729, 0.03661041125285666, 0.03833722512102954, 0.04014590814678725, 0.042040409709433964, 0.04402487254474919, 0.046103642013971484, 0.0482812757998091, 0.050562554051317175, 0.05295249000075185, 0.055456341076792474]}",1.0,False,35.37808204018852
UGC02487,ok,17,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 241.14, 'R_stop': 321.52, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.12011324031018414, 0.1510419396704147, 0.15553332649414064, 0.14218618455738866, 0.1274366358782595, 0.11237201469733428, 0.0831200461039152, 0.06472071214076074, 0.043475900147602074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,109.91238311046014
UGC02885,ok,19,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 222.20999999999998, 'R_stop': 296.28, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.041382470262137844, 0.08239691162006765, 0.10754312367368996, 0.12413180067569081, 0.1286146831860447, 0.1259043960880602, 0.13837444182891684, 0.11706244143591019, 0.10650418291011021, 0.028085548319371684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,46.89010305176194
UGC02916,ok,43,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 114.0, 'R_stop': 152.0, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.04918528304933893, 0.06362045292711206, 0.09605656865817903, 0.11847128544930044, 0.12955787704956787, 0.13090578825752675, 0.1277164316493495, 0.12089961428425512, 0.11121804795631715, 0.05236865071905292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,40.59165771175047
UGC02953,ok,115,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 187.17000000000002, 'R_stop': 249.56, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.10917810963943714, 0.23914175941897595, 0.2220291966799858, 0.18012710758280928, 0.12348847968759792, 0.07925005088270466, 0.046785296108489124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,71.18889424196867
UGC03205,ok,48,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 120.12, 'R_stop': 160.16, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.05772628733387776, 0.14818795968893425, 0.16935200973084955, 0.15550010793750493, 0.14939268654631865, 0.11780825312400704, 0.08011753955379053, 0.058315641792969164, 0.0446399357070097, 0.018959578584738405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,62.969076483440446
UGC03546,ok,30,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 87.69, 'R_stop': 116.92, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.07334842332915434, 0.12106427171588535, 0.1743059735923847, 0.1820395478536745, 0.19907246878631266, 0.1615626072159229, 0.08860670750666558, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,72.92969233961195
UGC03580,ok,47,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 81.17999999999999, 'R_stop': 108.24, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.06572249876063356, 0.12723676218138538, 0.1545174063251344, 0.16056544998588748, 0.14568930065074825, 0.11413901502679465, 0.09007308729540048, 0.06537104170397207, 0.051632570478120414, 0.025052867591923253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,38.99848384685498
UGC04278,ok,25,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 20.07, 'R_stop': 26.76, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.0015497783607669186, 0.004528188407313997, 0.006337510646881751, 0.008575035541335324, 0.01083321541194754, 0.01230129602287168, 0.013938749004723956, 0.014239300303266726, 0.013916768251841037, 0.010011086946172788, 0.011127191954660885, 0.012462274629877788, 0.01381030623386769, 0.01516793313469008, 0.016532646080741904, 0.017902648367317028, 0.019276735225743052, 0.020654185038332024, 0.022034662859172046, 0.023418136340532764, 0.024804803741143827, 0.026195033330117915, 0.02758931323906313, 0.028988210659530857, 0.030392339220051842, 0.0318023333862866, 0.03321882878808421, 0.03464244746970026, 0.03607378716888642, 0.03368086854033267, 0.03507068135799853, 0.03651941238591205, 0.03802993776692862, 0.03960528948546432, 0.04124866247434552, 0.04296342195794319, 0.04475311105124518, 0.046621458636437275, 0.04857238754038471, 0.05061002303808599]}",1.0,False,27.296964222144496
UGC04305,ok,22,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 16.56, 'R_stop': 22.08, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.029064555929205163, 0.07249488485004395, 0.09236462102766783, 0.1227146856017582, 0.15177464158353138, 0.14051430547858215, 0.12576938328969745, 0.13451094557664997, 0.13079197666286393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,5.052723936096229
UGC04325,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 16.77, 'R_stop': 22.36, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.003568851932201057, 0.005950638178582301, 0.008097488999092437, 0.010125493682879665, 0.011419337673328393, 0.011943054551799748, 0.011895012001134592, 0.010998149718079471, 0.009722290564289708, 0.009622758055273805, 0.010836312985406396, 0.012077133852876586, 0.013342392147152998, 0.014629734597545898, 0.015937219520013757, 0.017263260557311026, 0.018606576347993245, 0.01996614536081119, 0.02134116547569097, 0.022731018038477883, 0.024135236157390355, 0.0255534770000404, 0.026985497822876806, 0.028431135437366785, 0.029890288797531223, 0.031362904384583175, 0.03284896406633004, 0.034348475120101356, 0.03586146212605604, 0.03407488393768074, 0.03558969895116316, 0.03717247308952287, 0.03882646430292468, 0.04055509879854123, 0.04236197917097941, 0.04425089284397651, 0.04622582084043497, 0.048290946899728536, 0.050450666963090404, 0.05270959904974018]}",1.0,False,35.07594912282281
UGC04483,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 3.63, 'R_stop': 4.84, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.054518239408336874, 0.10044663572672576, 0.11963924348576718, 0.13578239506699227, 0.14037038179033906, 0.13218675708360791, 0.12114254970767575, 0.11022515144272615, 0.08568864628782903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,4.543315455756047
UGC04499,ok,9,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 24.54, 'R_stop': 32.72, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.05296874786051171, 0.07769869664819552, 0.10116468901316877, 0.12050328144032325, 0.12568293893071286, 0.13118015819340922, 0.1418645802432999, 0.14355783301844838, 0.10537907465193033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,5.701064765632328
UGC05005,ok,11,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 85.83, 'R_stop': 114.44, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.04555554584514685, 0.10704812449332807, 0.1352135697186375, 0.1533559520782593, 0.17124630159798485, 0.14597159951736774, 0.10048815756947463, 0.07600348675266616, 0.06511726242713492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,21.85361572747915
UGC05253,ok,73,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 159.87, 'R_stop': 213.16, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.046863580762345036, 0.08856746198137748, 0.09748156663862922, 0.12120640813357664, 0.13068323903528578, 0.12291351766970385, 0.11328604823120607, 0.11026719724646339, 0.1088707444197319, 0.059860235881680664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,40.247845134037114
UGC05414,ok,6,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 12.330000000000002, 'R_stop': 16.44, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.0024430757100969507, 0.0035455882312648234, 0.004572050810765014, 0.005389798915596196, 0.006179841793034809, 0.006813348948220957, 0.007593749528640915, 0.008174642258572371, 0.008468538328838277, 0.009570252814590206, 0.010746820173841041, 0.011957785360156794, 0.013201888164093383, 0.014478044626345356, 0.01578529659641557, 0.017122777988660506, 0.018489692339219137, 0.019885297895187976, 0.0213088976582628, 0.022759832650508335, 0.02423747725561439, 0.025741235886776254, 0.02727054049812856, 0.028824848631821495, 0.030403641806863363, 0.03200642412924753, 0.033632721049567445, 0.03528207822365617, 0.03695406044994702, 0.0354218934795864, 0.03710825433834607, 0.03887572773244313, 0.04072823471588516, 0.04266988512136066, 0.04470498664042947, 0.04683805434395285, 0.049073820663868964, 0.0514172458584161, 0.053873528983975176, 0.05644811939780232]}",1.0,False,12.476471127516056
UGC05716,ok,12,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 37.11, 'R_stop': 49.48, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.1248997306120614, 0.16350489744519978, 0.17720177489876032, 0.1706434522906564, 0.12795756349596668, 0.10215270257877675, 0.07533668620658397, 0.05830319247199488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,35.99111501653595
UGC05721,ok,23,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 20.22, 'R_stop': 26.96, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.13969026028589224, 0.26154077141635973, 0.2190798789954192, 0.19262039562637237, 0.11493034706817994, 0.07213834660777656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,37.69572878562745
UGC05750,ok,11,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 68.55000000000001, 'R_stop': 91.4, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.022687555406748456, 0.06603713662554285, 0.11777212126147442, 0.15186620247959895, 0.12883246611717436, 0.11318355121914614, 0.12333652678718243, 0.12409026568167623, 0.10928408644667144, 0.04291008797478461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,14.066412500372946
