system,cohort,realization,local_jsd,simple_shape_jsd,cluster_locked_jsd,simple_improves_local,simple_beats_cluster_locked
RXC J0032.1+1808,holdout,55,0.14814334945126995,0.10454663175512516,0.06262327601950457,True,False
RXC J0032.1+1808,holdout,56,0.14083220229132265,0.09814600933183895,0.05773049858530625,True,False
RXC J0032.1+1808,holdout,57,0.14761252717293327,0.1054330635306015,0.06533285749328581,True,False
RXC J0032.1+1808,holdout,58,0.14967333720367665,0.10658640334666827,0.06498505434250829,True,False
RXC J0032.1+1808,holdout,59,0.14789475425031542,0.1029723227930617,0.058943182055643806,True,False
RXC J0032.1+1808,holdout,60,0.1491743021973702,0.10599090652885554,0.06454937008398065,True,False
RXC J0032.1+1808,holdout,61,0.14507804226102228,0.1028715262404382,0.06289571944869642,True,False
RXC J0032.1+1808,holdout,62,0.1429012527179601,0.10051868118002161,0.06022442202529671,True,False
RXC J0032.1+1808,holdout,63,0.14673532731853073,0.10442846123448965,0.06490977808048717,True,False
RXC J0032.1+1808,holdout,64,0.1451675889710397,0.1026092098600878,0.061669231838922214,True,False
RXC J0032.1+1808,holdout,65,0.1456082691295052,0.10195962360086543,0.06023971129872094,True,False
RXC J0032.1+1808,holdout,66,0.1463613777920132,0.10343511949211384,0.06310120859501847,True,False
RXC J0032.1+1808,holdout,67,0.14677984523098503,0.10369821095623385,0.06192104916357534,True,False
RXC J0032.1+1808,holdout,68,0.14649122481157512,0.10419045114240352,0.06499982955259753,True,False
RXC J0032.1+1808,holdout,69,0.14627455313952153,0.10327491970673605,0.061823644409476276,True,False
RXC J0032.1+1808,holdout,70,0.14601977805704655,0.1017936221771755,0.058735050221358796,True,False
RXC J0032.1+1808,holdout,71,0.14569756775186526,0.10236546680876041,0.061711403528140515,True,False
RXC J0032.1+1808,holdout,72,0.1425196570860063,0.09961830160127697,0.05931311935024377,True,False
RXC J0032.1+1808,holdout,73,0.14343020600514522,0.09979074310633876,0.05818917292409247,True,False
RXC J0032.1+1808,holdout,74,0.14932164076598542,0.10590062337128112,0.06338036158816762,True,False
RXC J0032.1+1808,holdout,75,0.14753544095611287,0.10439636714805883,0.06380547422466465,True,False
RXC J0032.1+1808,holdout,76,0.14735481140432433,0.10360806153535712,0.061029574516817314,True,False
RXC J0032.1+1808,holdout,77,0.14744103168748773,0.10383172582867745,0.06250951844179667,True,False
RXC J0032.1+1808,holdout,78,0.14507151284006398,0.10174663940706746,0.05925297382744328,True,False
RXC J0032.1+1808,holdout,79,0.14569751954775828,0.10253589053505241,0.06120409828753008,True,False
RXC J0032.1+1808,holdout,80,0.14689073112413514,0.10329773574380102,0.05964978977443839,True,False
RXC J0032.1+1808,holdout,81,0.1484494336626424,0.10468310871609703,0.06186554206844156,True,False
RXC J0032.1+1808,holdout,82,0.14634031390494318,0.10212599718475551,0.058090279446326346,True,False
RXC J0032.1+1808,holdout,83,0.14585082183349526,0.10438694374116343,0.06561566712944904,True,False
RXC J0032.1+1808,holdout,84,0.14563702354610142,0.10198638823476924,0.059685202824016376,True,False
RXC J0032.1+1808,holdout,85,0.14684559686856496,0.10487091430730794,0.06510140207595036,True,False
RXC J0032.1+1808,holdout,86,0.14917101203529876,0.10352200343644866,0.058351156818293025,True,False
RXC J0032.1+1808,holdout,87,0.14738909159793923,0.10456450021958186,0.06399946026176222,True,False
RXC J0032.1+1808,holdout,88,0.14622630639118972,0.10204135107704529,0.0600023537129243,True,False
RXC J0032.1+1808,holdout,89,0.14480449655636943,0.10253873957921121,0.062050311986181446,True,False
RXC J0032.1+1808,holdout,90,0.14550951354658967,0.10294623105281325,0.06307195438215257,True,False
RXC J0032.1+1808,holdout,91,0.1445845864189638,0.10220503678399402,0.06160736159867629,True,False
RXC J0032.1+1808,holdout,92,0.14542376175276123,0.101753447027021,0.05983149721385469,True,False
RXC J0032.1+1808,holdout,93,0.14525050140012472,0.10199255470031765,0.061055597331701864,True,False
RXC J0032.1+1808,holdout,94,0.14249320502479573,0.10088886145874648,0.06162285403010434,True,False
RXC J0032.1+1808,holdout,95,0.1429360281907199,0.09974598977488433,0.05955484380600265,True,False
RXC J0032.1+1808,holdout,96,0.1433428139383256,0.101438342930074,0.0629062240066918,True,False
RXC J0032.1+1808,holdout,97,0.14167557352703508,0.09919911944177984,0.05906747271588755,True,False
RXC J0032.1+1808,holdout,98,0.1449776888035025,0.10217333203241043,0.0603243749575485,True,False
RXC J0032.1+1808,holdout,99,0.1471596101093094,0.10519077333846599,0.0656226850920751,True,False
RXC J0142.9+4438,holdout,0,0.20148709821288815,0.1786296305693752,0.028809149228225854,True,False
RXC J0142.9+4438,holdout,1,0.20192022627613204,0.17896118262860278,0.028042798749416856,True,False
RXC J0142.9+4438,holdout,2,0.20197977447112098,0.17903875937408037,0.028178111840148443,True,False
RXC J0142.9+4438,holdout,3,0.2017083292683646,0.17879997538937736,0.028397342606833745,True,False
RXC J0142.9+4438,holdout,4,0.20033850840689824,0.17758115412821188,0.029398337741811473,True,False
RXC J0142.9+4438,holdout,5,0.20016728153321123,0.1774647017936128,0.029853894265996384,True,False
RXC J0142.9+4438,holdout,6,0.20457849938421907,0.1813206325614026,0.02597552709713332,True,False
RXC J0142.9+4438,holdout,7,0.1997263463637823,0.17710855777254503,0.03051521845385046,True,False
RXC J0142.9+4438,holdout,8,0.20411216783619085,0.1809051594394845,0.026323145363788582,True,False
RXC J0142.9+4438,holdout,9,0.19769714531373184,0.17527557349223327,0.031927665235431585,True,False
RXC J0142.9+4438,holdout,10,0.20075668816365577,0.17793768293486292,0.02897964486562131,True,False
RXC J0142.9+4438,holdout,11,0.20130705688030026,0.17846086110000275,0.02885579813538955,True,False
RXC J0142.9+4438,holdout,12,0.19958110789455757,0.17697018959831137,0.03052241676036235,True,False
RXC J0142.9+4438,holdout,13,0.20590888591073353,0.18248177191415435,0.024748155271611144,True,False
RXC J0142.9+4438,holdout,14,0.20304760126366486,0.17998548269812786,0.02727095382581703,True,False
RXC J0142.9+4438,holdout,15,0.20076584065006878,0.1780049490608253,0.029500483148640705,True,False
RXC J0142.9+4438,holdout,16,0.20330549767598377,0.18020344895141122,0.027092284441194426,True,False
RXC J0142.9+4438,holdout,17,0.20238725884128034,0.17938448166528015,0.027725502776343183,True,False
RXC J0142.9+4438,holdout,18,0.19890089734411265,0.1763777472240471,0.031174182714048145,True,False
RXC J0142.9+4438,holdout,19,0.20498636021228656,0.18167381998043014,0.025657812161280085,True,False
RXC J0142.9+4438,holdout,20,0.20044008695793994,0.17769832154681167,0.02950788010260838,True,False
RXC J0142.9+4438,holdout,21,0.20295203301301118,0.17987758782354196,0.027165932804159947,True,False
RXC J0142.9+4438,holdout,22,0.20284352801984823,0.17976754563258845,0.027221257424814037,True,False
RXC J0142.9+4438,holdout,23,0.2032372710885636,0.180159253883376,0.02727940476101435,True,False
RXC J0142.9+4438,holdout,24,0.20167321456810447,0.17875252476039674,0.028261928119499888,True,False
RXC J0142.9+4438,holdout,25,0.20058408187710597,0.177836251556204,0.029548396603666087,True,False
RXC J0142.9+4438,holdout,26,0.20311622326378326,0.1800339646821288,0.027191145081978653,True,False
RXC J0142.9+4438,holdout,27,0.202468305186465,0.17944599700371386,0.027585267325642503,True,False
RXC J0142.9+4438,holdout,28,0.19809907023469897,0.1756395139461402,0.03167525241960022,True,False
RXC J0142.9+4438,holdout,29,0.20100947063819585,0.17818432655356028,0.028985710436677574,True,False
RXC J0142.9+4438,holdout,30,0.1985522522535041,0.1760625285162185,0.03143107120792691,True,False
RXC J0142.9+4438,holdout,31,0.20507819631164476,0.181744559573856,0.02544213850321246,True,False
RXC J0142.9+4438,holdout,32,0.1998209390476296,0.17716539993827815,0.030160800443733538,True,False
RXC J0142.9+4438,holdout,33,0.20029245985124255,0.17761269678164915,0.030025735911658306,True,False
RXC J0142.9+4438,holdout,34,0.20066071129614127,0.17790953043790825,0.02958294912945577,True,False
RXC J0142.9+4438,holdout,35,0.20373503738794324,0.18058413445626942,0.02678853652588927,True,False
RXC J0142.9+4438,holdout,36,0.2016708695528284,0.17875027049643336,0.028295333580615603,True,False
RXC J0142.9+4438,holdout,37,0.20121888124582182,0.1783648291090435,0.028805729332252235,True,False
RXC J0142.9+4438,holdout,38,0.2026996501458499,0.1796843340021075,0.02765181599716688,True,False
RXC J0142.9+4438,holdout,39,0.19946302530334736,0.17685792350585589,0.030589390946490762,True,False
RXC J0142.9+4438,holdout,40,0.20312680323321647,0.18004885701057521,0.027207614123348565,True,False
RXC J0142.9+4438,holdout,41,0.2005926842896959,0.17785459796165462,0.02954716540209023,True,False
RXC J0142.9+4438,holdout,42,0.199014407982522,0.17646152657200853,0.030953837520989402,True,False
RXC J0142.9+4438,holdout,43,0.20438036913627716,0.18113222685649344,0.026047870742452933,True,False
RXC J0142.9+4438,holdout,44,0.19925376422522648,0.17666696457330627,0.0307099192357608,True,False
RXC J0142.9+4438,holdout,45,0.19888830067746077,0.17639297047480923,0.031416444713877695,True,False
RXC J0142.9+4438,holdout,46,0.20101117752049352,0.17819273185193846,0.02906675347352102,True,False
RXC J0142.9+4438,holdout,47,0.19603701777116372,0.1738425222596271,0.033558683544467324,True,False
RXC J0142.9+4438,holdout,48,0.2028411399161272,0.1797781607721743,0.027367431305399405,True,False
RXC J0142.9+4438,holdout,49,0.20171320831169226,0.1787865778148356,0.02827211682716902,True,False
RXC J0142.9+4438,holdout,50,0.20307069613340695,0.17997918814207528,0.027125806000618084,True,False
RXC J0142.9+4438,holdout,51,0.2053647676404591,0.18200072231830894,0.025295114155447274,True,False
RXC J0142.9+4438,holdout,52,0.20082480379055145,0.17800912701744143,0.02906616664480471,True,False
RXC J0142.9+4438,holdout,53,0.20102778790262005,0.1782017381626567,0.02902908702370631,True,False
RXC J0142.9+4438,holdout,54,0.20290199315584395,0.17986115159603,0.027489940684167602,True,False
RXC J0142.9+4438,holdout,55,0.2005911589796546,0.17783315372770875,0.029457798095940957,True,False
RXC J0142.9+4438,holdout,56,0.20457633538656578,0.18131155713393,0.025937855772011027,True,False
RXC J0142.9+4438,holdout,57,0.20367544835874227,0.1805232350494792,0.02674347440473105,True,False
RXC J0142.9+4438,holdout,58,0.20181441265478212,0.17888548847983932,0.028215075454848564,True,False
RXC J0142.9+4438,holdout,59,0.20331361409112625,0.18024272872471128,0.027300951996905826,True,False
RXC J0142.9+4438,holdout,60,0.20017335966688105,0.1774899820740562,0.030002166148451644,True,False
RXC J0142.9+4438,holdout,61,0.2033625219517461,0.18023150467645804,0.02679243357271909,True,False
RXC J0142.9+4438,holdout,62,0.2015203673690708,0.1786370272438024,0.028572845716729852,True,False
RXC J0142.9+4438,holdout,63,0.20373301304949412,0.18057469416446315,0.02669143066834983,True,False
RXC J0142.9+4438,holdout,64,0.20007156123880054,0.17737950712225742,0.02998257346153252,True,False
RXC J0142.9+4438,holdout,65,0.20223018529128994,0.17927780551275382,0.028080622901699534,True,False
RXC J0142.9+4438,holdout,66,0.20246274350403526,0.17946667680054834,0.02775986273186734,True,False
RXC J0142.9+4438,holdout,67,0.20337066318110128,0.18023631620549563,0.02685468363576614,True,False
RXC J0142.9+4438,holdout,68,0.20265894331307743,0.17964189189542457,0.027690640506118757,True,False
RXC J0142.9+4438,holdout,69,0.20083150045935638,0.17806638834580346,0.029433792647735255,True,False
RXC J0142.9+4438,holdout,70,0.20315699189456632,0.1800738030386759,0.02714627657677309,True,False
RXC J0142.9+4438,holdout,71,0.19983420345654007,0.17719986174698665,0.030434414761417387,True,False
RXC J0142.9+4438,holdout,72,0.20346037766659186,0.18031244023004073,0.02674720471898586,True,False
RXC J0142.9+4438,holdout,73,0.20344857936319136,0.18032041693202988,0.02680125498057334,True,False
RXC J0142.9+4438,holdout,74,0.19979597879656802,0.17714059631969842,0.03019872981691211,True,False
RXC J0142.9+4438,holdout,75,0.2001059445970339,0.17738197627031257,0.029734805367907603,True,False
RXC J0142.9+4438,holdout,76,0.20226041369783576,0.17930039278723361,0.02802153374495936,True,False
RXC J0142.9+4438,holdout,77,0.20058264037735435,0.1777947620752617,0.02924024275207162,True,False
RXC J0142.9+4438,holdout,78,0.2003442911689291,0.17762816518041424,0.02973053059256387,True,False
RXC J0142.9+4438,holdout,79,0.2030513011641833,0.17997558501055672,0.027253896606979047,True,False
RXC J0142.9+4438,holdout,80,0.2024560831420976,0.17941929076170637,0.0273995658347116,True,False
RXC J0142.9+4438,holdout,81,0.2004025065729651,0.17768187695112295,0.02974111804928365,True,False
RXC J0142.9+4438,holdout,82,0.20297430812866718,0.17989896863498198,0.027276325386852585,True,False
RXC J0142.9+4438,holdout,83,0.20339446199875721,0.18027524328643924,0.02693352976619676,True,False
RXC J0142.9+4438,holdout,84,0.20508267624848964,0.18174875241306637,0.02543514758453083,True,False
RXC J0142.9+4438,holdout,85,0.2042940360951651,0.18103701102280206,0.02594667853727141,True,False
RXC J0142.9+4438,holdout,86,0.20146175351627496,0.178612894167507,0.028841803289473847,True,False
RXC J0142.9+4438,holdout,87,0.2031805102057681,0.18012518800216631,0.027396017478687994,True,False
RXC J0142.9+4438,holdout,88,0.20423211498703361,0.18098228454618348,0.02595918203175953,True,False
RXC J0142.9+4438,holdout,89,0.1991766675646602,0.17655880676565935,0.03043299246160102,True,False
RXC J0142.9+4438,holdout,90,0.20321590344720436,0.18012844380276113,0.027176580524517505,True,False
RXC J0142.9+4438,holdout,91,0.201847434997712,0.17892070876435368,0.028246444177190536,True,False
RXC J0142.9+4438,holdout,92,0.20224057592304193,0.17929583830686352,0.028142260700726847,True,False
RXC J0142.9+4438,holdout,93,0.20092788752265006,0.17810978572163083,0.029054922643624526,True,False
RXC J0142.9+4438,holdout,94,0.19997384714109118,0.17733017194021167,0.030239435360550113,True,False
RXC J0142.9+4438,holdout,95,0.2023127240224738,0.17934119666456594,0.028039490419055076,True,False
RXC J0142.9+4438,holdout,96,0.2026097740757556,0.17960426129591628,0.02769382192493311,True,False
RXC J0142.9+4438,holdout,97,0.20021210138432136,0.17750550154301536,0.029796922527782405,True,False
RXC J0142.9+4438,holdout,98,0.20286153086394282,0.17978975627043234,0.027203685110997244,True,False
RXC J0142.9+4438,holdout,99,0.20338849052207006,0.1802484950503958,0.026771052125226596,True,False
RXC J0600.1-2007,holdout,0,0.18746102223586084,0.14916260272583826,0.04886725948684985,True,False
RXC J0600.1-2007,holdout,1,0.1822941146688004,0.1445325901979151,0.04384828882202859,True,False
RXC J0600.1-2007,holdout,2,0.20000036453508285,0.1607661131372367,0.05392780835922824,True,False
RXC J0600.1-2007,holdout,3,0.1957853225181276,0.15571393929543026,0.047494486186568416,True,False
RXC J0600.1-2007,holdout,4,0.19219967291566614,0.1540564360821215,0.05033768150366296,True,False
RXC J0600.1-2007,holdout,5,0.182619562015999,0.14338923317978752,0.03718991168574916,True,False
RXC J0600.1-2007,holdout,6,0.20558762489157856,0.16561932044531272,0.059301047555056496,True,False
RXC J0600.1-2007,holdout,7,0.19759067104372013,0.15873712132645384,0.05480110221869587,True,False
RXC J0600.1-2007,holdout,8,0.19126692402981962,0.15288675881383576,0.04981575830216321,True,False
RXC J0600.1-2007,holdout,9,0.1927914925460914,0.152647580489644,0.04407884069062712,True,False
RXC J0600.1-2007,holdout,10,0.1838668203016226,0.14452747371283892,0.03788351609620504,True,False
RXC J0600.1-2007,holdout,11,0.19051734743538853,0.15322896861325713,0.053821403315681596,True,False
RXC J0600.1-2007,holdout,12,0.19027227587783763,0.15029707087967384,0.040509275946680516,True,False
RXC J0600.1-2007,holdout,13,0.19958871315475335,0.15829341723430426,0.04634820861493025,True,False
RXC J0600.1-2007,holdout,14,0.19615550923366204,0.1567940633783354,0.051762670046017784,True,False
RXC J0600.1-2007,holdout,15,0.19415086853406494,0.15735341800014596,0.05978955834753159,True,False
RXC J0600.1-2007,holdout,16,0.19131511755976485,0.15334629305688913,0.05187937548685152,True,False
RXC J0600.1-2007,holdout,17,0.2092655481471037,0.16921755566631855,0.05712289641454193,True,False
RXC J0600.1-2007,holdout,18,0.19199910971786788,0.1538474350760563,0.0488343574256993,True,False
RXC J0600.1-2007,holdout,19,0.18918488793432925,0.15077301680308808,0.04730324845642559,True,False
RXC J0600.1-2007,holdout,20,0.1905361950733555,0.15294112133761534,0.05464190860895846,True,False
RXC J0600.1-2007,holdout,21,0.18544567966657682,0.1469830800948782,0.04565981517610318,True,False
RXC J0600.1-2007,holdout,22,0.1964905022868279,0.15696921311266043,0.04926447726071795,True,False
RXC J0600.1-2007,holdout,23,0.19805141677083496,0.1581987058512421,0.05008015635579302,True,False
RXC J0600.1-2007,holdout,24,0.19869798960837132,0.1605997221469856,0.05946418708112784,True,False
RXC J0600.1-2007,holdout,25,0.18818932697181778,0.15099893339427478,0.05214261965451044,True,False
RXC J0600.1-2007,holdout,26,0.20089089641095562,0.16153316248314098,0.054956449957539136,True,False
RXC J0600.1-2007,holdout,27,0.19751991613466383,0.1570914159433913,0.04773620667962716,True,False
RXC J0600.1-2007,holdout,28,0.1823047593006526,0.14468394811419424,0.04188869749448525,True,False
RXC J0600.1-2007,holdout,29,0.19514861521410734,0.1557881540396771,0.047904253097539255,True,False
RXC J0600.1-2007,holdout,30,0.1982433952859508,0.1579571663255784,0.04838221436515719,True,False
RXC J0600.1-2007,holdout,31,0.20473336287790878,0.16432795628508123,0.05175273748882275,True,False
RXC J0600.1-2007,holdout,32,0.19222112551464493,0.1528817816565197,0.04685357124677334,True,False
RXC J0600.1-2007,holdout,33,0.19121132425899312,0.15285486996193653,0.04844538732625921,True,False
RXC J0600.1-2007,holdout,34,0.18368400029298526,0.14512922444269014,0.04259293699930508,True,False
RXC J0600.1-2007,holdout,35,0.19931763008539372,0.16149030875355003,0.06030754704129357,True,False
RXC J0600.1-2007,holdout,36,0.19191590613403464,0.15285052313836422,0.04980344302672434,True,False
RXC J0600.1-2007,holdout,37,0.1830921710464494,0.14560201014522187,0.04581330359587333,True,False
RXC J0600.1-2007,holdout,38,0.19128567754347534,0.1525598616415128,0.04810858774767011,True,False
RXC J0600.1-2007,holdout,39,0.18831794662310894,0.14852516319384446,0.03965105836590257,True,False
RXC J0600.1-2007,holdout,40,0.1909492996519197,0.15126491551751173,0.04521215588226277,True,False
RXC J0600.1-2007,holdout,41,0.20338337105963677,0.16330627570443343,0.05080400476513401,True,False
RXC J0600.1-2007,holdout,42,0.19489141020677866,0.1561203789865468,0.05252697075636754,True,False
RXC J0600.1-2007,holdout,43,0.19355194566271255,0.15579397696684444,0.055015943342748265,True,False
RXC J0600.1-2007,holdout,44,0.2031919759640567,0.163587523062185,0.05751275324480997,True,False
RXC J0600.1-2007,holdout,45,0.18187198237065616,0.14428800572117703,0.04444984113832298,True,False
RXC J0600.1-2007,holdout,46,0.1911668614651046,0.15273693959415746,0.04993972244896476,True,False
RXC J0600.1-2007,holdout,47,0.1906071626598613,0.15258673756979796,0.05182258778701379,True,False
RXC J0600.1-2007,holdout,48,0.19444368112071098,0.15701134448048912,0.05802790176942798,True,False
RXC J0600.1-2007,holdout,49,0.2000288088857956,0.1593086823237077,0.048677856424165826,True,False
RXC J0600.1-2007,holdout,50,0.1895208510737832,0.14988272854012133,0.039995806903831574,True,False
RXC J0600.1-2007,holdout,51,0.19348633587647757,0.15330778915873494,0.04367362109850918,True,False
RXC J0600.1-2007,holdout,52,0.18885094320795615,0.1499173095771192,0.04758191285051534,True,False
RXC J0600.1-2007,holdout,53,0.18380195646807118,0.1457248213002096,0.042753291113888245,True,False
RXC J0600.1-2007,holdout,54,0.19178646881186673,0.1531215478567743,0.05081334677461012,True,False
RXC J0600.1-2007,holdout,55,0.18379784951620096,0.14395490294323232,0.03535026927240364,True,False
RXC J0600.1-2007,holdout,56,0.20177527419435423,0.16087453520644487,0.050075887239264594,True,False
RXC J0600.1-2007,holdout,57,0.1896367509079904,0.1512574241881005,0.04549395045761766,True,False
RXC J0600.1-2007,holdout,58,0.19579173286412915,0.1550939004660557,0.04368213699462423,True,False
RXC J0600.1-2007,holdout,59,0.19164025081078867,0.15467152218790117,0.05688415026387207,True,False
RXC J0600.1-2007,holdout,60,0.19376453147750405,0.15325331210807996,0.04186566170549364,True,False
RXC J0600.1-2007,holdout,61,0.2056211000762615,0.16459529158150232,0.05398558734643703,True,False
RXC J0600.1-2007,holdout,62,0.184932007390938,0.14667272625879293,0.04409853469038784,True,False
RXC J0600.1-2007,holdout,63,0.1912427650160507,0.15329533150824545,0.05260145074471895,True,False
RXC J0600.1-2007,holdout,64,0.19155508832822254,0.15275165731794516,0.04817448783690899,True,False
RXC J0600.1-2007,holdout,65,0.1885253565172885,0.1493752022446787,0.04312529308870115,True,False
RXC J0600.1-2007,holdout,66,0.19376980587114745,0.15366338009133618,0.045529421442983255,True,False
RXC J0600.1-2007,holdout,67,0.20323954202989933,0.16406042609930657,0.05738640396804269,True,False
RXC J0600.1-2007,holdout,68,0.21035687470916098,0.17034402404039972,0.059389681723909495,True,False
RXC J0600.1-2007,holdout,69,0.19433626839369467,0.15366668304605885,0.04331982336277947,True,False
RXC J0600.1-2007,holdout,70,0.19390905212074638,0.15414393861072745,0.04445141096200833,True,False
RXC J0600.1-2007,holdout,71,0.19554384973910532,0.15673203856753637,0.054169268364493595,True,False
RXC J0600.1-2007,holdout,72,0.18991807030830488,0.1516790573025123,0.04875400618092479,True,False
RXC J0600.1-2007,holdout,73,0.18356747604424492,0.1472623416092992,0.05258575858866649,True,False
RXC J0600.1-2007,holdout,74,0.1894823694291251,0.15032067588105544,0.04298278927223194,True,False
RXC J0600.1-2007,holdout,75,0.19128784425672685,0.15225400971881564,0.04498358083046273,True,False
RXC J0600.1-2007,holdout,76,0.19507439626655618,0.15488401082783582,0.04574046532781659,True,False
RXC J0600.1-2007,holdout,77,0.1862435590928499,0.14599511632078244,0.03758714568219855,True,False
RXC J0600.1-2007,holdout,78,0.1965442862975608,0.15647217494422255,0.048836017277639227,True,False
RXC J0600.1-2007,holdout,79,0.19490633190682982,0.15484586676225887,0.04731739061125402,True,False
RXC J0600.1-2007,holdout,80,0.19700567392673557,0.1588615055542938,0.058850157280972926,True,False
RXC J0600.1-2007,holdout,81,0.18565043691848754,0.14759221435018538,0.046885430785482185,True,False
RXC J0600.1-2007,holdout,82,0.20151815659935138,0.16167557603571625,0.052760430546919646,True,False
RXC J0600.1-2007,holdout,83,0.19665692034566917,0.15917999118855447,0.06055173982923999,True,False
RXC J0600.1-2007,holdout,84,0.1994645485610164,0.1620253640824265,0.06469019912439823,True,False
RXC J0600.1-2007,holdout,85,0.19315382870881648,0.15497601797611235,0.05340596171993375,True,False
RXC J0600.1-2007,holdout,86,0.20740245356234224,0.16772015254457273,0.058038636267844335,True,False
RXC J0600.1-2007,holdout,87,0.20150601506028762,0.15977292364743145,0.046721533177932595,True,False
RXC J0600.1-2007,holdout,88,0.19176243773189863,0.1526916922613249,0.04612602895722687,True,False
RXC J0600.1-2007,holdout,89,0.1864437213938617,0.1481530938982184,0.04716821965041597,True,False
RXC J0600.1-2007,holdout,90,0.18799907014352396,0.14881327072031633,0.04156400726820481,True,False
RXC J0600.1-2007,holdout,91,0.18874214504835202,0.1508207829888549,0.04667638142036941,True,False
RXC J0600.1-2007,holdout,92,0.1846964284789078,0.1451957335808051,0.03756770485016213,True,False
RXC J0600.1-2007,holdout,93,0.19718181301746873,0.1570241146602906,0.049238426698044416,True,False
RXC J0600.1-2007,holdout,94,0.19116536078089297,0.1519089235691855,0.046220312565269525,True,False
RXC J0600.1-2007,holdout,95,0.20852441141037653,0.16884191937497375,0.059120076286265276,True,False
RXC J0600.1-2007,holdout,96,0.21101124094376417,0.17125381430838615,0.05927648600717328,True,False
RXC J0600.1-2007,holdout,97,0.1899268664529084,0.1524421725720616,0.05360630290899235,True,False
RXC J0600.1-2007,holdout,98,0.19192622120783143,0.1535031216221301,0.04985556587373179,True,False
RXC J0600.1-2007,holdout,99,0.18282868937654445,0.14463963854510015,0.04234238233656872,True,False
