domain,observable,system,radius_kpc,gbar_m_s2,observed_g_m_s2,chi,mean_density_kg_m3,required_enhancement,predicted_enhancement,predicted_g_m_s2,absolute_fractional_error,passes_5_percent
SPARC,dynamics,ESO563-G021,1.34,1.7462514634899122e-10,8.22018829783549e-11,1.1370499084093728e-06,1.5106265262798625e-20,0.47073336628204215,0.1160254159199412,2.026095523522231e-11,0.7535220058090719,False
SPARC,dynamics,ESO563-G021,2.23,1.3733892477864865e-10,7.979597905952472e-11,1.0893877473825273e-06,7.139107174402505e-21,0.5810150267896241,0.13569119764831694,1.8635683186946947e-11,0.7664583678703228,False
SPARC,dynamics,ESO563-G021,3.12,1.1097899310015748e-10,1.4709190871096685e-10,1.0514495048630923e-06,4.123265573656498e-21,1.325403165067625,0.15267350676934055,1.694355205433149e-11,0.884809761442247,False
SPARC,dynamics,ESO563-G021,4.01,1.0069763793665612e-10,1.6067314975921056e-10,1.0191093522370906e-06,2.9109184089329163e-21,1.595599986767138,0.1647613260359404,1.6591076355130478e-11,0.8967402059398577,False
SPARC,dynamics,ESO563-G021,4.9,1.0219077937053018e-10,2.514910866961673e-10,9.881118710809337e-07,2.4175237712896042e-21,2.460995876979214,0.17167211915702696,1.754330765284711e-11,0.9302428253688306,False
SPARC,dynamics,ESO563-G021,5.79,1.1103910653133543e-10,2.8841816235885787e-10,9.555344107315577e-07,2.2230668197915897e-21,2.597446713761748,0.17490436046299362,1.942122391424544e-11,0.9326629649277045,False
SPARC,dynamics,ESO563-G021,6.69,1.14970973356202e-10,2.931524655904562e-10,9.206164025865478e-07,1.9921278740609083e-21,2.5497954573474293,0.17924123098962497,2.060753879244102e-11,0.9297036825157377,False
SPARC,dynamics,ESO563-G021,7.58,1.1176161397962861e-10,3.0707880169531935e-10,8.859759869496709e-07,1.7091437101740785e-21,2.747623184390414,0.18551323083371463,2.073325809255135e-11,0.9324822880052701,False
SPARC,dynamics,ESO563-G021,8.47,1.1181625504937721e-10,3.064353866733291e-10,8.518175521107452e-07,1.5303002678294838e-21,2.740526290547019,0.19019870500555947,2.1267306908962897e-11,0.9305977447975531,False
SPARC,dynamics,ESO563-G021,10.23,1.0785123970464304e-10,2.682623959036542e-10,7.854497235425899e-07,1.222094049851383e-21,2.4873371566085525,0.20016916231016935,2.1588492305791672e-11,0.9195247167122703,False
SPARC,dynamics,ESO563-G021,12.06,1.0163982025884685e-10,2.5824120208590673e-10,7.196391421374208e-07,9.769485719012949e-22,2.540748315259138,0.21070995752983213,2.141652221008139e-11,0.9170677566666648,False
SPARC,dynamics,ESO563-G021,13.44,9.316420665379618e-11,2.317253643717288e-10,6.734907939925276e-07,8.035352679951947e-22,2.4872788884773556,0.22044546607006876,2.05376269568443e-11,0.9113708289443089,False
SPARC,dynamics,ESO563-G021,15.18,8.505914852602827e-11,2.0516395896943576e-10,6.202563150831484e-07,6.495377270090411e-22,2.4120151979496383,0.2316503726118635,1.9703983450102287e-11,0.9039598204817363,False
SPARC,dynamics,ESO563-G021,16.83,7.773321428637275e-11,1.8985613477246386e-10,5.741461035474274e-07,5.353990941916913e-22,2.4424068464868194,0.24240944866569047,1.8843265618171592e-11,0.9007497669708981,False
SPARC,dynamics,ESO563-G021,18.56,6.764899519290209e-11,1.7546480065569763e-10,5.309706894407013e-07,4.2251146699637553e-22,2.5937532428287695,0.256400476557452,1.7345234606092876e-11,0.901146927809594,False
SPARC,dynamics,ESO563-G021,20.3,6.08830065240725e-11,1.624556360951468e-10,4.92578784363621e-07,3.4766035918413026e-22,2.668324798167015,0.2686346596585705,1.635528573658474e-11,0.8993246025209873,False
SPARC,dynamics,ESO563-G021,21.94,5.67133486425649e-11,1.4937126930983226e-10,4.594720112158451e-07,2.99642760601461e-22,2.63379385779603,0.2784206739828812,1.5790168752889038e-11,0.8942891171384746,False
SPARC,dynamics,ESO563-G021,23.68,5.2534574252343074e-11,1.3752646537879003e-10,4.268401698874486e-07,2.5716901461038863e-22,2.6178277322320977,0.28892286713821413,1.5178439816872362e-11,0.8896325898068689,False
SPARC,dynamics,ESO563-G021,25.41,4.6227609100839315e-11,1.281631916635084e-10,3.975099087803224e-07,2.1088801014632411e-22,2.7724382497034967,0.3032543753267203,1.4018724720722837e-11,0.8906181678314558,False
SPARC,dynamics,ESO563-G021,27.06,4.0886603928311486e-11,1.165818252593024e-10,3.7283519602877306e-07,1.7514928500793757e-22,2.851345283254904,0.3174272882067126,1.2978523808945838e-11,0.8886745530010456,False
SPARC,dynamics,ESO563-G021,28.8,3.555413598792067e-11,1.0953833998321954e-10,3.5000270612989214e-07,1.4310432622755285e-22,3.0808888175607647,0.3337416316237509,1.1865895355581365e-11,0.8916735879200002,False
SPARC,dynamics,ESO563-G021,30.53,3.11818777940097e-11,1.0266996844230215e-10,3.301835340235707e-07,1.1839424235450599e-22,3.292616599954282,0.3499475886264797,1.0912022942859269e-11,0.8937174803068968,False
SPARC,dynamics,ESO563-G021,32.18,2.8203426747033616e-11,9.678026405084011e-11,3.133629110705379e-07,1.0159467861888082e-22,3.4315072745909956,0.3637086569117086,1.0257830462471355e-11,0.8940090672093769,False
SPARC,dynamics,ESO563-G021,33.91,2.574414672062119e-11,9.362899032957094e-11,2.97341632862828e-07,8.800469333753262e-23,3.6369040056229034,0.3772045850019805,9.710810179982013e-12,0.896284151459924,False
SPARC,dynamics,ESO563-G021,35.65,2.3266902692196055e-11,9.308718071223085e-11,2.8270226265424535e-07,7.565439474527181e-23,4.0008411065153595,0.3920587425036751,9.121992611457758e-12,0.9020059202388196,False
SPARC,dynamics,ESO563-G021,37.3,2.1325022928176216e-11,8.952631066049246e-11,2.7007179837681515e-07,6.627287279586902e-23,4.198181214717645,0.40563365114404926,8.650146911086684e-12,0.9033787179738665,False
SPARC,dynamics,ESO563-G021,39.03,1.9365942195353174e-11,8.502582609251935e-11,2.5798744998299614e-07,5.751686437416233e-23,4.390482282494943,0.4207827294155496,8.14885401466447e-12,0.9041602488425406,False
SPARC,dynamics,ESO563-G021,40.76,1.7657974363521223e-11,7.889262144139282e-11,2.469921367668343e-07,5.0218279376036444e-23,4.4678183248681895,0.43592131618598484,7.69748742572455e-12,0.9024308321223322,False
SPARC,dynamics,ESO563-G021,42.41,1.6302487777106522e-11,7.438585690914226e-11,2.3737298715746522e-07,4.45595434650114e-23,4.562853101083249,0.44979585987643733,7.332791507828737e-12,0.9014222351866527,False
SPARC,dynamics,F568-3,0.64,4.725927163443922e-12,7.78597224289009e-12,7.053540053874212e-08,8.559771505619092e-22,1.6475015322107127,0.21723887786222795,1.0266551138451796e-12,0.8681404092105915,False
SPARC,dynamics,F568-3,1.18,6.220289973639166e-12,1.3172119957715355e-11,6.952070216951919e-08,6.110598446958656e-22,2.1176054514399167,0.23498832194927632,1.4616955029433757e-12,0.8890311121037725,False
SPARC,dynamics,F568-3,1.8,6.963340029789283e-12,1.8783736804913395e-11,6.811754655194113e-08,4.48435741414678e-22,2.697518249081082,0.25279460873311266,1.7602948183062028e-12,0.906286228529046,False
SPARC,dynamics,F568-3,2.03,7.107370620553436e-12,2.2931466892368376e-11,6.756199673089863e-08,4.0585233283762932e-22,3.226434657291412,0.25886965246470106,1.8398825624804945e-12,0.9197660328004219,False
SPARC,dynamics,F568-3,2.78,7.747696074836268e-12,3.2869545655792183e-11,6.564943697500044e-08,3.23059786599177e-22,4.242492908640175,0.2734147015956305,2.118334010354996e-12,0.9355532920187564,False
SPARC,dynamics,F568-3,3.0,7.860700292265622e-12,4.2062722553556306e-11,6.505996914347421e-08,3.0373518586086166e-22,5.351014666586777,0.2775098108995723,2.1814214516448453e-12,0.9481388431557811,False
SPARC,dynamics,F568-3,3.64,8.080950822852051e-12,4.1168580863710834e-11,6.330854062112132e-08,2.5734527692002886e-22,5.094521890578837,0.2888740274325271,2.334376809681466e-12,0.9432971270637321,False
SPARC,dynamics,F568-3,4.19,8.197244537473326e-12,4.705704342954539e-11,6.177163184866792e-08,2.267822134811814e-22,5.74059285585861,0.2979103051040488,2.442043621171176e-12,0.9481046099968553,False
SPARC,dynamics,F568-3,4.6,7.92534019493955e-12,4.7718995550870925e-11,6.063688844072931e-08,1.9971707804697005e-22,6.021065894602256,0.30732930827821514,2.4356893199803067e-12,0.9489576573885815,False
SPARC,dynamics,F568-3,5.14,7.521977668419961e-12,4.630714218585846e-11,5.920494459670322e-08,1.6963835115123878e-22,6.1562456347448276,0.319944106536184,2.406612424507753e-12,0.9480293468586646,False
SPARC,dynamics,F568-3,5.39,7.4957995392743e-12,4.395344489918492e-11,5.8560441795078965e-08,1.6120715749538474e-22,5.863743376392406,0.32400754291093947,2.428695590873218e-12,0.9447439080953981,False
SPARC,dynamics,F568-3,6.31,7.620636517362567e-12,4.1140177976658836e-11,5.617309020929093e-08,1.3999644581393708e-22,5.398522535870413,0.33557191192141655,2.557271566189522e-12,0.9378400461067424,False
SPARC,dynamics,F568-3,9.1,7.224851430244758e-12,3.22761673971493e-11,4.906295558644425e-08,9.20328032074918e-23,4.467381469193183,0.3729347173272526,2.6943979258697254e-12,0.9165205120943913,False
SPARC,dynamics,F568-3,10.17,7.15880831775262e-12,3.029268251748328e-11,4.6420958572272085e-08,8.159713361750827e-23,4.231525859180027,0.38454449706805915,2.7528803441568197e-12,0.909123916557472,False
SPARC,dynamics,F568-3,11.99,6.671622310654255e-12,2.757230152762466e-11,4.209993899148827e-08,6.450114008771403e-23,4.132773146284531,0.4084783718981084,2.7252134193751462e-12,0.9011611919068577,False
SPARC,dynamics,F568-3,14.02,5.968850998940578e-12,2.6464823170362723e-11,3.769501399921598e-08,4.9351214618674434e-23,4.433822049680921,0.437908673829985,2.6138116252348497e-12,0.9012344949970423,False
SPARC,dynamics,F568-3,15.94,5.51111911436527e-12,2.7831259531495554e-11,3.3911275361289956e-08,4.0078051821994986e-23,5.050019597462639,0.46253509133988235,2.5490859829479117e-12,0.9084092482389017,False
SPARC,dynamics,F568-3,17.98,4.9026798381635355e-12,2.595507328587256e-11,3.026442032660049e-08,3.160814199413545e-23,5.294058380853788,0.4926638324950333,2.415373038565777e-12,0.9069402343055424,False
SPARC,dynamics,F568-V1,0.39,6.132480946117901e-12,2.5158418914671175e-11,5.676697479380321e-08,1.8227483857895254e-21,4.102486275248427,0.18284774702212325,1.121310324653757e-12,0.9554300161525706,False
SPARC,dynamics,F568-V1,1.18,1.1331534465602626e-11,5.88747979236355e-11,5.4398600487328635e-08,1.113170884325506e-21,5.195659784855489,0.20448714233426712,2.317153101133338e-12,0.9606426997144204,False
SPARC,dynamics,F568-V1,1.95,9.936849204346662e-12,7.935438645657357e-11,5.1587318855638265e-08,5.907030451850859e-22,7.985870050424203,0.2368647849237112,2.353689649606923e-12,0.9703395142385106,False
SPARC,dynamics,F568-V1,2.74,8.131071474867841e-12,8.585746895346068e-11,4.913704621791751e-08,3.439951644100896e-22,10.559182663543881,0.26931842085352997,2.18984732945859e-12,0.9744943875454143,False
SPARC,dynamics,F568-V1,3.53,7.927199528690235e-12,7.974557137434342e-11,4.695931128384797e-08,2.603156066207366e-22,10.059740654404761,0.2880697979583192,2.2835867666050794e-12,0.9713640929866134,False
SPARC,dynamics,F568-V1,4.3,7.824779067541977e-12,7.53669602196364e-11,4.487719499435595e-08,2.1093990706499747e-22,9.63183235834308,0.30323524370121047,2.3727487874542216e-12,0.9685173877181792,False
SPARC,dynamics,F568-V1,5.09,7.173758792085314e-12,7.426414466027323e-11,4.2843175276440003e-08,1.6337443907721052e-22,10.352194269788885,0.32293724549287317,2.3166739041463126e-12,0.9688049473303152,False
SPARC,dynamics,F568-V1,5.87,6.390045486438913e-12,6.925440444086902e-11,4.1027010448559596e-08,1.261888464220368e-22,10.837857819297554,0.344394170510972,2.20069441482951e-12,0.9682230403597144,False
SPARC,dynamics,F568-V1,6.4,6.0978791742090625e-12,6.465861054205484e-11,3.989083530651465e-08,1.1044700985629605e-22,10.603458791956388,0.35611734713325816,2.1715605546584744e-12,0.9664149826843856,False
SPARC,dynamics,F568-V1,7.44,5.828316788340776e-12,5.5620310143703085e-11,3.776164527567285e-08,9.080825607458111e-23,9.543117192079954,0.3742061971467029,2.1809922611312868e-12,0.9607878443054996,False
SPARC,dynamics,F568-V1,8.21,5.736601512042477e-12,4.9515633869415485e-11,3.623297986816449e-08,8.099657368363947e-23,8.631527528183806,0.3852708410353337,2.210145289229172e-12,0.9553646976416004,False
SPARC,dynamics,F568-V1,9.0,5.471714828228244e-12,4.436626847249336e-11,3.471296927419072e-08,7.047515948694728e-23,8.108293261851017,0.39926034592476634,2.184638755120082e-12,0.9507590151181063,False
SPARC,dynamics,F568-V1,9.72,5.453371503993188e-12,4.107987821527163e-11,3.336264984162994e-08,6.503601781406279e-23,7.532932275967485,0.4076083375065015,2.222839692547993e-12,0.9458898178592544,False
SPARC,dynamics,F568-V1,11.79,5.5051723889734876e-12,3.509882166829101e-11,2.9468592515798837e-08,5.412678598768709e-23,6.375608098774841,0.4274796757426418,2.3533493077457312e-12,0.9329507602851581,False
SPARC,dynamics,F568-V1,17.63,3.3945060134917746e-12,2.55953549780053e-11,2.054650858975187e-08,2.2319239470107472e-23,7.540229675915795,0.5411633794380368,1.836982345783947e-12,0.9282298546997098,False
SPARC,dynamics,F571-8,0.22,1.0811069568673706e-10,2.2650101070225712e-11,1.9236656081579129e-07,5.696408201049234e-20,0.20950842029411165,0.08908713416230352,9.631272051024312e-12,0.5747801733350792,False
SPARC,dynamics,F571-8,0.78,1.5283668650551352e-10,5.842751122796332e-11,1.6728121368854242e-07,2.2713712938129735e-20,0.382287214960366,0.10678421216854872,1.6320545158942722e-11,0.7206701977213136,False
SPARC,dynamics,F571-8,1.33,1.3214606503990658e-10,7.778479463705845e-11,1.4037451542421387e-07,1.1517486619218865e-20,0.5886273996396968,0.12271596921759909,1.6216432449664023e-11,0.7915218195878846,False
SPARC,dynamics,F571-8,2.33,9.149174547282024e-11,6.6412469352068e-11,1.0198396176738705e-07,4.551778434703505e-21,0.7258848217274134,0.14943509469722172,1.3672077648745e-11,0.7941338760306272,False
SPARC,dynamics,F571-8,3.44,5.472639264707611e-11,6.886891511819963e-11,7.412253375891143e-08,1.844138358305614e-21,1.2584223404295427,0.18236938903730748,9.980418791263066e-12,0.8550809349307494,False
SPARC,dynamics,F571-8,3.78,4.655395824653082e-11,6.504201166463922e-11,6.821123025261871e-08,1.4276440337649393e-21,1.3971317179992124,0.19321343328745622,8.994850105933106e-12,0.8617070740014757,False
SPARC,dynamics,F571-8,4.77,2.925300533948483e-11,7.490480433149713e-11,5.532803942065076e-08,7.108979030882544e-22,2.560584919813106,0.2268166179389578,6.635067735652223e-12,0.9114199977575776,False
SPARC,dynamics,F571-8,5.44,2.2727132698808935e-11,7.472855773307006e-11,4.934955124150481e-08,4.842848351772443e-22,3.288076798926174,0.24822564663177404,5.641457210247984e-12,0.92450734523207,False
SPARC,dynamics,F571-8,6.11,1.8054538952009936e-11,7.137140117637213e-11,4.4659053080253013e-08,3.4253134048896844e-22,3.953100179743258,0.26959437924415985,4.867402221306623e-12,0.93180178417293,False
SPARC,dynamics,F571-8,7.22,1.3533742757503147e-11,6.90169284688318e-11,3.8640000669399696e-08,2.172880495798228e-22,5.0996187607133745,0.30104165599910226,4.074220331584604e-12,0.9409678114924438,False
SPARC,dynamics,F571-8,9.33,8.579345406106609e-12,6.330461152210456e-11,3.063039756175606e-08,1.0659274122724913e-22,7.378722795919323,0.3593214135331384,3.0827425185112638e-12,0.9513030339435091,False
SPARC,dynamics,F571-8,11.1,6.430841258895218e-12,5.7224571237035635e-11,2.6069624076378748e-08,6.715833685083291e-23,8.898458060659157,0.40424632352648304,2.599643936090812e-12,0.9545711941584925,False
SPARC,dynamics,F571-8,15.55,3.4668644932908736e-12,4.321594813242338e-11,1.850872060996621e-08,2.5844110871693716e-23,12.465427540088603,0.5200601719315348,1.8029781444441849e-12,0.9582797966408267,False
SPARC,dynamics,F574-1,0.47,5.821856582871827e-12,1.614114944395812e-11,5.483366476184879e-08,1.4358820506001863e-21,2.7725089435294805,0.19296147823102394,1.1233940522799655e-12,0.9304018554452782,False
SPARC,dynamics,F574-1,1.41,1.2441871136233243e-11,3.863652472025516e-11,5.18865542516695e-08,1.0228729836777322e-21,3.105362874860341,0.20849493965161492,2.5940671717021194e-12,0.9328597178321739,False
SPARC,dynamics,F574-1,2.35,1.1713318899133343e-11,5.0811144187935614e-11,4.798877305806687e-08,5.777862824619767e-22,4.3378947184384336,0.2380987310333651,2.788926366072782e-12,0.9451119156900432,False
SPARC,dynamics,F574-1,3.29,8.981396726316696e-12,5.526080310509358e-11,4.464938830250375e-08,3.164485458514266e-22,6.152807273636184,0.27477953539980526,2.4679040196986337e-12,0.9553407862168555,False
SPARC,dynamics,F574-1,4.22,7.785805980161138e-12,5.2904569964412875e-11,4.1972546492333165e-08,2.1386821656519063e-22,6.795002354183753,0.30221294130252685,2.3529713256753007e-12,0.9555242330245182,False
SPARC,dynamics,F574-1,5.17,7.213824569359283e-12,4.722787031664084e-11,3.952639521711929e-08,1.6174473598486094e-22,6.546855951729295,0.32374033639851074,2.3354059928042163e-12,0.9505502582024892,False
SPARC,dynamics,F574-1,6.11,6.906704532781561e-12,4.239193905365559e-11,3.72478483417911e-08,1.3103423844071812e-22,6.137795362817256,0.3411617353546271,2.3563033039854267e-12,0.9444162414697981,False
SPARC,dynamics,F574-1,7.05,6.390266515832591e-12,3.933179829121752e-11,3.5102194194202845e-08,1.0507151064296402e-22,6.154954287707508,0.3606275749957686,2.3045063171813666e-12,0.941408569724717,False
SPARC,dynamics,F574-1,7.99,6.147973890823438e-12,3.6374969133758593e-11,3.307897195557098e-08,8.91949686064838e-23,5.916578336165747,0.37591580636145283,2.311120562658051e-12,0.9364639856006596,False
SPARC,dynamics,F574-1,8.92,5.700737315314932e-12,3.3692805480635995e-11,3.1187354963252135e-08,7.408346674612243e-23,5.9102539929564655,0.39417239567750795,2.2470732847058517e-12,0.933307029419165,False
SPARC,dynamics,F574-1,9.87,5.652775736633542e-12,3.1405810920819697e-11,2.933581533109306e-08,6.638955002920835e-23,5.555821137090278,0.4054479406254755,2.291906281235725e-12,0.9270228593359975,False
SPARC,dynamics,F574-1,10.79,5.6812886806453445e-12,2.9318510275397404e-11,2.754581691092083e-08,6.103522284699008e-23,5.160538730460547,0.41435343700130733,2.3540614914220214e-12,0.9197073292841407,False
SPARC,dynamics,F574-1,11.8,5.652643037927157e-12,2.7190275559594556e-11,2.558073295702696e-08,5.552961664994726e-23,4.810187973512178,0.4246428770438877,2.4003546025274897e-12,0.911720107533795,False
SPARC,dynamics,F574-1,12.6,5.557469526254231e-12,2.5566379212073844e-11,2.4041235045085875e-08,5.112833695024351e-23,4.600363365250109,0.43387911590405936,2.4112699647149373e-12,0.9056859031655056,False
SPARC,dynamics,F583-1,0.26,1.5645235955864528e-12,2.656940435915234e-11,3.7213807525066565e-08,6.975316067284535e-22,16.982424831498275,0.2278230590724143,3.564345515374784e-13,0.9865847744752058,False
