candidate_id,fraction_max,length_over_R80,width_over_R80,shape_gate,outer_RMSE_km_s,outer_equal_galaxy_RMSE_km_s,outer_mean_residual_km_s,solar_activation,solar_effective_route_fraction,solar_maximum_absolute_interior_force_change,galaxy_equal_RMSE_ratio_to_fixed_RAR,cluster_equal_JS
F0.5_L0.75_W0.25_H,0.5,0.75,0.25,H,10.918544040214618,11.492911102936548,3.4591549381530635,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0724563643371658,0.06595492134613457
F0.5_L0.75_W0.25_H2,0.5,0.75,0.25,H2,10.782120637204875,11.351517603424114,3.2096418770449846,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.0592622869559123,0.06895753088639353
F0.5_L0.75_W0.35_sqrt_H,0.5,0.75,0.35,sqrt_H,10.92042018648764,11.46983561911503,3.5291871823738403,4.938730118393774e-50,2.378250391604361e-50,0.0,1.0703030848709894,0.0670671330301751
F0.5_L0.75_W0.35_H,0.5,0.75,0.35,H,10.826336615731623,11.390352024625656,3.3385501734819547,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0628861053079313,0.06899900679420992
F0.5_L0.75_W0.35_H2,0.5,0.75,0.35,H2,10.716160768912792,11.27513670863325,3.1254608612649686,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.0521348345638635,0.07260474926150448
F0.5_L0.75_W0.5_sqrt_H,0.5,0.75,0.5,sqrt_H,10.682469975206624,11.199994586389126,3.1218972278391455,4.938730118393774e-50,2.378250391604361e-50,0.0,1.0451229777324014,0.0741908662803036
F0.5_L0.75_W0.5_H,0.5,0.75,0.5,H,10.630936115894748,11.159108741537567,3.02990805927538,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0413077316098458,0.07590518580241842
F0.5_L0.75_W0.5_H2,0.5,0.75,0.5,H2,10.574342992871479,11.100258017781005,2.9101368272829315,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.0358161000577277,0.0790283885111093
F0.5_L0.75_W0.75_sqrt_H,0.5,0.75,0.75,sqrt_H,10.249267739338098,10.696261705066947,2.162917264126056,4.938730118393774e-50,2.378250391604361e-50,0.0,0.9981173470735307,0.0829765623204962
F0.5_L0.75_W0.75_H,0.5,0.75,0.75,H,10.26892322256848,10.71949564203667,2.3107560421541704,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0002854125313259,0.08382519374985913
F0.5_L0.75_W0.75_H2,0.5,0.75,0.75,H2,10.311551286628346,10.764633117797464,2.4197156777805415,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.0044973978774416,0.085747308609798
F0.5_L0.75_W1_sqrt_H,0.5,0.75,1.0,sqrt_H,9.940152279371729,10.329822368766033,1.1337018179297,4.938730118393774e-50,2.378250391604361e-50,0.0,0.9639232081961328,0.08681029476559998
F0.5_L0.75_W1_H,0.5,0.75,1.0,H,9.98756509777671,10.377739215959155,1.553715972208437,4.938730118393774e-50,2.2904976743316454e-50,0.0,0.968394549466501,0.08728025413890397
F0.5_L0.75_W1_H2,0.5,0.75,1.0,H2,10.100792430268006,10.494272545192622,1.9188821470838193,4.938730118393774e-50,2.1245864707525095e-50,0.0,0.9792688100845874,0.08861203172805072
F0.5_L1_W0.2_sqrt_H,0.5,1.0,0.2,sqrt_H,11.239282374713417,11.796797930883516,3.9016178868026876,4.938730118393774e-50,2.378250391604361e-50,0.0,1.1008134411257167,0.06700239403015387
F0.5_L1_W0.2_H,0.5,1.0,0.2,H,11.086176752628958,11.669808283851546,3.6123414999942476,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0889634534294255,0.06767686076877885
F0.5_L1_W0.2_H2,0.5,1.0,0.2,H2,10.903540730360547,11.482903676708963,3.312787966757608,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.0715225253948577,0.07028678504663946
F0.5_L1_W0.25_sqrt_H,0.5,1.0,0.25,sqrt_H,11.195004583908618,11.752698418261401,3.864542960861019,4.938730118393774e-50,2.378250391604361e-50,0.0,1.0966983128912635,0.06560858320402244
F0.5_L1_W0.25_H,0.5,1.0,0.25,H,11.04970996614958,11.63209110237568,3.585316907060404,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0854438898518115,0.06722261440567841
F0.5_L1_W0.25_H2,0.5,1.0,0.25,H2,10.87692914195662,11.454812273457907,3.2938622150173673,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.0689011874300962,0.07074468996838218
F0.5_L1_W0.35_sqrt_H,0.5,1.0,0.35,sqrt_H,11.07723435868621,11.633220891641368,3.7367233320300848,4.938730118393774e-50,2.378250391604361e-50,0.0,1.085549315681481,0.0680045384622771
F0.5_L1_W0.35_H,0.5,1.0,0.35,H,10.953750287697279,11.530679237625757,3.4911098064050052,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0759806825933331,0.0702757826043965
F0.5_L1_W0.35_H2,0.5,1.0,0.35,H2,10.807837215649448,11.37956584061132,3.2287409080559626,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.061879596896835,0.07423719348059447
F0.5_L1_W0.5_sqrt_H,0.5,1.0,0.5,sqrt_H,10.832608845646432,11.366206919991905,3.3715216499253913,4.938730118393774e-50,2.378250391604361e-50,0.0,1.0606330146070524,0.07495596329513442
F0.5_L1_W0.5_H,0.5,1.0,0.5,H,10.754361713291713,11.30281552392375,3.2166580237981375,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0547176720494875,0.07689798484869334
F0.5_L1_W0.5_H2,0.5,1.0,0.5,H2,10.663826658968679,11.20854415613497,3.038325682382851,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.0459207773850876,0.08018556592531714
F0.5_L1_W0.75_sqrt_H,0.5,1.0,0.75,sqrt_H,10.356328738984319,10.821942186806071,2.4205921881850507,4.938730118393774e-50,2.378250391604361e-50,0.0,1.0098451705385225,0.08320528887670439
F0.5_L1_W0.75_H,0.5,1.0,0.75,H,10.36188678518823,10.832442187731603,2.5039727821675926,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0108249738901083,0.08421797467237388
F0.5_L1_W0.75_H2,0.5,1.0,0.75,H2,10.38051641420616,10.852012323873335,2.551789349878929,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.0126511532512958,0.08621904146008906
F0.5_L1_W1_sqrt_H,0.5,1.0,1.0,sqrt_H,9.99779229962084,10.40175467500913,1.363549394688146,4.938730118393774e-50,2.378250391604361e-50,0.0,0.9706355423420175,0.08690574509161494
F0.5_L1_W1_H,0.5,1.0,1.0,H,10.045064221940613,10.449219549711191,1.7250057295579222,4.938730118393774e-50,2.2904976743316454e-50,0.0,0.9750647079816687,0.0874838724932133
F0.5_L1_W1_H2,0.5,1.0,1.0,H2,10.14624581487922,10.553005373256486,2.034565795398339,4.938730118393774e-50,2.1245864707525095e-50,0.0,0.9847494402476901,0.08884459628559188
F0.5_L1.25_W0.2_sqrt_H,0.5,1.25,0.2,sqrt_H,11.295825908081094,11.853798158174534,3.9778041196250173,4.938730118393774e-50,2.378250391604361e-50,0.0,1.1061323943464807,0.07776006433613637
F0.5_L1.25_W0.2_H,0.5,1.25,0.2,H,11.1288325182131,11.717201253377011,3.65890862327288,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0933859092665228,0.0779188439797917
F0.5_L1.25_W0.2_H2,0.5,1.25,0.2,H2,10.932585576425568,11.516983249225696,3.3375665645229278,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.074702646959543,0.0794811317979012
F0.5_L1.25_W0.25_sqrt_H,0.5,1.25,0.25,sqrt_H,11.263412992079878,11.821850478573563,3.9495269877141665,4.938730118393774e-50,2.378250391604361e-50,0.0,1.1031512095094107,0.07565297586606937
F0.5_L1.25_W0.25_H,0.5,1.25,0.25,H,11.102905170500097,11.690501632422764,3.6399829761106783,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.090894444905465,0.07669435109899278
F0.5_L1.25_W0.25_H2,0.5,1.25,0.25,H2,10.913853429910255,11.497239321190015,3.3253295042047246,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.0728602502778644,0.07914643249085708
F0.5_L1.25_W0.35_sqrt_H,0.5,1.25,0.35,sqrt_H,11.154749319249174,11.712621259621336,3.8391652205738898,4.938730118393774e-50,2.378250391604361e-50,0.0,1.0929585289963804,0.07559400725290313
F0.5_L1.25_W0.35_H,0.5,1.25,0.35,H,11.015214352566655,11.59835138140651,3.5606984073757237,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0822954813972205,0.07735464502180657
F0.5_L1.25_W0.35_H2,0.5,1.25,0.35,H2,10.85082770141137,11.428947561856338,3.2716479417673816,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.0664876322985544,0.08041859548056278
F0.5_L1.25_W0.5_sqrt_H,0.5,1.25,0.5,sqrt_H,10.909764335152337,11.44855004612958,3.4952617908941277,4.938730118393774e-50,2.378250391604361e-50,0.0,1.0683168302125872,0.07907754925203232
F0.5_L1.25_W0.5_H,0.5,1.25,0.5,H,10.81642478622006,11.373349843631534,3.303568584798331,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0612995536456549,0.08073788162309437
F0.5_L1.25_W0.5_H2,0.5,1.25,0.5,H2,10.707365657683658,11.260284209433138,3.093700830011521,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.050748879591202,0.08352071028769067
F0.5_L1.25_W0.75_sqrt_H,0.5,1.25,0.75,sqrt_H,10.41593943818726,10.888471556977839,2.552586101688504,4.938730118393774e-50,2.378250391604361e-50,0.0,1.0160533318839824,0.08448934018001712
F0.5_L1.25_W0.75_H,0.5,1.25,0.75,H,10.412422569646854,10.891281602069794,2.5975680075739813,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0163155501084122,0.08546877025980991
F0.5_L1.25_W0.75_H2,0.5,1.25,0.75,H2,10.416695292156994,10.896070557520321,2.611560069754935,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.016762429554833,0.08733733154992258
F0.5_L1.25_W1_sqrt_H,0.5,1.25,1.0,sqrt_H,10.03251186441836,10.442240020635209,1.483740634452505,4.938730118393774e-50,2.378250391604361e-50,0.0,0.9744134160408738,0.08732160942549802
F0.5_L1.25_W1_H,0.5,1.25,1.0,H,10.078649698631306,10.488573886185565,1.8097728795627475,4.938730118393774e-50,2.2904976743316454e-50,0.0,0.9787370420176836,0.08794924402601448
F0.5_L1.25_W1_H2,0.5,1.25,1.0,H2,10.1717740538915,10.584085555308105,2.088042874359938,4.938730118393774e-50,2.1245864707525095e-50,0.0,0.9876496749008147,0.08928812313007883
F0.6_L0.25_W0.2_sqrt_H,0.6,0.25,0.2,sqrt_H,10.602029867557166,11.13798548223549,3.0023334306041525,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.0393366231873444,0.0825971121761118
F0.6_L0.25_W0.2_H,0.6,0.25,0.2,H,10.564114306330668,11.09799968093729,2.9424520851983678,4.938730118393774e-50,2.748597209197974e-50,0.0,1.0356053642659717,0.07999390625617296
F0.6_L0.25_W0.2_H2,0.6,0.25,0.2,H2,10.525586870479703,11.053629603241356,2.852762989334039,4.938730118393774e-50,2.549503764903011e-50,0.0,1.0314649883607774,0.07925837054047968
F0.6_L0.25_W0.25_sqrt_H,0.6,0.25,0.25,sqrt_H,10.533848573519577,11.051100056389462,2.8698524843679833,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.0312289447164904,0.07890574016619631
F0.6_L0.25_W0.25_H,0.6,0.25,0.25,H,10.506659156287437,11.023066633897008,2.8393472565850786,4.938730118393774e-50,2.748597209197974e-50,0.0,1.0286130172028334,0.07767460432340714
F0.6_L0.25_W0.25_H2,0.6,0.25,0.25,H2,10.482526106429837,10.995581225395538,2.778308025100897,4.938730118393774e-50,2.549503764903011e-50,0.0,1.0260482273937244,0.07828371879398863
F0.6_L0.25_W0.35_sqrt_H,0.6,0.25,0.35,sqrt_H,10.391565637860062,10.868431115522784,2.5619239836286987,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.0141832661721621,0.07611801391214147
F0.6_L0.25_W0.35_H,0.6,0.25,0.35,H,10.385334093751085,10.864282681550272,2.6014779586396393,4.938730118393774e-50,2.748597209197974e-50,0.0,1.0137961567291318,0.07638349763598148
F0.6_L0.25_W0.35_H2,0.6,0.25,0.35,H2,10.391910102154771,10.87243862789431,2.6093002140821575,4.938730118393774e-50,2.549503764903011e-50,0.0,1.0145572255728317,0.07846084790499085
F0.6_L0.25_W0.5_sqrt_H,0.6,0.25,0.5,sqrt_H,10.17697879845515,10.598508569011418,1.9984719529676722,4.938730118393774e-50,2.8539004699252325e-50,0.0,0.9889955526075593,0.07768708876743889
F0.6_L0.25_W0.5_H,0.6,0.25,0.5,H,10.198377154089771,10.62427523795822,2.173155537563256,4.938730118393774e-50,2.748597209197974e-50,0.0,0.9913999589283133,0.07851746212421232
F0.6_L0.25_W0.5_H2,0.6,0.25,0.5,H2,10.252551427551715,10.684885743161182,2.313145407953014,4.938730118393774e-50,2.549503764903011e-50,0.0,0.9970558037763606,0.08106728582391055
F0.6_L0.25_W0.75_sqrt_H,0.6,0.25,0.75,sqrt_H,9.894835260216707,10.25259634437746,0.9120578798501585,4.938730118393774e-50,2.8539004699252325e-50,0.0,0.956716892876525,0.08330462877891769
F0.6_L0.25_W0.75_H,0.6,0.25,0.75,H,9.93042978401396,10.292174057264846,1.3677707278707592,4.938730118393774e-50,2.748597209197974e-50,0.0,0.9604100711924297,0.08370396861039052
F0.6_L0.25_W0.75_H2,0.6,0.25,0.75,H2,10.046755216335225,10.414842756258166,1.7764535400046744,4.938730118393774e-50,2.549503764903011e-50,0.0,0.9718568513651861,0.08556798226006278
F0.6_L0.25_W1_sqrt_H,0.6,0.25,1.0,sqrt_H,9.785347671822558,10.107437463077437,-0.18133754843933764,4.938730118393774e-50,2.8539004699252325e-50,0.0,0.9431714504123875,0.08683255357766904
F0.6_L0.25_W1_H,0.6,0.25,1.0,H,9.770177912543907,10.098921387882852,0.5766577348977947,4.938730118393774e-50,2.748597209197974e-50,0.0,0.9423767762902434,0.08688695170363832
F0.6_L0.25_W1_H2,0.6,0.25,1.0,H2,9.903748108194959,10.232875528353953,1.2669064910700474,4.938730118393774e-50,2.549503764903011e-50,0.0,0.9548766528829407,0.08817193065537278
F0.6_L0.5_W0.2_sqrt_H,0.6,0.5,0.2,sqrt_H,10.97159444823712,11.543806046459636,3.6195996590640194,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.077205605465462,0.07458646498192124
F0.6_L0.5_W0.2_H,0.6,0.5,0.2,H,10.866238604161433,11.44853855098103,3.4188837291362164,4.938730118393774e-50,2.748597209197974e-50,0.0,1.0683157575474365,0.07200192497878831
F0.6_L0.5_W0.2_H2,0.6,0.5,0.2,H2,10.746604102224342,11.32069949489115,3.191043291584962,4.938730118393774e-50,2.549503764903011e-50,0.0,1.0563865075874836,0.07105822340497989
F0.6_L0.5_W0.25_sqrt_H,0.6,0.5,0.25,sqrt_H,10.917875591341833,11.480327646876521,3.5325851497978595,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.0712821442099882,0.07184869149131504
F0.6_L0.5_W0.25_H,0.6,0.5,0.25,H,10.823604243200842,11.395750989089782,3.3533074816701642,4.938730118393774e-50,2.748597209197974e-50,0.0,1.063389907499432,0.07055787701138277
F0.6_L0.5_W0.25_H2,0.6,0.5,0.25,H2,10.716132831741765,11.281127512431336,3.1452552124320463,4.938730118393774e-50,2.549503764903011e-50,0.0,1.0526938640041166,0.07102591679543752
F0.6_L0.5_W0.35_sqrt_H,0.6,0.5,0.35,sqrt_H,10.769706088362836,11.304830050745336,3.2811219513880276,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.0549056568073603,0.07105247168358242
F0.6_L0.5_W0.35_H,0.6,0.5,0.35,H,10.702303414722147,11.24664437914837,3.161100589775081,4.938730118393774e-50,2.748597209197974e-50,0.0,1.0494760843292912,0.07122026898600857
F0.6_L0.5_W0.35_H2,0.6,0.5,0.35,H2,10.627654606745947,11.167795578044823,3.0094646627539863,4.938730118393774e-50,2.549503764903011e-50,0.0,1.0421183402550116,0.07324287020288629
F0.6_L0.5_W0.5_sqrt_H,0.6,0.5,0.5,sqrt_H,10.492801507423781,10.975127831638492,2.7418670357364,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.0241396272043926,0.0753084483085936
F0.6_L0.5_W0.5_H,0.6,0.5,0.5,H,10.471113652722384,10.961514091465396,2.7494608884933878,4.938730118393774e-50,2.748597209197974e-50,0.0,1.0228692665307302,0.07599991232823887
F0.6_L0.5_W0.5_H2,0.6,0.5,0.5,H2,10.457932141784077,10.949402143803821,2.7212184576875353,4.938730118393774e-50,2.549503764903011e-50,0.0,1.0217390450195887,0.07844811901703959
F0.6_L0.5_W0.75_sqrt_H,0.6,0.5,0.75,sqrt_H,10.064110218624462,10.465034709920838,1.6033641013169215,4.938730118393774e-50,2.8539004699252325e-50,0.0,0.9765404932781819,0.08286819715863081
F0.6_L0.5_W0.75_H,0.6,0.5,0.75,H,10.098346819900511,10.503601295386476,1.897249245461369,4.938730118393774e-50,2.748597209197974e-50,0.0,0.9801393186465265,0.08315165684052692
F0.6_L0.5_W0.75_H2,0.6,0.5,0.75,H2,10.182048751206514,10.592617958368654,2.1431925321055885,4.938730118393774e-50,2.549503764903011e-50,0.0,0.988445872651186,0.08488913974370871
F0.6_L0.5_W1_sqrt_H,0.6,0.5,1.0,sqrt_H,9.82635232361379,10.172936278280467,0.42214797460018555,4.938730118393774e-50,2.8539004699252325e-50,0.0,0.9492834459365751,0.08673112244422604
F0.6_L0.5_W1_H,0.6,0.5,1.0,H,9.847858241687074,10.199238737822096,1.0336274066726567,4.938730118393774e-50,2.748597209197974e-50,0.0,0.9517378493405946,0.08675239820298851
F0.6_L0.5_W1_H2,0.6,0.5,1.0,H2,9.981579743327957,10.335933513758222,1.577392268762262,4.938730118393774e-50,2.549503764903011e-50,0.0,0.9644934672263784,0.08797543162091537
F0.6_L0.75_W0.2_sqrt_H,0.6,0.75,0.2,sqrt_H,11.267337310335762,11.834529871679477,3.964772205737357,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.104334381963333,0.06565975636978547
F0.6_L0.75_W0.2_H,0.6,0.75,0.2,H,11.105043560750719,11.697262957270587,3.6772821493157526,4.938730118393774e-50,2.748597209197974e-50,0.0,1.0915253752067136,0.06511395244041648
F0.6_L0.75_W0.2_H2,0.6,0.75,0.2,H2,10.917548240358139,11.505162118284643,3.369575765595832,4.938730118393774e-50,2.549503764903011e-50,0.0,1.0735995628933872,0.06643584312550764
F0.6_L0.75_W0.25_sqrt_H,0.6,0.75,0.25,sqrt_H,11.216710687966897,11.784773481075513,3.908845735590048,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.0996913844414924,0.0634919756633943
F0.6_L0.75_W0.25_H,0.6,0.75,0.25,H,11.065071599194294,11.656006807523218,3.6359819625527567,4.938730118393774e-50,2.748597209197974e-50,0.0,1.0876755742321538,0.06414945933112548
F0.6_L0.75_W0.25_H2,0.6,0.75,0.25,H2,10.889459790692392,11.474893156833469,3.341006948195942,4.938730118393774e-50,2.549503764903011e-50,0.0,1.070775026963418,0.06672722449544936
F0.6_L0.75_W0.35_sqrt_H,0.6,0.75,0.35,sqrt_H,11.070128693811453,11.629993724162285,3.7201574279452996,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.085248173849727,0.06480138926523608
F0.6_L0.75_W0.35_H,0.6,0.75,0.35,H,10.947333527752305,11.525960785856967,3.4943670680504906,4.938730118393774e-50,2.748597209197974e-50,0.0,1.0755403821695384,0.06654734667617257
F0.6_L0.75_W0.35_H2,0.6,0.75,0.35,H2,10.80549226681094,11.378188569444939,3.242274089674399,4.938730118393774e-50,2.549503764903011e-50,0.0,1.0617510773934147,0.07016643188202613
F0.6_L0.75_W0.5_sqrt_H,0.6,0.75,0.5,sqrt_H,10.767200925774338,11.28926439872919,3.238101082540306,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.0534531542672938,0.07218919738247635
F0.6_L0.75_W0.5_H,0.6,0.75,0.5,H,10.699791653692497,11.235186667045664,3.1294209966122497,4.938730118393774e-50,2.748597209197974e-50,0.0,1.0484069125454643,0.07381614799045802
F0.6_L0.75_W0.5_H2,0.6,0.75,0.5,H2,10.626165394704257,11.158663024237779,2.9878840394285526,4.938730118393774e-50,2.549503764903011e-50,0.0,1.0412661396797793,0.07708256301644124
F0.6_L0.75_W0.75_sqrt_H,0.6,0.75,0.75,sqrt_H,10.235709720280198,10.672957865539919,2.0929663699117564,4.938730118393774e-50,2.8539004699252325e-50,0.0,0.9959427586867932,0.0821884315012097
F0.6_L0.75_W0.75_H,0.6,0.75,0.75,H,10.254066736689929,10.696533862375054,2.2714103979250755,4.938730118393774e-50,2.748597209197974e-50,0.0,0.9981427433229724,0.0827858403782131
F0.6_L0.75_W0.75_H2,0.6,0.75,0.75,H2,10.301515926217332,10.746760148034362,2.403313761667772,4.938730118393774e-50,2.549503764903011e-50,0.0,1.0028295889123877,0.08470156881182438
F0.6_L0.75_W1_sqrt_H,0.6,0.75,1.0,sqrt_H,9.894360529625795,10.264353741619491,0.8535778625596258,4.938730118393774e-50,2.8539004699252325e-50,0.0,0.9578140296582611,0.08663011587279305
F0.6_L0.75_W1_H,0.6,0.75,1.0,H,9.929693398044945,10.303256740523407,1.3607752885359408,4.938730118393774e-50,2.748597209197974e-50,0.0,0.9614442473109189,0.08676772238464418
F0.6_L0.75_W1_H2,0.6,0.75,1.0,H2,10.052830557241977,10.429568491838706,1.8016182994812189,4.938730118393774e-50,2.549503764903011e-50,0.0,0.9732309774418128,0.08800991945030082
F0.6_L1_W0.2_sqrt_H,0.6,1.0,0.2,sqrt_H,11.477014001254494,12.04511452293492,4.155799583098831,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.1239850037638373,0.06634771079069073
F0.6_L1_W0.2_H,0.6,1.0,0.2,H,11.276864370954199,11.879243298375675,3.8136376767760507,4.938730118393774e-50,2.748597209197974e-50,0.0,1.10850679734201,0.06618597917799016
F0.6_L1_W0.2_H2,0.6,1.0,0.2,H2,11.04268639584933,11.640941202801201,3.460117178942541,4.938730118393774e-50,2.549503764903011e-50,0.0,1.086269733403664,0.06820085813476252
F0.6_L1_W0.25_sqrt_H,0.6,1.0,0.25,sqrt_H,11.421006557231578,11.989648630681497,4.112884720631933,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.11880922639829,0.06368840562390539
F0.6_L1_W0.25_H,0.6,1.0,0.25,H,11.231034716319687,11.831941092174588,3.7825280555342133,4.938730118393774e-50,2.748597209197974e-50,0.0,1.1040928110479211,0.06487731057988644
F0.6_L1_W0.25_H2,0.6,1.0,0.25,H2,11.00928392573007,11.605624008503826,3.4384203590255717,4.938730118393774e-50,2.549503764903011e-50,0.0,1.0829741236616661,0.06822436948005946
F0.6_L1_W0.35_sqrt_H,0.6,1.0,0.35,sqrt_H,11.270327074518054,11.837906422643856,3.9638066188655103,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.1046494634547692,0.06527799470388704
F0.6_L1_W0.35_H,0.6,1.0,0.35,H,11.109158611656394,11.703702843239567,3.673005133248857,4.938730118393774e-50,2.748597209197974e-50,0.0,1.0921263105686232,0.06751332062465229
F0.6_L1_W0.35_H2,0.6,1.0,0.35,H2,10.921804713115614,11.510453268390274,3.3629079366712444,4.938730118393774e-50,2.549503764903011e-50,0.0,1.0740933044315077,0.07168622082234191
F0.6_L1_W0.5_sqrt_H,0.6,1.0,0.5,sqrt_H,10.95717146242515,11.498759836940744,3.5335598416265874,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.0730021365919007,0.07275578719873446
F0.6_L1_W0.5_H,0.6,1.0,0.5,H,10.855525070510081,11.415716728577868,3.3501237903111094,4.938730118393774e-50,2.748597209197974e-50,0.0,1.0652530024273328,0.07471661971361342
F0.6_L1_W0.5_H2,0.6,1.0,0.5,H2,10.739101167778488,11.294621512638212,3.139160121059757,4.938730118393774e-50,2.549503764903011e-50,0.0,1.053953051191124,0.07826200308849172
F0.6_L1_W0.75_sqrt_H,0.6,1.0,0.75,sqrt_H,10.364946934855025,10.82464641539996,2.401179695075518,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.0100975145391125,0.08231153071547982
F0.6_L1_W0.75_H,0.6,1.0,0.75,H,10.367484535357397,10.833757922501773,2.502241434544607,4.938730118393774e-50,2.748597209197974e-50,0.0,1.0109477511495346,0.08314473306933723
F0.6_L1_W0.75_H2,0.6,1.0,0.75,H2,10.386294266627125,10.85342456064338,2.560897094999634,4.938730118393774e-50,2.549503764903011e-50,0.0,1.01278293555592,0.08519954392373558
F0.6_L1_W1_sqrt_H,0.6,1.0,1.0,sqrt_H,9.95448257881132,10.340799896906042,1.130795532243087,4.938730118393774e-50,2.8539004699252325e-50,0.0,0.9649475718071446,0.08663924159766423
F0.6_L1_W1_H,0.6,1.0,1.0,H,9.994447767464974,10.383506273404288,1.5670789035320276,4.938730118393774e-50,2.748597209197974e-50,0.0,0.968932700106068,0.08694286447838724
F0.6_L1_W1_H2,0.6,1.0,1.0,H2,10.1058842076903,10.497540343798544,1.9407277618579926,4.938730118393774e-50,2.549503764903011e-50,0.0,0.9795737433935554,0.08825430769950356
F0.6_L1.25_W0.2_sqrt_H,0.6,1.25,0.2,sqrt_H,11.549931971293692,12.11778870251028,4.245188404207039,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.1307665655205155,0.07754938861644164
F0.6_L1.25_W0.2_H,0.6,1.25,0.2,H,11.330948394985727,11.938948039587386,3.867998633701475,4.938730118393774e-50,2.748597209197974e-50,0.0,1.1140781211885193,0.0769840410062006
F0.6_L1.25_W0.2_H2,0.6,1.25,0.2,H2,11.079201340728867,11.683830780539587,3.4887766933463027,4.938730118393774e-50,2.549503764903011e-50,0.0,1.0902719570524235,0.07806630959339489
F0.6_L1.25_W0.25_sqrt_H,0.6,1.25,0.25,sqrt_H,11.5087389178575,12.077639078395459,4.212424286699665,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.1270200195390814,0.07432428441091159
F0.6_L1.25_W0.25_H,0.6,1.25,0.25,H,11.298360493873844,11.905557493626757,3.846235386133647,4.938730118393774e-50,2.748597209197974e-50,0.0,1.110962295859024,0.07501168268900202
F0.6_L1.25_W0.25_H2,0.6,1.25,0.25,H2,11.055747127752982,11.659088933947812,3.4748148924627955,4.938730118393774e-50,2.549503764903011e-50,0.0,1.087963181616405,0.07735306891898719
F0.6_L1.25_W0.35_sqrt_H,0.6,1.25,0.35,sqrt_H,11.369461563416369,11.9390134542539,4.084085921020247,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.1140842253317425,0.0734982525278594
F0.6_L1.25_W0.35_H,0.6,1.25,0.35,H,11.187015700426178,11.789218283729712,3.754407492525791,4.938730118393774e-50,2.748597209197974e-50,0.0,1.100106149408525,0.07524014622257605
F0.6_L1.25_W0.35_H2,0.6,1.25,0.35,H2,10.976065461938825,11.572832183217011,3.4128708803587844,4.938730118393774e-50,2.549503764903011e-50,0.0,1.079914167710376,0.07851782600801302
F0.6_L1.25_W0.5_sqrt_H,0.6,1.25,0.5,sqrt_H,11.05495013385756,11.602925134167712,3.6798966896118035,4.938730118393774e-50,2.8539004699252325e-50,0.0,1.082722279291481,0.07729501939255765
F0.6_L1.25_W0.5_H,0.6,1.25,0.5,H,10.93372897601342,11.504456828092874,3.4526787334208984,4.938730118393774e-50,2.748597209197974e-50,0.0,1.0735337490235946,0.0789721714975231
F0.6_L1.25_W0.5_H2,0.6,1.25,0.5,H2,10.79387019921419,11.35963855976966,3.204350857393229,4.938730118393774e-50,2.549503764903011e-50,0.0,1.0600200907220148,0.08200130667446193
