a,D,f
6.397348354826479233e-02,4.697028830899608320e-01,2.185108797010312465e+00
6.408405729000170303e-02,4.714785364893894215e-01,2.184759889741549443e+00
6.419482215080357657e-02,4.732606168740795538e-01,2.184409777278665921e+00
6.430577846100660189e-02,4.750491453929909791e-01,2.184058460790581524e+00
6.441692655151773361e-02,4.768441432530725610e-01,2.183705941442129816e+00
6.452826675381601040e-02,4.786456317193525933e-01,2.183352220371713948e+00
6.463979939995342927e-02,4.804536321150379430e-01,2.182997298730918967e+00
6.475152482255575048e-02,4.822681658216071421e-01,2.182641177653696030e+00
6.486344335482385759e-02,4.840892542789154152e-01,2.182283858293854184e+00
6.497555533053436805e-02,4.859169189852977633e-01,2.181925341791911777e+00
6.508786108404090998e-02,4.877511814976550619e-01,2.181565629262723682e+00
6.520036095027509360e-02,4.895920634315478193e-01,2.181204721843726713e+00
6.531305526474721901e-02,4.914395864613085863e-01,2.180842620671122223e+00
6.542594436354773335e-02,4.932937723201274993e-01,2.180479326850013777e+00
6.553902858334774428e-02,4.951546428001477596e-01,2.180114841505178092e+00
6.565230826140047715e-02,4.970222197525686059e-01,2.179749165755859419e+00
6.576578373554205215e-02,4.988965250877399615e-01,2.179382300706221631e+00
6.587945534419237248e-02,5.007775807752520292e-01,2.179014247468945786e+00
6.599332342635645665e-02,5.026654088440389856e-01,2.178645007142599788e+00
6.610738832162509071e-02,5.045600313824731842e-01,2.178274580839933527e+00
6.622165037017621603e-02,5.064614705384549165e-01,2.177902969638968678e+00
6.633610991277555380e-02,5.083697485195046717e-01,2.177530174632472004e+00
6.645076729077793731e-02,5.102848875928742700e-01,2.177156196929288079e+00
6.656562284612824176e-02,5.122069100856236901e-01,2.176781037590216794e+00
6.668067692136220304e-02,5.141358383847268732e-01,2.176404697718933079e+00
6.679592985960781937e-02,5.160716949371593198e-01,2.176027178371054305e+00
6.691138200458593421e-02,5.180145022499962337e-01,2.175648480643253890e+00
6.702703370061165178e-02,5.199642828905081116e-01,2.175268605593787985e+00
6.714288529259525296e-02,5.219210594862458974e-01,2.174887554290889646e+00
6.725893712604291697e-02,5.238848547251374610e-01,2.174505327793565090e+00
6.737518954705830343e-02,5.258556913555831880e-01,2.174121927168454427e+00
6.749164290234303809e-02,5.278335921865519031e-01,2.173737353475730938e+00
6.760829753919815610e-02,5.298185800876713536e-01,2.173351607762580961e+00
6.772515380552499020e-02,5.318106779893132519e-01,2.172964691076740174e+00
6.784221204982601727e-02,5.338099088826864236e-01,2.172576604459323768e+00
6.795947262120631549e-02,5.358162958199356174e-01,2.172187348957978603e+00
6.807693586937414720e-02,5.378298619142335424e-01,2.171796925609736917e+00
6.819460214464234671e-02,5.398506303398659112e-01,2.171405335451306318e+00
6.831247179792930557e-02,5.418786243323305829e-01,2.171012579523514674e+00
6.843054518075973591e-02,5.439138671884238274e-01,2.170618658843501247e+00
6.854882264526616920e-02,5.459563822663285881e-01,2.170223574436407787e+00
6.866730454418956686e-02,5.480061929857009684e-01,2.169827327322044752e+00
6.878599123088073586e-02,5.500633228277642672e-01,2.169429918510601851e+00
6.890488305930120294e-02,5.521277953354021273e-01,2.169031349028815558e+00
6.902398038402417224e-02,5.541996341132469084e-01,2.168631619874667571e+00
6.914328356023589917e-02,5.562788628277709480e-01,2.168230732073014089e+00
6.926279294373632878e-02,5.583655052073666081e-01,2.167828686598756605e+00
6.938250889094059459e-02,5.604595850424389791e-01,2.167425484476344089e+00
6.950243175887968472e-02,5.625611261855012479e-01,2.167021126690141131e+00
6.962256190520181576e-02,5.646701525512577424e-01,2.166615614244781884e+00
6.974289968817340424e-02,5.667866881166904180e-01,2.166208948117004152e+00
6.986344546667991318e-02,5.689107569211466764e-01,2.165801129304024464e+00
6.998419960022737862e-02,5.710423830664247413e-01,2.165392158773871145e+00
7.010516244894293703e-02,5.731815907168583690e-01,2.164982037508452972e+00
7.022633437357637953e-02,5.753284040994076642e-01,2.164570766485741427e+00
7.034771573550104018e-02,5.774828475037521169e-01,2.164158346684847523e+00
7.046930689671468406e-02,5.796449452823694282e-01,2.163744779069332491e+00
7.059110821984096451e-02,5.818147218506188878e-01,2.163330064605200942e+00
7.071312006813010309e-02,5.839922016868269727e-01,2.162914204251543904e+00
7.083534280546034678e-02,5.861774093323756096e-01,2.162497198966341294e+00
7.095777679633888391e-02,5.883703693917821109e-01,2.162079049704359601e+00
7.108042240590273231e-02,5.905711065327867715e-01,2.161659757415804961e+00
7.120327999992027979e-02,5.927796454864400211e-01,2.161239323054203521e+00
7.132634994479185309e-02,5.949960110471805841e-01,2.160817747559214297e+00
7.144963260755129997e-02,5.972202280729216328e-01,2.160395031874295935e+00
7.157312835586683575e-02,5.994523214851368298e-01,2.159971176944923243e+00
7.169683755804197312e-02,6.016923162689342686e-01,2.159546183691336108e+00
7.182076058301707644e-02,6.039402374731410728e-01,2.159120053046785781e+00
7.194489780036994464e-02,6.061961102103841093e-01,2.158692785940121261e+00
7.206924958031740713e-02,6.084599596571810265e-01,2.158264383299135059e+00
7.219381629371593445e-02,6.107318110540153056e-01,2.157834846040913579e+00
7.231859831206322031e-02,6.130116897054167513e-01,2.157404175093216470e+00
7.244359600749902817e-02,6.152996209800476457e-01,2.156972371359400675e+00
7.256880975280614876e-02,6.175956303107655865e-01,2.156539435751215095e+00
7.269423992141198221e-02,6.198997431947255166e-01,2.156105369182328424e+00
7.281988688738910698e-02,6.222119851934405643e-01,2.155670172544853713e+00
7.294575102545684808e-02,6.245323819328676418e-01,2.155233846748315862e+00
7.307183271098220689e-02,6.268609591034951523e-01,2.154796392690659701e+00
7.319813231998077707e-02,6.291977424604148217e-01,2.154357811276077062e+00
7.332465022911835439e-02,6.315427578234001915e-01,2.153918103381642357e+00
7.345138681571149186e-02,6.338960310769731210e-01,2.153477269893361523e+00
7.357834245772912340e-02,6.362575881704879421e-01,2.153035311701708032e+00
7.370551753379345206e-02,6.386274551182122838e-01,2.152592229684362923e+00
7.383291242318092140e-02,6.410056579994038994e-01,2.152148024720748953e+00
7.396052750582379764e-02,6.433922229583793895e-01,2.151702697679718668e+00
7.408836316231076635e-02,6.457871762045914732e-01,2.151256249440161916e+00
7.421641977388851452e-02,6.481905440127175844e-01,2.150808680879714441e+00
7.434469772246270203e-02,6.506023527227210446e-01,2.150359992842636014e+00
7.447319739059889143e-02,6.530226287399178986e-01,2.149910186206125839e+00
7.460191916152413005e-02,6.554513985350646221e-01,2.149459261815620970e+00
7.473086341912761610e-02,6.578886886444254012e-01,2.149007220535982032e+00
7.486003054796225298e-02,6.603345256698458510e-01,2.148554063210055709e+00
7.498942093324559299e-02,6.627889362788244032e-01,2.148099790694791178e+00
7.511903496086083654e-02,6.652519472045926863e-01,2.147644403832762006e+00
7.524887301735844192e-02,6.677235852461734789e-01,2.147187903465883174e+00
7.537893548995669435e-02,6.702038772684594248e-01,2.146730290424388343e+00
7.550922276654342680e-02,6.726928502022762046e-01,2.146271565553937055e+00
7.563973523567665835e-02,6.751905310444689112e-01,2.145811729685144442e+00
7.577047328658619019e-02,6.776969468579630007e-01,2.145350783648650506e+00
7.590143730917460474e-02,6.802121247718254660e-01,2.144888728266786337e+00
7.603262769401816779e-02,6.827360919813434403e-01,2.144425564360704417e+00
7.616404483236853540e-02,6.852688757480930315e-01,2.143961292760317772e+00
7.629568911615330906e-02,6.878105034000072671e-01,2.143495914277343761e+00
7.642756093797772876e-02,6.903610023314351585e-01,2.143029429719051748e+00
7.655966069112564443e-02,6.929204000032089805e-01,2.142561839897824338e+00
7.669198876956043187e-02,6.954887239427153256e-01,2.142093145615703964e+00
7.682454556792671363e-02,6.980660017439724863e-01,2.141623347698157875e+00
7.695733148155090020e-02,7.006522610676826357e-01,2.141152446922600205e+00
7.709034690644298027e-02,7.032475296412908916e-01,2.140680444098410629e+00
7.722359223929733951e-02,7.058518352590649192e-01,2.140207340013536186e+00
7.735706787749387081e-02,7.084652057821422266e-01,2.139733135458888658e+00
7.749077421909957020e-02,7.110876691386145421e-01,2.139257831234582685e+00
7.762471166286917523e-02,7.137192533235789949e-01,2.138781428117951577e+00
7.775888060824685810e-02,7.163599863992031747e-01,2.138303926892316742e+00
7.789328145536722481e-02,7.190098964947774229e-01,2.137825328332533470e+00
7.802791460505624499e-02,7.216690118067792259e-01,2.137345633211132245e+00
7.816278045883298664e-02,7.243373605989451569e-01,2.136864842309219803e+00
7.829787941891022673e-02,7.270149712023263877e-01,2.136382956393697352e+00
7.843321188819622758e-02,7.297018720153448657e-01,2.135899976230450026e+00
7.856877827029537520e-02,7.323980915038550421e-01,2.135415902583786441e+00
7.870457896950984467e-02,7.351036582012049347e-01,2.134930736215544300e+00
7.884061439084062706e-02,7.378186007082865316e-01,2.134444477880229840e+00
7.897688493998855641e-02,7.405429476935971866e-01,2.133957128322603314e+00
7.911339102335591955e-02,7.432767278932957966e-01,2.133468688312646577e+00
7.925013304804717773e-02,7.460199701112728565e-01,2.132979158586011614e+00
7.938711142187068748e-02,7.487727032191859866e-01,2.132488539889473067e+00
7.952432655333961653e-02,7.515349561565244363e-01,2.131996832967006927e+00
7.966177885167306794e-02,7.543067579306658166e-01,2.131504038556760516e+00
7.979946872679768988e-02,7.570881376169347199e-01,2.131010157405293981e+00
7.993739658934839731e-02,7.598791243586495714e-01,2.130515190229958833e+00
8.007556285067006507e-02,7.626797473671624861e-01,2.130019137765611692e+00
8.021396792281855481e-02,7.654900359219384276e-01,2.129522000746308485e+00
8.035261221856171421e-02,7.683100193705932890e-01,2.129023779884334111e+00
8.049149615138112557e-02,7.711397271289411881e-01,2.128524475911464098e+00
8.063062013547277196e-02,7.739791886810536425e-01,2.128024089536445285e+00
8.076998458574873030e-02,7.768284335792944306e-01,2.127522621471383157e+00
8.090958991783823995e-02,7.796874914443967519e-01,2.127020072446495824e+00
8.104943654808872966e-02,7.825563919654926481e-01,2.126516443154389258e+00
8.118952489356749680e-02,7.854351649001631852e-01,2.126011734307655221e+00
8.132985537206248450e-02,7.883238400744876362e-01,2.125505946609219876e+00
8.147042840208391923e-02,7.912224473830884452e-01,2.124999080754331970e+00
8.161124440286542103e-02,7.941310167891763028e-01,2.124491137442147348e+00
8.175230379436497496e-02,7.970495783246036581e-01,2.123982117368474309e+00
8.189360699726677684e-02,7.999781620899071299e-01,2.123472021219312111e+00
8.203515443298181609e-02,8.029167982543489179e-01,2.122960849696145402e+00
8.217694652364976315e-02,8.058655170559687608e-01,2.122448603472020245e+00
8.231898369213963562e-02,8.088243488016081395e-01,2.121935283232831537e+00
8.246126636205157456e-02,8.117933238669727825e-01,2.121420889659384912e+00
8.260379495771788538e-02,8.147724726966669717e-01,2.120905423428860015e+00
8.274656990420407865e-02,8.177618258042277377e-01,2.120388885204387286e+00
8.288959162731064645e-02,8.207614137721764846e-01,2.119871275671127098e+00
8.303286055357377016e-02,8.237712672520512980e-01,2.119352595483031454e+00
8.317637711026706904e-02,8.267914169644535738e-01,2.118832845318993741e+00
8.332014172540271046e-02,8.298218936990807704e-01,2.118312025830689560e+00
8.346415482773239525e-02,8.328627283147723714e-01,2.117790137689146146e+00
8.360841684674920338e-02,8.359139517395338670e-01,2.117267181536620413e+00
8.375292821268826016e-02,8.389755949705719473e-01,2.116743158027747818e+00
8.389768935652854032e-02,8.420476890743471277e-01,2.116218067824589433e+00
8.404270070999397824e-02,8.451302651866070548e-01,2.115691911573234663e+00
8.418796270555442551e-02,8.482233545124078233e-01,2.115164689910882689e+00
8.433347577642756610e-02,8.513269883261477267e-01,2.114636403478863613e+00
8.447924035657956854e-02,8.544411979716042271e-01,2.114107052920243923e+00
8.462525688072689012e-02,8.575660148619667078e-01,2.113576638866550006e+00
8.477152578433738705e-02,8.607014704798772176e-01,2.113045161961635277e+00
8.491804750363135534e-02,8.638475963774443489e-01,2.112512622820568620e+00
8.506482247558337650e-02,8.670044241762814297e-01,2.111979022083437574e+00
8.521185113792298371e-02,8.701719855675398296e-01,2.111444360370507312e+00
8.535913392913654918e-02,8.733503123119275013e-01,2.110908638303711893e+00
8.550667128846833887e-02,8.765394362397468386e-01,2.110371856503899135e+00
8.565446365592158107e-02,8.797393892509161040e-01,2.109834015585285272e+00
8.580251147226032604e-02,8.829502033149919660e-01,2.109295116162707373e+00
8.595081517901015378e-02,8.861719104712062478e-01,2.108755158850117883e+00
8.609937521846010300e-02,8.894045428284822474e-01,2.108214144255601497e+00
8.624819203366335119e-02,8.926481325654521681e-01,2.107672072969941190e+00
8.639726606843911583e-02,8.959027119304899811e-01,2.107128945614704651e+00
8.654659776737370913e-02,8.991683132417365165e-01,2.106584762775439490e+00
8.669618757582164825e-02,9.024449688871013509e-01,2.106039525052409545e+00
8.684603593990754267e-02,9.057327113243143213e-01,2.105493233044646750e+00
8.699614330652677419e-02,9.090315730809295225e-01,2.104945887343784072e+00
8.714651012334738434e-02,9.123415867543356317e-01,2.104397488536252858e+00
8.729713683881117070e-02,9.156627850117837752e-01,2.103848037197859178e+00
8.744802390213482490e-02,9.189952005903987420e-01,2.103297533927003915e+00
8.759917176331175059e-02,9.223388662972069607e-01,2.102745979288351386e+00
8.775058087311285449e-02,9.256938150091404971e-01,2.102193373872046411e+00
8.790225168308839210e-02,9.290600796730621447e-01,2.101639718252251932e+00
8.805418464556910574e-02,9.324376933057748618e-01,2.101085012991706247e+00
8.820638021366729309e-02,9.358266889940334288e-01,2.100529258673237365e+00
8.835883884127876398e-02,9.392270998945552174e-01,2.099972455844823394e+00
8.851156098308354814e-02,9.426389592340259638e-01,2.099414605079243046e+00
8.866454709454775485e-02,9.460623003091294114e-01,2.098855706940697008e+00
8.881779763192479416e-02,9.494971564865514191e-01,2.098295761988594688e+00
8.897131305225638997e-02,9.529435612029796276e-01,2.097734770775674384e+00
8.912509381337457848e-02,9.564015479651161167e-01,2.097172733850655835e+00
8.927914037390238811e-02,9.598711503496788477e-01,2.096609651772584737e+00
8.943345319325587961e-02,9.633524020034278657e-01,2.096045525083400474e+00
8.958803273164486769e-02,9.668453366431445373e-01,2.095480354325230277e+00
8.974287945007482226e-02,9.703499880556455404e-01,2.094914140041962192e+00
8.989799381034804804e-02,9.738663900977982957e-01,2.094346882777950114e+00
9.005337627506480869e-02,9.773945766965136395e-01,2.093778583069853649e+00
9.020902730762524191e-02,9.809345818487505975e-01,2.093209241442012480e+00
9.036494737223015050e-02,9.844864396214996205e-01,2.092638858430971194e+00
9.052113693388287585e-02,9.880501841518142259e-01,2.092067434570719975e+00
9.067759645839050531e-02,9.916258496467892369e-01,2.091494970376573281e+00
9.083432641236501015e-02,9.952134703835585627e-01,2.090921466380487814e+00
9.099132726322518849e-02,9.988130807092998609e-01,2.090346923093608478e+00
9.114859947919740080e-02,1.002424715041231318e+00,2.089771341047785391e+00
9.130614352931755440e-02,1.006048407866608541e+00,2.089194720748558165e+00
9.146395988343225536e-02,1.009684193742703906e+00,2.088617062709972050e+00
9.162204901219996034e-02,1.013332107296809559e+00,2.088038367437619947e+00
9.178041138709294722e-02,1.016992183226239854e+00,2.087458635451566291e+00
9.193904748039810615e-02,1.020664456298312706e+00,2.086877867247263207e+00
9.209795776521885469e-02,1.024348961350349141e+00,2.086296063338392681e+00
