candidate_id,q_R80,route_fraction_max,acceleration_gate_power,shape_gate,shape_midpoint,shape_width,fold,training_galaxies,test_galaxies,training_equal_galaxy_RMSE_km_s,test_equal_galaxy_RMSE_km_s
q3__f0.2__n0__hc0.5_w0.2__RAR,3.0,0.2,0.0,c0.5_w0.2,0.5,0.2,4,104,27,10.046981539394224,10.817838440715457
q3__f0.2__n0__hc0.6_w0.05__RAR,3.0,0.2,0.0,c0.6_w0.05,0.6,0.05,0,109,22,10.497579803545221,7.814921535496253
q3__f0.2__n0__hc0.6_w0.05__RAR,3.0,0.2,0.0,c0.6_w0.05,0.6,0.05,1,97,34,10.514444983172943,8.797763933143479
q3__f0.2__n0__hc0.6_w0.05__RAR,3.0,0.2,0.0,c0.6_w0.05,0.6,0.05,2,108,23,10.516030097294074,7.835073777628843
q3__f0.2__n0__hc0.6_w0.05__RAR,3.0,0.2,0.0,c0.6_w0.05,0.6,0.05,3,106,25,9.000135498451673,13.811673678603201
q3__f0.2__n0__hc0.6_w0.05__RAR,3.0,0.2,0.0,c0.6_w0.05,0.6,0.05,4,104,27,9.882102648878968,10.885086111616808
q3__f0.2__n0__hc0.6_w0.1__RAR,3.0,0.2,0.0,c0.6_w0.1,0.6,0.1,0,109,22,10.515103730458504,8.028857347593673
q3__f0.2__n0__hc0.6_w0.1__RAR,3.0,0.2,0.0,c0.6_w0.1,0.6,0.1,1,97,34,10.53967902933923,8.902733402365685
q3__f0.2__n0__hc0.6_w0.1__RAR,3.0,0.2,0.0,c0.6_w0.1,0.6,0.1,2,108,23,10.569027157006534,7.818470956508551
q3__f0.2__n0__hc0.6_w0.1__RAR,3.0,0.2,0.0,c0.6_w0.1,0.6,0.1,3,106,25,9.08663880070262,13.73742466921237
q3__f0.2__n0__hc0.6_w0.1__RAR,3.0,0.2,0.0,c0.6_w0.1,0.6,0.1,4,104,27,9.921250868970166,10.942910194958236
q3__f0.2__n0__hc0.6_w0.2__RAR,3.0,0.2,0.0,c0.6_w0.2,0.6,0.2,0,109,22,10.577188702877553,8.274571596955528
q3__f0.2__n0__hc0.6_w0.2__RAR,3.0,0.2,0.0,c0.6_w0.2,0.6,0.2,1,97,34,10.596822018695262,9.088626322984792
q3__f0.2__n0__hc0.6_w0.2__RAR,3.0,0.2,0.0,c0.6_w0.2,0.6,0.2,2,108,23,10.659133785836532,7.885710176925287
q3__f0.2__n0__hc0.6_w0.2__RAR,3.0,0.2,0.0,c0.6_w0.2,0.6,0.2,3,106,25,9.214001335502322,13.713822459250434
q3__f0.2__n0__hc0.6_w0.2__RAR,3.0,0.2,0.0,c0.6_w0.2,0.6,0.2,4,104,27,10.022464706933087,10.97828339553934
q3__f0.2__n0__hc0.7_w0.05__RAR,3.0,0.2,0.0,c0.7_w0.05,0.7,0.05,0,109,22,10.759021044128557,7.483127760828058
q3__f0.2__n0__hc0.7_w0.05__RAR,3.0,0.2,0.0,c0.7_w0.05,0.7,0.05,1,97,34,10.67388500160082,9.071633181098253
q3__f0.2__n0__hc0.7_w0.05__RAR,3.0,0.2,0.0,c0.7_w0.05,0.7,0.05,2,108,23,10.72953868425797,7.846673541684269
q3__f0.2__n0__hc0.7_w0.05__RAR,3.0,0.2,0.0,c0.7_w0.05,0.7,0.05,3,106,25,9.20201956735502,13.962265166674092
q3__f0.2__n0__hc0.7_w0.05__RAR,3.0,0.2,0.0,c0.7_w0.05,0.7,0.05,4,104,27,9.961314682090952,11.433722751341591
q3__f0.2__n0__hc0.7_w0.1__RAR,3.0,0.2,0.0,c0.7_w0.1,0.7,0.1,0,109,22,10.714607869737078,7.791611742719873
q3__f0.2__n0__hc0.7_w0.1__RAR,3.0,0.2,0.0,c0.7_w0.1,0.7,0.1,1,97,34,10.655312801365064,9.133242864778648
q3__f0.2__n0__hc0.7_w0.1__RAR,3.0,0.2,0.0,c0.7_w0.1,0.7,0.1,2,108,23,10.72828015460337,7.85394613182427
q3__f0.2__n0__hc0.7_w0.1__RAR,3.0,0.2,0.0,c0.7_w0.1,0.7,0.1,3,106,25,9.23015976621097,13.882867495861204
q3__f0.2__n0__hc0.7_w0.1__RAR,3.0,0.2,0.0,c0.7_w0.1,0.7,0.1,4,104,27,10.004251024252687,11.287925808672414
q3__f0.2__n0__hc0.7_w0.2__RAR,3.0,0.2,0.0,c0.7_w0.2,0.7,0.2,0,109,22,10.68450960689624,8.107189136619747
q3__f0.2__n0__hc0.7_w0.2__RAR,3.0,0.2,0.0,c0.7_w0.2,0.7,0.2,1,97,34,10.651363194290408,9.210747292283562
q3__f0.2__n0__hc0.7_w0.2__RAR,3.0,0.2,0.0,c0.7_w0.2,0.7,0.2,2,108,23,10.741699731170621,7.878982478988379
q3__f0.2__n0__hc0.7_w0.2__RAR,3.0,0.2,0.0,c0.7_w0.2,0.7,0.2,3,106,25,9.280413063164136,13.798439835205208
q3__f0.2__n0__hc0.7_w0.2__RAR,3.0,0.2,0.0,c0.7_w0.2,0.7,0.2,4,104,27,10.056664800438812,11.17386151414167
q3__f0.2__n1__hnone__RAR,3.0,0.2,1.0,none,,,0,109,22,10.719953437823538,8.456854354015716
q3__f0.2__n1__hnone__RAR,3.0,0.2,1.0,none,,,1,97,34,10.59495399713514,9.717866201254406
q3__f0.2__n1__hnone__RAR,3.0,0.2,1.0,none,,,2,108,23,10.743084794813011,8.430542843424007
q3__f0.2__n1__hnone__RAR,3.0,0.2,1.0,none,,,3,106,25,9.419735089690347,13.702367529400378
q3__f0.2__n1__hnone__RAR,3.0,0.2,1.0,none,,,4,104,27,10.337029679556302,10.517298411622697
q3__f0.2__n1__hc0.5_w0.05__RAR,3.0,0.2,1.0,c0.5_w0.05,0.5,0.05,0,109,22,10.542431203368665,7.789992295785096
q3__f0.2__n1__hc0.5_w0.05__RAR,3.0,0.2,1.0,c0.5_w0.05,0.5,0.05,1,97,34,10.471742242992221,9.095655757856914
q3__f0.2__n1__hc0.5_w0.05__RAR,3.0,0.2,1.0,c0.5_w0.05,0.5,0.05,2,108,23,10.523851329086247,8.044610872681396
q3__f0.2__n1__hc0.5_w0.05__RAR,3.0,0.2,1.0,c0.5_w0.05,0.5,0.05,3,106,25,9.095504356669267,13.682733178643051
q3__f0.2__n1__hc0.5_w0.05__RAR,3.0,0.2,1.0,c0.5_w0.05,0.5,0.05,4,104,27,9.959915932131775,10.771750758979984
q3__f0.2__n1__hc0.5_w0.1__RAR,3.0,0.2,1.0,c0.5_w0.1,0.5,0.1,0,109,22,10.573612795966854,7.776668781770026
q3__f0.2__n1__hc0.5_w0.1__RAR,3.0,0.2,1.0,c0.5_w0.1,0.5,0.1,1,97,34,10.48363090453029,9.164979544968595
q3__f0.2__n1__hc0.5_w0.1__RAR,3.0,0.2,1.0,c0.5_w0.1,0.5,0.1,2,108,23,10.557883140173539,8.016787370414312
q3__f0.2__n1__hc0.5_w0.1__RAR,3.0,0.2,1.0,c0.5_w0.1,0.5,0.1,3,106,25,9.141502904981404,13.650956094128354
q3__f0.2__n1__hc0.5_w0.1__RAR,3.0,0.2,1.0,c0.5_w0.1,0.5,0.1,4,104,27,9.963045610342178,10.875640723115287
q3__f0.2__n1__hc0.5_w0.2__RAR,3.0,0.2,1.0,c0.5_w0.2,0.5,0.2,0,109,22,10.661856329215237,7.856719934795123
q3__f0.2__n1__hc0.5_w0.2__RAR,3.0,0.2,1.0,c0.5_w0.2,0.5,0.2,1,97,34,10.545111399214388,9.334112645640655
q3__f0.2__n1__hc0.5_w0.2__RAR,3.0,0.2,1.0,c0.5_w0.2,0.5,0.2,2,108,23,10.655641980887848,8.037952016379032
q3__f0.2__n1__hc0.5_w0.2__RAR,3.0,0.2,1.0,c0.5_w0.2,0.5,0.2,3,106,25,9.248213069255028,13.685745216991164
q3__f0.2__n1__hc0.5_w0.2__RAR,3.0,0.2,1.0,c0.5_w0.2,0.5,0.2,4,104,27,10.042591741758448,10.987926431551136
q3__f0.2__n1__hc0.6_w0.05__RAR,3.0,0.2,1.0,c0.6_w0.05,0.6,0.05,0,109,22,10.663172788583994,7.454975802441845
q3__f0.2__n1__hc0.6_w0.05__RAR,3.0,0.2,1.0,c0.6_w0.05,0.6,0.05,1,97,34,10.544303368032551,9.12600508366952
q3__f0.2__n1__hc0.6_w0.05__RAR,3.0,0.2,1.0,c0.6_w0.05,0.6,0.05,2,108,23,10.6017048902,8.015087564690983
q3__f0.2__n1__hc0.6_w0.05__RAR,3.0,0.2,1.0,c0.6_w0.05,0.6,0.05,3,106,25,9.12456187912779,13.84345703125207
q3__f0.2__n1__hc0.6_w0.05__RAR,3.0,0.2,1.0,c0.6_w0.05,0.6,0.05,4,104,27,9.962878974211979,11.044371307532982
q3__f0.2__n1__hc0.6_w0.1__RAR,3.0,0.2,1.0,c0.6_w0.1,0.6,0.1,0,109,22,10.686090802708298,7.618361236070492
q3__f0.2__n1__hc0.6_w0.1__RAR,3.0,0.2,1.0,c0.6_w0.1,0.6,0.1,1,97,34,10.566751388076495,9.22464589377535
q3__f0.2__n1__hc0.6_w0.1__RAR,3.0,0.2,1.0,c0.6_w0.1,0.6,0.1,2,108,23,10.651819451593244,7.994666930303513
q3__f0.2__n1__hc0.6_w0.1__RAR,3.0,0.2,1.0,c0.6_w0.1,0.6,0.1,3,106,25,9.202161509072235,13.780852812418566
q3__f0.2__n1__hc0.6_w0.1__RAR,3.0,0.2,1.0,c0.6_w0.1,0.6,0.1,4,104,27,9.9941820711372,11.115474166074025
q3__f0.2__n1__hc0.6_w0.2__RAR,3.0,0.2,1.0,c0.6_w0.2,0.6,0.2,0,109,22,10.736718545360342,7.80709375105189
q3__f0.2__n1__hc0.6_w0.2__RAR,3.0,0.2,1.0,c0.6_w0.2,0.6,0.2,1,97,34,10.606390304997378,9.384056153720836
q3__f0.2__n1__hc0.6_w0.2__RAR,3.0,0.2,1.0,c0.6_w0.2,0.6,0.2,2,108,23,10.726435155465582,8.021790749773993
q3__f0.2__n1__hc0.6_w0.2__RAR,3.0,0.2,1.0,c0.6_w0.2,0.6,0.2,3,106,25,9.303057279815793,13.758130101283625
q3__f0.2__n1__hc0.6_w0.2__RAR,3.0,0.2,1.0,c0.6_w0.2,0.6,0.2,4,104,27,10.070499822004317,11.153750054644263
q3__f0.2__n1__hc0.7_w0.05__RAR,3.0,0.2,1.0,c0.7_w0.05,0.7,0.05,0,109,22,10.887653572915623,7.467548595534654
q3__f0.2__n1__hc0.7_w0.05__RAR,3.0,0.2,1.0,c0.7_w0.05,0.7,0.05,1,97,34,10.732162297966449,9.354757210141855
q3__f0.2__n1__hc0.7_w0.05__RAR,3.0,0.2,1.0,c0.7_w0.05,0.7,0.05,2,108,23,10.832835482526221,8.005292227791136
q3__f0.2__n1__hc0.7_w0.05__RAR,3.0,0.2,1.0,c0.7_w0.05,0.7,0.05,3,106,25,9.351345954229076,13.969008694079468
q3__f0.2__n1__hc0.7_w0.05__RAR,3.0,0.2,1.0,c0.7_w0.05,0.7,0.05,4,104,27,10.073996843375811,11.536255811887694
q3__f0.2__n1__hc0.7_w0.1__RAR,3.0,0.2,1.0,c0.7_w0.1,0.7,0.1,0,109,22,10.86193093318781,7.650507635209966
q3__f0.2__n1__hc0.7_w0.1__RAR,3.0,0.2,1.0,c0.7_w0.1,0.7,0.1,1,97,34,10.71522401790378,9.409787816677937
q3__f0.2__n1__hc0.7_w0.1__RAR,3.0,0.2,1.0,c0.7_w0.1,0.7,0.1,2,108,23,10.830134936318247,8.022081677129211
q3__f0.2__n1__hc0.7_w0.1__RAR,3.0,0.2,1.0,c0.7_w0.1,0.7,0.1,3,106,25,9.369484834715955,13.917192309638
q3__f0.2__n1__hc0.7_w0.1__RAR,3.0,0.2,1.0,c0.7_w0.1,0.7,0.1,4,104,27,10.10545778942858,11.429567416497845
q3__f0.2__n1__hc0.7_w0.2__RAR,3.0,0.2,1.0,c0.7_w0.2,0.7,0.2,0,109,22,10.83728866852218,7.813593743274651
q3__f0.2__n1__hc0.7_w0.2__RAR,3.0,0.2,1.0,c0.7_w0.2,0.7,0.2,1,97,34,10.692314310779391,9.47950057885319
q3__f0.2__n1__hc0.7_w0.2__RAR,3.0,0.2,1.0,c0.7_w0.2,0.7,0.2,2,108,23,10.827433485699855,8.031609622358316
q3__f0.2__n1__hc0.7_w0.2__RAR,3.0,0.2,1.0,c0.7_w0.2,0.7,0.2,3,106,25,9.392890863755053,13.846089942230977
q3__f0.2__n1__hc0.7_w0.2__RAR,3.0,0.2,1.0,c0.7_w0.2,0.7,0.2,4,104,27,10.131316447989155,11.336473174397941
q3__f0.2__n4__hnone__RAR,3.0,0.2,4.0,none,,,0,109,22,10.806236230636967,8.510039083238501
q3__f0.2__n4__hnone__RAR,3.0,0.2,4.0,none,,,1,97,34,10.665313539363405,9.834003290252147
q3__f0.2__n4__hnone__RAR,3.0,0.2,4.0,none,,,2,108,23,10.780641228374433,8.77175140658039
q3__f0.2__n4__hnone__RAR,3.0,0.2,4.0,none,,,3,106,25,9.474399813357586,13.86606355325171
q3__f0.2__n4__hnone__RAR,3.0,0.2,4.0,none,,,4,104,27,10.496204544407721,10.299211461525335
q3__f0.2__n4__hc0.5_w0.05__RAR,3.0,0.2,4.0,c0.5_w0.05,0.5,0.05,0,109,22,10.503910437508882,7.709962082776043
q3__f0.2__n4__hc0.5_w0.05__RAR,3.0,0.2,4.0,c0.5_w0.05,0.5,0.05,1,97,34,10.431884163253594,9.039149975098125
q3__f0.2__n4__hc0.5_w0.05__RAR,3.0,0.2,4.0,c0.5_w0.05,0.5,0.05,2,108,23,10.45062932521585,8.179160793498058
q3__f0.2__n4__hc0.5_w0.05__RAR,3.0,0.2,4.0,c0.5_w0.05,0.5,0.05,3,106,25,9.030923449154315,13.695045367885145
q3__f0.2__n4__hc0.5_w0.05__RAR,3.0,0.2,4.0,c0.5_w0.05,0.5,0.05,4,104,27,9.958227833409603,10.577167286342682
q3__f0.2__n4__hc0.5_w0.1__RAR,3.0,0.2,4.0,c0.5_w0.1,0.5,0.1,0,109,22,10.525665611310679,7.703628216665363
q3__f0.2__n4__hc0.5_w0.1__RAR,3.0,0.2,4.0,c0.5_w0.1,0.5,0.1,1,97,34,10.440300825098067,9.088925754613049
q3__f0.2__n4__hc0.5_w0.1__RAR,3.0,0.2,4.0,c0.5_w0.1,0.5,0.1,2,108,23,10.480134789641927,8.12856367866728
q3__f0.2__n4__hc0.5_w0.1__RAR,3.0,0.2,4.0,c0.5_w0.1,0.5,0.1,3,106,25,9.071020820594274,13.65230754040477
q3__f0.2__n4__hc0.5_w0.1__RAR,3.0,0.2,4.0,c0.5_w0.1,0.5,0.1,4,104,27,9.948729179346048,10.694494667200743
q3__f0.2__n4__hc0.5_w0.2__RAR,3.0,0.2,4.0,c0.5_w0.2,0.5,0.2,0,109,22,10.611331076696555,7.78939331754092
q3__f0.2__n4__hc0.5_w0.2__RAR,3.0,0.2,4.0,c0.5_w0.2,0.5,0.2,1,97,34,10.500804933292375,9.255189953485155
q3__f0.2__n4__hc0.5_w0.2__RAR,3.0,0.2,4.0,c0.5_w0.2,0.5,0.2,2,108,23,10.579249371230038,8.131699230363692
q3__f0.2__n4__hc0.5_w0.2__RAR,3.0,0.2,4.0,c0.5_w0.2,0.5,0.2,3,106,25,9.177615016888183,13.682173313194518
q3__f0.2__n4__hc0.5_w0.2__RAR,3.0,0.2,4.0,c0.5_w0.2,0.5,0.2,4,104,27,10.023119220783164,10.818599453167923
q3__f0.2__n4__hc0.6_w0.05__RAR,3.0,0.2,4.0,c0.6_w0.05,0.6,0.05,0,109,22,10.6188133039194,7.383387756393751
q3__f0.2__n4__hc0.6_w0.05__RAR,3.0,0.2,4.0,c0.6_w0.05,0.6,0.05,1,97,34,10.515934666969896,9.015241898667835
q3__f0.2__n4__hc0.6_w0.05__RAR,3.0,0.2,4.0,c0.6_w0.05,0.6,0.05,2,108,23,10.523724474853994,8.153957668315407
q3__f0.2__n4__hc0.6_w0.05__RAR,3.0,0.2,4.0,c0.6_w0.05,0.6,0.05,3,106,25,9.057081069629549,13.848918270758347
q3__f0.2__n4__hc0.6_w0.05__RAR,3.0,0.2,4.0,c0.6_w0.05,0.6,0.05,4,104,27,9.945364250259795,10.892405440613222
q3__f0.2__n4__hc0.6_w0.1__RAR,3.0,0.2,4.0,c0.6_w0.1,0.6,0.1,0,109,22,10.631393464097961,7.535920180491895
q3__f0.2__n4__hc0.6_w0.1__RAR,3.0,0.2,4.0,c0.6_w0.1,0.6,0.1,1,97,34,10.522988015585057,9.120348354616382
q3__f0.2__n4__hc0.6_w0.1__RAR,3.0,0.2,4.0,c0.6_w0.1,0.6,0.1,2,108,23,10.570539439307458,8.080445131173903
q3__f0.2__n4__hc0.6_w0.1__RAR,3.0,0.2,4.0,c0.6_w0.1,0.6,0.1,3,106,25,9.126243965164845,13.770563710131892
q3__f0.2__n4__hc0.6_w0.1__RAR,3.0,0.2,4.0,c0.6_w0.1,0.6,0.1,4,104,27,9.961459847387228,10.970132057572787
q3__f0.2__n4__hc0.6_w0.2__RAR,3.0,0.2,4.0,c0.6_w0.2,0.6,0.2,0,109,22,10.680058159540469,7.733480069158616
q3__f0.2__n4__hc0.6_w0.2__RAR,3.0,0.2,4.0,c0.6_w0.2,0.6,0.2,1,97,34,10.557935649866902,9.292777420230188
q3__f0.2__n4__hc0.6_w0.2__RAR,3.0,0.2,4.0,c0.6_w0.2,0.6,0.2,2,108,23,10.647632117072886,8.087836249692808
q3__f0.2__n4__hc0.6_w0.2__RAR,3.0,0.2,4.0,c0.6_w0.2,0.6,0.2,3,106,25,9.228642469571692,13.741751683382272
q3__f0.2__n4__hc0.6_w0.2__RAR,3.0,0.2,4.0,c0.6_w0.2,0.6,0.2,4,104,27,10.03706429008517,11.00748587488316
q3__f0.2__n4__hc0.7_w0.05__RAR,3.0,0.2,4.0,c0.7_w0.05,0.7,0.05,0,109,22,10.858488856625943,7.398472881702688
q3__f0.2__n4__hc0.7_w0.05__RAR,3.0,0.2,4.0,c0.7_w0.05,0.7,0.05,1,97,34,10.718662843998896,9.254184668599304
q3__f0.2__n4__hc0.7_w0.05__RAR,3.0,0.2,4.0,c0.7_w0.05,0.7,0.05,2,108,23,10.784164157413015,8.064567264557532
q3__f0.2__n4__hc0.7_w0.05__RAR,3.0,0.2,4.0,c0.7_w0.05,0.7,0.05,3,106,25,9.30040488418126,13.981879103685754
q3__f0.2__n4__hc0.7_w0.05__RAR,3.0,0.2,4.0,c0.7_w0.05,0.7,0.05,4,104,27,10.047560359295787,11.477677327811408
q3__f0.2__n4__hc0.7_w0.1__RAR,3.0,0.2,4.0,c0.7_w0.1,0.7,0.1,0,109,22,10.816920113784153,7.579871643308826
q3__f0.2__n4__hc0.7_w0.1__RAR,3.0,0.2,4.0,c0.7_w0.1,0.7,0.1,1,97,34,10.682867154937075,9.31101782411931
q3__f0.2__n4__hc0.7_w0.1__RAR,3.0,0.2,4.0,c0.7_w0.1,0.7,0.1,2,108,23,10.765768925881485,8.076357366864883
q3__f0.2__n4__hc0.7_w0.1__RAR,3.0,0.2,4.0,c0.7_w0.1,0.7,0.1,3,106,25,9.306729107166328,13.908866244100235
q3__f0.2__n4__hc0.7_w0.1__RAR,3.0,0.2,4.0,c0.7_w0.1,0.7,0.1,4,104,27,10.07103491662718,11.33553656036895
q3__f0.2__n4__hc0.7_w0.2__RAR,3.0,0.2,4.0,c0.7_w0.2,0.7,0.2,0,109,22,10.78279777424995,7.743493848479807
q3__f0.2__n4__hc0.7_w0.2__RAR,3.0,0.2,4.0,c0.7_w0.2,0.7,0.2,1,97,34,10.646799842384414,9.388787149109717
q3__f0.2__n4__hc0.7_w0.2__RAR,3.0,0.2,4.0,c0.7_w0.2,0.7,0.2,2,108,23,10.754842646351184,8.076943865188845
q3__f0.2__n4__hc0.7_w0.2__RAR,3.0,0.2,4.0,c0.7_w0.2,0.7,0.2,3,106,25,9.323378226183666,13.825133958198965
q3__f0.2__n4__hc0.7_w0.2__RAR,3.0,0.2,4.0,c0.7_w0.2,0.7,0.2,4,104,27,10.093335619615972,11.217388253907556
q3__f0.3__n0__hnone__RAR,3.0,0.3,0.0,none,,,0,109,22,11.733243245451208,12.257440134115262
q3__f0.3__n0__hnone__RAR,3.0,0.3,0.0,none,,,1,97,34,12.181143363125438,10.735349150345153
q3__f0.3__n0__hnone__RAR,3.0,0.3,0.0,none,,,2,108,23,12.068081836235764,10.596017330272847
q3__f0.3__n0__hnone__RAR,3.0,0.3,0.0,none,,,3,106,25,11.05035154409504,14.652806678611904
q3__f0.3__n0__hnone__RAR,3.0,0.3,0.0,none,,,4,104,27,12.078973299587556,10.779852861314087
q3__f0.3__n0__hc0.5_w0.05__RAR,3.0,0.3,0.0,c0.5_w0.05,0.5,0.05,0,109,22,10.598500200788127,9.958938681783977
q3__f0.3__n0__hc0.5_w0.05__RAR,3.0,0.3,0.0,c0.5_w0.05,0.5,0.05,1,97,34,10.985215045150733,8.94472324201997
q3__f0.3__n0__hc0.5_w0.05__RAR,3.0,0.3,0.0,c0.5_w0.05,0.5,0.05,2,108,23,10.864992857277493,8.537775610606786
q3__f0.3__n0__hc0.5_w0.05__RAR,3.0,0.3,0.0,c0.5_w0.05,0.5,0.05,3,106,25,9.554976310366605,13.781439632976776
q3__f0.3__n0__hc0.5_w0.05__RAR,3.0,0.3,0.0,c0.5_w0.05,0.5,0.05,4,104,27,10.436161092422948,10.712998255430296
q3__f0.3__n0__hc0.5_w0.1__RAR,3.0,0.3,0.0,c0.5_w0.1,0.5,0.1,0,109,22,10.469907175555653,9.49734715633573
q3__f0.3__n0__hc0.5_w0.1__RAR,3.0,0.3,0.0,c0.5_w0.1,0.5,0.1,1,97,34,10.782378650632923,8.83786577671767
q3__f0.3__n0__hc0.5_w0.1__RAR,3.0,0.3,0.0,c0.5_w0.1,0.5,0.1,2,108,23,10.687140856675795,8.334422314992121
q3__f0.3__n0__hc0.5_w0.1__RAR,3.0,0.3,0.0,c0.5_w0.1,0.5,0.1,3,106,25,9.357032547904454,13.641301023235917
q3__f0.3__n0__hc0.5_w0.1__RAR,3.0,0.3,0.0,c0.5_w0.1,0.5,0.1,4,104,27,10.232783819934149,10.61625512835786
q3__f0.3__n0__hc0.5_w0.2__RAR,3.0,0.3,0.0,c0.5_w0.2,0.5,0.2,0,109,22,10.470444788775614,9.257653593510478
q3__f0.3__n0__hc0.5_w0.2__RAR,3.0,0.3,0.0,c0.5_w0.2,0.5,0.2,1,97,34,10.707761477962633,8.933640184436745
q3__f0.3__n0__hc0.5_w0.2__RAR,3.0,0.3,0.0,c0.5_w0.2,0.5,0.2,2,108,23,10.654913005467979,8.273189151067546
q3__f0.3__n0__hc0.5_w0.2__RAR,3.0,0.3,0.0,c0.5_w0.2,0.5,0.2,3,106,25,9.31189617117325,13.629050067160634
q3__f0.3__n0__hc0.5_w0.2__RAR,3.0,0.3,0.0,c0.5_w0.2,0.5,0.2,4,104,27,10.198535958041868,10.572729637942
q3__f0.3__n0__hc0.6_w0.05__RAR,3.0,0.3,0.0,c0.6_w0.05,0.6,0.05,0,109,22,10.432502156894358,8.130746906789382
q3__f0.3__n0__hc0.6_w0.05__RAR,3.0,0.3,0.0,c0.6_w0.05,0.6,0.05,1,97,34,10.546436719982385,8.62382518174355
q3__f0.3__n0__hc0.6_w0.05__RAR,3.0,0.3,0.0,c0.6_w0.05,0.6,0.05,2,108,23,10.476423110170268,7.9783821630578196
q3__f0.3__n0__hc0.6_w0.05__RAR,3.0,0.3,0.0,c0.6_w0.05,0.6,0.05,3,106,25,8.988023027992543,13.790547327107872
q3__f0.3__n0__hc0.6_w0.05__RAR,3.0,0.3,0.0,c0.6_w0.05,0.6,0.05,4,104,27,9.904120420666509,10.742984785048641
q3__f0.3__n0__hc0.6_w0.1__RAR,3.0,0.3,0.0,c0.6_w0.1,0.6,0.1,0,109,22,10.377267812776992,8.348179928472305
q3__f0.3__n0__hc0.6_w0.1__RAR,3.0,0.3,0.0,c0.6_w0.1,0.6,0.1,1,97,34,10.515592765573452,8.652011398628533
q3__f0.3__n0__hc0.6_w0.1__RAR,3.0,0.3,0.0,c0.6_w0.1,0.6,0.1,2,108,23,10.468612664670903,7.899544203851252
q3__f0.3__n0__hc0.6_w0.1__RAR,3.0,0.3,0.0,c0.6_w0.1,0.6,0.1,3,106,25,9.0118558904854,13.656571093944436
q3__f0.3__n0__hc0.6_w0.1__RAR,3.0,0.3,0.0,c0.6_w0.1,0.6,0.1,4,104,27,9.89181253340355,10.706517484341735
q3__f0.3__n0__hc0.6_w0.2__RAR,3.0,0.3,0.0,c0.6_w0.2,0.6,0.2,0,109,22,10.427874376685107,8.677735113675464
q3__f0.3__n0__hc0.6_w0.2__RAR,3.0,0.3,0.0,c0.6_w0.2,0.6,0.2,1,97,34,10.572913324660833,8.855206605085971
q3__f0.3__n0__hc0.6_w0.2__RAR,3.0,0.3,0.0,c0.6_w0.2,0.6,0.2,2,108,23,10.556971763083055,8.00224664676145
q3__f0.3__n0__hc0.6_w0.2__RAR,3.0,0.3,0.0,c0.6_w0.2,0.6,0.2,3,106,25,9.150540273678795,13.614339986031501
q3__f0.3__n0__hc0.6_w0.2__RAR,3.0,0.3,0.0,c0.6_w0.2,0.6,0.2,4,104,27,10.014100816803396,10.680614158402124
q3__f0.3__n0__hc0.7_w0.05__RAR,3.0,0.3,0.0,c0.7_w0.05,0.7,0.05,0,109,22,10.591618777174007,7.221969340343175
q3__f0.3__n0__hc0.7_w0.05__RAR,3.0,0.3,0.0,c0.7_w0.05,0.7,0.05,1,97,34,10.544465244366306,8.728441248305762
q3__f0.3__n0__hc0.7_w0.05__RAR,3.0,0.3,0.0,c0.7_w0.05,0.7,0.05,2,108,23,10.538410648586613,7.748930194156382
q3__f0.3__n0__hc0.7_w0.05__RAR,3.0,0.3,0.0,c0.7_w0.05,0.7,0.05,3,106,25,8.974466335175952,13.911117792934293
q3__f0.3__n0__hc0.7_w0.05__RAR,3.0,0.3,0.0,c0.7_w0.05,0.7,0.05,4,104,27,9.784603263929185,11.252211115994998
q3__f0.3__n0__hc0.7_w0.1__RAR,3.0,0.3,0.0,c0.7_w0.1,0.7,0.1,0,109,22,10.512818106845579,7.7225359333678085
q3__f0.3__n0__hc0.7_w0.1__RAR,3.0,0.3,0.0,c0.7_w0.1,0.7,0.1,1,97,34,10.519133289745938,8.787315192226648
q3__f0.3__n0__hc0.7_w0.1__RAR,3.0,0.3,0.0,c0.7_w0.1,0.7,0.1,2,108,23,10.526915430001171,7.775414061993366
q3__f0.3__n0__hc0.7_w0.1__RAR,3.0,0.3,0.0,c0.7_w0.1,0.7,0.1,3,106,25,9.014277141160914,13.777332849265868
q3__f0.3__n0__hc0.7_w0.1__RAR,3.0,0.3,0.0,c0.7_w0.1,0.7,0.1,4,104,27,9.841672684747559,11.030846807278781
q3__f0.3__n0__hc0.7_w0.2__RAR,3.0,0.3,0.0,c0.7_w0.2,0.7,0.2,0,109,22,10.485829474575603,8.265475537137217
q3__f0.3__n0__hc0.7_w0.2__RAR,3.0,0.3,0.0,c0.7_w0.2,0.7,0.2,1,97,34,10.54490359974693,8.914494520187414
q3__f0.3__n0__hc0.7_w0.2__RAR,3.0,0.3,0.0,c0.7_w0.2,0.7,0.2,2,108,23,10.569172617036134,7.8669180319336895
q3__f0.3__n0__hc0.7_w0.2__RAR,3.0,0.3,0.0,c0.7_w0.2,0.7,0.2,3,106,25,9.120332429931844,13.668510231456251
q3__f0.3__n0__hc0.7_w0.2__RAR,3.0,0.3,0.0,c0.7_w0.2,0.7,0.2,4,104,27,9.95135021694873,10.8675167444069
q3__f0.3__n1__hnone__RAR,3.0,0.3,1.0,none,,,0,109,22,11.007404137392998,9.370718514473145
