k_hMpc,k_1_per_m,a,mu,D,f
1.000000000000000048e-04,2.268545502611055538e-27,1.448215973469495210e-01,1.000000000000000000e+00,1.447228125864271631e-01,9.961063897965289904e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.450997508342985742e-01,1.000000000000000000e+00,1.449996894757870081e-01,9.960808643305222310e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.453784385607662100e-01,1.000000000000000000e+00,1.452770889433183388e-01,9.960552368832498171e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.456576615524458052e-01,1.000000000000000000e+00,1.455550119329146463e-01,9.960295066208482151e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.459374208374014936e-01,1.000000000000000000e+00,1.458334593897998022e-01,9.960036727021150949e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.462177174456718576e-01,1.000000000000000000e+00,1.461124322605249493e-01,9.959777342766769070e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.464985524092739522e-01,1.000000000000000000e+00,1.463919314929672810e-01,9.959516904898557677e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.467799267622069970e-01,1.000000000000000000e+00,1.466719580363294029e-01,9.959255404897647823e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.470618415404560675e-01,1.000000000000000000e+00,1.469525128411393877e-01,9.958992834239949188e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.473442977819961197e-01,1.000000000000000000e+00,1.472335968592500266e-01,9.958729184352103081e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.476272965267957371e-01,1.000000000000000000e+00,1.475152110438368025e-01,9.958464446561088312e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.479108388168207666e-01,1.000000000000000000e+00,1.477973563493953646e-01,9.958198612156774487e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.481949256960384820e-01,1.000000000000000000e+00,1.480800337317414728e-01,9.957931672496426190e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.484795582104212197e-01,1.000000000000000000e+00,1.483632441480113584e-01,9.957663618842038655e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.487647374079502094e-01,1.000000000000000000e+00,1.486469885566584770e-01,9.957394442399595258e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.490504643386196260e-01,1.000000000000000000e+00,1.489312679174533416e-01,9.957124134399346627e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.493367400544402257e-01,1.000000000000000000e+00,1.492160831914820796e-01,9.956852685993987651e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.496235656094433708e-01,1.000000000000000000e+00,1.495014353411438235e-01,9.956580088281973273e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.499109420596848319e-01,1.000000000000000000e+00,1.497873253301502949e-01,9.956306332313662466e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.501988704632487293e-01,1.000000000000000000e+00,1.500737541235231953e-01,9.956031409154606493e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.504873518802514187e-01,1.000000000000000000e+00,1.503607226875950109e-01,9.955755309802268860e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.507763873728453219e-01,1.000000000000000000e+00,1.506482319900052935e-01,9.955478025245571017e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.510659780052229784e-01,1.000000000000000000e+00,1.509362829997016875e-01,9.955199546435750113e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.513561248436208484e-01,1.000000000000000000e+00,1.512248766869364325e-01,9.954919864249049954e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.516468289563232541e-01,1.000000000000000000e+00,1.515140140232652533e-01,9.954638969561571127e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.519380914136663208e-01,1.000000000000000000e+00,1.518036959815462494e-01,9.954356853184979093e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.522299132880420292e-01,1.000000000000000000e+00,1.520939235359375918e-01,9.954073505917609976e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.525222956539019348e-01,1.000000000000000000e+00,1.523846976618957738e-01,9.953788918474753000e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.528152395877612757e-01,1.000000000000000000e+00,1.526760193361749451e-01,9.953503081598649160e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.531087461682030526e-01,1.000000000000000000e+00,1.529678895368239699e-01,9.953215985915848663e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.534028164758816370e-01,1.000000000000000000e+00,1.532603092431845948e-01,9.952927622053169276e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.536974515935271568e-01,1.000000000000000000e+00,1.535532794358908104e-01,9.952637980642208282e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.539926526059492429e-01,1.000000000000000000e+00,1.538468010968676303e-01,9.952347052232692892e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.542884206000409986e-01,1.000000000000000000e+00,1.541408752093264556e-01,9.952054827272116544e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.545847566647831905e-01,1.000000000000000000e+00,1.544355027577645201e-01,9.951761296264068912e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.548816618912481624e-01,1.000000000000000000e+00,1.547306847279642517e-01,9.951466449647287105e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.551791373726037204e-01,1.000000000000000000e+00,1.550264221069898030e-01,9.951170277794292307e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.554771842041173802e-01,1.000000000000000000e+00,1.553227158831856913e-01,9.950872771073042689e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.557758034831602523e-01,1.000000000000000000e+00,1.556195670461742453e-01,9.950573919754432950e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.560749963092111781e-01,1.000000000000000000e+00,1.559169765868533286e-01,9.950273714082503718e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.563747637838606153e-01,1.000000000000000000e+00,1.562149454973948415e-01,9.949972144346072023e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.566751070108149402e-01,1.000000000000000000e+00,1.565134747712433605e-01,9.949669200681932058e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.569760270959003057e-01,1.000000000000000000e+00,1.568125654031124472e-01,9.949364873272228404e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.572775251470667768e-01,1.000000000000000000e+00,1.571122183889838986e-01,9.949059152180416143e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.575796022743924385e-01,1.000000000000000000e+00,1.574124347261026957e-01,9.948752027399789810e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.578822595900875037e-01,1.000000000000000000e+00,1.577132154129760877e-01,9.948443488984125560e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.581854982084982542e-01,1.000000000000000000e+00,1.580145614493726758e-01,9.948133526883408129e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.584893192461113709e-01,1.000000000000000000e+00,1.583164738363186663e-01,9.947822131019193881e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.587937238215578750e-01,1.000000000000000000e+00,1.586189535760961500e-01,9.947509291303389123e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.590987130556172635e-01,1.000000000000000000e+00,1.589220016722399098e-01,9.947194997501140890e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.594042880712217558e-01,1.000000000000000000e+00,1.592256191295351175e-01,9.946879239467841805e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.597104499934603461e-01,1.000000000000000000e+00,1.595298069540155295e-01,9.946562006885119045e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.600171999495828279e-01,1.000000000000000000e+00,1.598345661529581851e-01,9.946243289427338929e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.603245390690041516e-01,1.000000000000000000e+00,1.601398977348835184e-01,9.945923076781637562e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.606324684833085603e-01,1.000000000000000000e+00,1.604458027095528871e-01,9.945601358563753713e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.609409893262535030e-01,1.000000000000000000e+00,1.607522820879652981e-01,9.945278124363057248e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.612501027337741866e-01,1.000000000000000000e+00,1.610593368823538263e-01,9.944953363614390529e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.615598098439874342e-01,1.000000000000000000e+00,1.613669681061818129e-01,9.944627065792399634e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.618701117971960701e-01,1.000000000000000000e+00,1.616751767741427814e-01,9.944299220361674241e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.621810097358930280e-01,1.000000000000000000e+00,1.619839639021567468e-01,9.943969816700907183e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.624925048047656251e-01,1.000000000000000000e+00,1.622933305073663290e-01,9.943638844096195362e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.628045981506996975e-01,1.000000000000000000e+00,1.626032776081341724e-01,9.943306291826342624e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.631172909227838752e-01,1.000000000000000000e+00,1.629138062240383655e-01,9.942972149069022603e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.634305842723137725e-01,1.000000000000000000e+00,1.632249173758717475e-01,9.942636405056689552e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.637444793527963738e-01,1.000000000000000000e+00,1.635366120856388827e-01,9.942299048924194693e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.640589773199539469e-01,1.000000000000000000e+00,1.638488913765517307e-01,9.941960069760665819e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.643740793317287341e-01,1.000000000000000000e+00,1.641617562730273427e-01,9.941619456609622762e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.646897865482868928e-01,1.000000000000000000e+00,1.644752078006834206e-01,9.941277198389039116e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.650061001320227982e-01,1.000000000000000000e+00,1.647892469863344311e-01,9.940933284056869823e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.653230212475635119e-01,1.000000000000000000e+00,1.651038748579906623e-01,9.940587702512969637e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.656405510617729726e-01,1.000000000000000000e+00,1.654190924448529221e-01,9.940240442542068733e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.659586907437560765e-01,1.000000000000000000e+00,1.657349007773100957e-01,9.939891493000659883e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.662774414648633958e-01,1.000000000000000000e+00,1.660513008869358709e-01,9.939540842563707734e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.665968043986952030e-01,1.000000000000000000e+00,1.663682938064833527e-01,9.939188479885402439e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.669167807211058008e-01,1.000000000000000000e+00,1.666858805698838986e-01,9.938834393693071201e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.672373716102079078e-01,1.000000000000000000e+00,1.670040622122422880e-01,9.938478572433026015e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.675585782463771267e-01,1.000000000000000000e+00,1.673228397698319492e-01,9.938121004713258433e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.678804018122560804e-01,1.000000000000000000e+00,1.676422142800942927e-01,9.937761678993822789e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.682028434927587690e-01,1.000000000000000000e+00,1.679621867816324943e-01,9.937400583687006073e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.685259044750751500e-01,1.000000000000000000e+00,1.682827583142071926e-01,9.937037707126660235e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.688495859486753570e-01,1.000000000000000000e+00,1.686039299187342966e-01,9.936673037641943207e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.691738891053139737e-01,1.000000000000000000e+00,1.689257026372808501e-01,9.936306563516662527e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.694988151390346698e-01,1.000000000000000000e+00,1.692480775130597581e-01,9.935938272889407452e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.698243652461744746e-01,1.000000000000000000e+00,1.695710555904262617e-01,9.935568153946948700e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.701505406253680242e-01,1.000000000000000000e+00,1.698946379148755792e-01,9.935196194811592996e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.704773424775523072e-01,1.000000000000000000e+00,1.702188255330370492e-01,9.934822383467939444e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.708047720059708563e-01,1.000000000000000000e+00,1.705436194926686910e-01,9.934446707893495043e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.711328304161781055e-01,1.000000000000000000e+00,1.708690208426556223e-01,9.934069156065358230e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.714615189160441089e-01,1.000000000000000000e+00,1.711950306330047300e-01,9.933689715810707366e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.717908387157588423e-01,1.000000000000000000e+00,1.715216499148400353e-01,9.933308374973299770e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.721207910278364783e-01,1.000000000000000000e+00,1.718488797403986690e-01,9.932925121293122439e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.724513770671201873e-01,1.000000000000000000e+00,1.721767211630260141e-01,9.932539942470269834e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.727825980507863846e-01,1.000000000000000000e+00,1.725051752371710712e-01,9.932152826169875492e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.731144551983492264e-01,1.000000000000000000e+00,1.728342430183829603e-01,9.931763759950869019e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.734469497316651621e-01,1.000000000000000000e+00,1.731639255633052599e-01,9.931372731362669848e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.737800828749375692e-01,1.000000000000000000e+00,1.734942239296703714e-01,9.930979727827449199e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.741138558547208892e-01,1.000000000000000000e+00,1.738251391762968001e-01,9.930584736808348856e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.744482698999254289e-01,1.000000000000000000e+00,1.741566723630839919e-01,9.930187745634729835e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.747833262418218847e-01,1.000000000000000000e+00,1.744888245510057834e-01,9.929788741584523182e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.751190261140457560e-01,1.000000000000000000e+00,1.748215968021082922e-01,9.929387711955467433e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.754553707526019246e-01,1.000000000000000000e+00,1.751549901795023956e-01,9.928984643850800040e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.757923613958692899e-01,1.000000000000000000e+00,1.754890057473600939e-01,9.928579524434131276e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.761299992846051821e-01,1.000000000000000000e+00,1.758236445709076279e-01,9.928172340675657237e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.764682856619500528e-01,1.000000000000000000e+00,1.761589077164217587e-01,9.927763079636352517e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.768072217734319718e-01,1.000000000000000000e+00,1.764947962512257995e-01,9.927351728249806939e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.771468088669713170e-01,1.000000000000000000e+00,1.768313112436826207e-01,9.926938273384074973e-01
1.000000000000000048e-04,2.268545502611055538e-27,1.774870481928852162e-01,1.000000000000000000e+00,1.771684537631899869e-01,9.926522701836050233e-01
