alpha,apogee_ratio,screen_exponent,screen_scale,mass_radius_delta,extent_leak,invariant_mode,invariant_power,invariant_scale,secondary_path_ratio_power,photon_extra_multiplier,candidate_id,universal_q,fold_q_min,fold_q_max,cross_galaxy_outer_RMSE_km_s,cross_galaxy_equal_RMSE_km_s,cluster_RMSE_dex,cluster_equal_system_RMSE_dex,cluster_mean_residual_dex,cluster_median_observed_over_predicted,maximum_dynamic_fraction_limb_to_Saturn,maximum_lensing_fraction_limb_to_Saturn,Earth_orbit_fractional_change,Saturn_orbit_fractional_change,Mercury_precession_mas_per_century,Cassini_proxy_pass,Earth_proxy_pass,Mercury_proxy_pass,all_solar_proxies_pass,pareto
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,1.5e-06,0.4,2.25,P0346,1.0298364128510549,1.021595285724307,1.040966388670746,14.343299327054524,14.116378714721764,0.1725203282775198,0.16574701648707318,0.0789775271399911,0.8638256148668578,9.572743133521792e-09,2.1538672050424033e-08,2.76318014721194e-11,9.572743133521792e-09,-1.483256899165199,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,1.5e-06,0.4,2.5,P0347,1.0298364128510549,1.021595285724307,1.040966388670746,14.343299327054524,14.116378714721764,0.19528158722327632,0.1859073449229267,0.11907403410226604,0.7931443960215745,9.572743133521792e-09,2.393185783380448e-08,2.76318014721194e-11,9.572743133521792e-09,-1.483256899165199,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,1.5e-06,0.5,1.0,P0348,0.9958612424324561,0.9882163999567107,1.0055892868250367,14.776427553696577,14.435853827197873,0.22521239627216103,0.2373420299844036,-0.18163530309182227,1.5330972582183726,9.256930276958997e-09,9.256930276958997e-09,2.6720205074601146e-11,9.256930276958997e-09,-1.4343230051070288,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,1.5e-06,0.5,1.5,P0349,0.9958612424324561,0.9882163999567107,1.0055892868250367,14.776427553696577,14.435853827197873,0.14189267643829354,0.1480526531216165,-0.039472310693022185,1.0741123373064045,9.256930276958997e-09,1.3885395415438496e-08,2.6720205074601146e-11,9.256930276958997e-09,-1.4343230051070288,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,1.5e-06,0.5,1.75,P0350,0.9958612424324561,0.9882163999567107,1.0055892868250367,14.776427553696577,14.435853827197873,0.13871058936140582,0.13893152368732717,0.017154052954285768,0.9544760524611842,9.256930276958997e-09,1.6199627984678246e-08,2.6720205074601146e-11,9.256930276958997e-09,-1.4343230051070288,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,1.5e-06,0.5,2.0,P0351,0.9958612424324561,0.9882163999567107,1.0055892868250367,14.776427553696577,14.435853827197873,0.1542405121499433,0.149180635385786,0.06719903178844712,0.865520213826979,9.256930276958997e-09,1.8513860553917995e-08,2.6720205074601146e-11,9.256930276958997e-09,-1.4343230051070288,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,1.5e-06,0.5,2.25,P0352,0.9958612424324561,0.9882163999567107,1.0055892868250367,14.776427553696577,14.435853827197873,0.17921085808102466,0.1705932166736821,0.11204054875937082,0.7809442569373237,9.256930276958997e-09,2.0828093123157743e-08,2.6720205074601146e-11,9.256930276958997e-09,-1.4343230051070288,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,1.5e-06,0.5,2.5,P0353,0.9958612424324561,0.9882163999567107,1.0055892868250367,14.776427553696577,14.435853827197873,0.20766440161898828,0.1968147817039933,0.15266325455856397,0.7120983423580547,9.256930276958997e-09,2.314232569239749e-08,2.6720205074601146e-11,9.256930276958997e-09,-1.4343230051070288,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,1.5e-06,0.6,1.0,P0354,0.9585096101148771,0.9516671017169959,0.9670999167235913,15.455208263095123,14.97186772894934,0.2030500693505858,0.2161629210912472,-0.15370966224878985,1.4073885871304486,8.90973185075065e-09,8.90973185075065e-09,2.5718013973199284e-11,8.90973185075065e-09,-1.380526047028267,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,1.5e-06,0.6,1.5,P0355,0.9585096101148771,0.9516671017169959,0.9670999167235913,15.455208263095123,14.97186772894934,0.13520683312560083,0.14005316831483,-0.009088984282254913,0.9979301536683589,8.90973185075065e-09,1.3364597776125974e-08,2.5718013973199284e-11,8.90973185075065e-09,-1.380526047028267,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,1.5e-06,0.6,1.75,P0356,0.9585096101148771,0.9516671017169959,0.9670999167235913,15.455208263095123,14.97186772894934,0.1442135717808794,0.14239537194880275,0.048342153179587,0.8796327114683021,8.90973185075065e-09,1.5592030738813637e-08,2.5718013973199284e-11,8.90973185075065e-09,-1.380526047028267,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,1.5e-06,0.6,2.0,P0357,0.9585096101148771,0.9516671017169959,0.9670999167235913,15.455208263095123,14.97186772894934,0.16881496335555846,0.16207431671565062,0.09902696142150592,0.7812660316838895,8.90973185075065e-09,1.78194637015013e-08,2.5718013973199284e-11,8.90973185075065e-09,-1.380526047028267,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,1.5e-06,0.6,2.25,P0358,0.9585096101148771,0.9516671017169959,0.9670999167235913,15.455208263095123,14.97186772894934,0.1993590208193869,0.18956671505358955,0.14438973355624565,0.7012512567685135,8.90973185075065e-09,2.0046896664188962e-08,2.5718013973199284e-11,8.90973185075065e-09,-1.380526047028267,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,1.5e-06,0.6,2.5,P0359,0.9585096101148771,0.9516671017169959,0.9670999167235913,15.455208263095123,14.97186772894934,0.23122430101084854,0.21953221543894127,0.18544549665127083,0.6421365553725591,8.90973185075065e-09,2.2274329626876624e-08,2.5718013973199284e-11,8.90973185075065e-09,-1.380526047028267,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.25,1.0,P0360,1.1274802091771836,1.1202151550996682,1.1402550801711877,13.46135034381993,13.41628542049882,0.32885395846585036,0.3372683756398027,-0.2860357041259833,2.007713783162485,1.0473368709029943e-08,1.0473368709029943e-08,3.014190807221646e-11,1.0473368709029943e-08,-1.6150311409142064,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.25,1.5,P0361,1.1274802091771836,1.1202151550996682,1.1402550801711877,13.46135034381993,13.41628542049882,0.23221442104848042,0.23889103625000901,-0.15521597459769548,1.434278517332225,1.0473368709029943e-08,1.5710053063544915e-08,3.014190807221646e-11,1.0473368709029943e-08,-1.6150311409142064,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.25,1.75,P0362,1.1274802091771836,1.1202151550996682,1.1402550801711877,13.46135034381993,13.41628542049882,0.20435211151648452,0.20907291903465303,-0.10242834192717251,1.2849470142377224,1.0473368709029943e-08,1.8328395240802398e-08,3.014190807221646e-11,1.0473368709029943e-08,-1.6150311409142064,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.25,2.0,P0363,1.1274802091771836,1.1202151550996682,1.1402550801711877,13.46135034381993,13.41628542049882,0.18868637778152209,0.19083269503988973,-0.05548440261937483,1.1610347419688167,1.0473368709029943e-08,2.0946737418059885e-08,3.014190807221646e-11,1.0473368709029943e-08,-1.6150311409142064,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.25,2.25,P0364,1.1274802091771836,1.1202151550996682,1.1402550801711877,13.46135034381993,13.41628542049882,0.1838484586084022,0.18313536811254558,-0.01320344645021464,1.0440719724573846,1.0473368709029943e-08,2.3565079595317372e-08,3.014190807221646e-11,1.0473368709029943e-08,-1.6150311409142064,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.25,2.5,P0365,1.1274802091771836,1.1202151550996682,1.1402550801711877,13.46135034381993,13.41628542049882,0.18771337543561845,0.1842775117462253,0.025267328654890172,0.948519306094971,1.0473368709029943e-08,2.6183421772574856e-08,3.014190807221646e-11,1.0473368709029943e-08,-1.6150311409142064,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.4,1.0,P0366,1.0798836570374248,1.0731485141707493,1.0900099132760723,13.656632978347712,13.49622140233278,0.2838417092676957,0.2941771882428721,-0.24724330462901536,1.8251558118465208,1.0031235680192075e-08,1.0031235680192075e-08,2.8869468088371375e-11,1.0031235680192075e-08,-1.5468526369545177,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.4,1.5,P0367,1.0798836570374248,1.0731485141707493,1.0900099132760723,13.656632978347712,13.49622140233278,0.182420440448871,0.19048017952730006,-0.11124245052300719,1.3160304876174147,1.0031235680192075e-08,1.5046853520288114e-08,2.8869468088371375e-11,1.0031235680192075e-08,-1.5468526369545177,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.4,1.75,P0368,1.0798836570374248,1.0731485141707493,1.0900099132760723,13.656632978347712,13.49622140233278,0.15732282394072322,0.16235134177678032,-0.056652361694626056,1.1540082703980223,1.0031235680192075e-08,1.755466244033613e-08,2.8869468088371375e-11,1.0031235680192075e-08,-1.5468526369545177,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.4,2.0,P0369,1.0798836570374248,1.0731485141707493,1.0900099132760723,13.656632978347712,13.49622140233278,0.14891641927012886,0.14989201804994906,-0.00823378528816443,1.0404601600954861,1.0031235680192075e-08,2.006247136038415e-08,2.8869468088371375e-11,1.0031235680192075e-08,-1.5468526369545177,True,True,True,True,True
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.4,2.25,P0370,1.0798836570374248,1.0731485141707493,1.0900099132760723,13.656632978347712,13.49622140233278,0.15445166334013402,0.15136857424025227,0.03527745788678873,0.9508234472155772,1.0031235680192075e-08,2.2570280280432167e-08,2.8869468088371375e-11,1.0031235680192075e-08,-1.5468526369545177,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.4,2.5,P0371,1.0798836570374248,1.0731485141707493,1.0900099132760723,13.656632978347712,13.49622140233278,0.16926406154892398,0.16294135904820112,0.07479113809267182,0.8746697037616464,1.0031235680192075e-08,2.5078089200480185e-08,2.8869468088371375e-11,1.0031235680192075e-08,-1.5468526369545177,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.5,1.0,P0372,1.0441050786239627,1.0379814801835887,1.052779628786501,14.037408052318318,13.764717852300302,0.2557893031223579,0.2674241000513245,-0.22047888327402076,1.7017365804547597,9.69888195853997e-09,9.69888195853997e-09,2.7912968264502906e-11,9.69888195853997e-09,-1.4956024971781827,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.5,1.5,P0373,1.0441050786239627,1.0379814801835887,1.052779628786501,14.037408052318318,13.764717852300302,0.1554539397294574,0.16416297980911632,-0.08146118648602149,1.1966575273045241,9.69888195853997e-09,1.4548322937809957e-08,2.7912968264502906e-11,9.69888195853997e-09,-1.4956024971781827,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.5,1.75,P0374,1.0441050786239627,1.0379814801835887,1.052779628786501,14.037408052318318,13.764717852300302,0.13617172782334208,0.14069852233607305,-0.025851467210402296,1.0447184977091744,9.69888195853997e-09,1.697304342744495e-08,2.7912968264502906e-11,9.69888195853997e-09,-1.4956024971781827,True,True,True,True,True
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.5,2.0,P0375,1.0441050786239627,1.0379814801835887,1.052779628786501,14.037408052318318,13.764717852300302,0.13687886404718086,0.1362279432767714,0.02338975259482078,0.9405374352642597,9.69888195853997e-09,1.939776391707994e-08,2.7912968264502906e-11,9.69888195853997e-09,-1.4956024971781827,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.5,2.25,P0376,1.0441050786239627,1.0379814801835887,1.052779628786501,14.037408052318318,13.764717852300302,0.15178510133517759,0.1467142142375024,0.06757934980862465,0.8584917671938966,9.69888195853997e-09,2.1822484406714934e-08,2.7912968264502906e-11,9.69888195853997e-09,-1.4956024971781827,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.5,2.5,P0377,1.0441050786239627,1.0379814801835887,1.052779628786501,14.037408052318318,13.764717852300302,0.17411695647510145,0.16599709654330205,0.1076623668969517,0.7882683305096186,9.69888195853997e-09,2.4247204896349926e-08,2.7912968264502906e-11,9.69888195853997e-09,-1.4956024971781827,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.6,1.0,P0378,1.0047548569793914,0.9994615099953548,1.0122503408544126,14.676978035339895,14.259593908257889,0.23214807598708154,0.24494204661272453,-0.19352589175276055,1.5532343382252174,9.333350593367352e-09,9.333350593367352e-09,2.6860984598822775e-11,9.333350593367352e-09,-1.4392362453889493,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.6,1.5,P0379,1.0047548569793914,0.9994615099953548,1.0122503408544126,14.676978035339895,14.259593908257889,0.1398774910057601,0.14846250513126233,-0.051895704258691534,1.1148923992420525,9.333350593367352e-09,1.4000025890051029e-08,2.6860984598822775e-11,9.333350593367352e-09,-1.4392362453889493,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.6,1.75,P0380,1.0047548569793914,0.9994615099953548,1.0122503408544126,14.676978035339895,14.259593908257889,0.13082733933429538,0.1339174297124883,0.00457939555289436,0.9789414200305119,9.333350593367352e-09,1.6333363538392867e-08,2.6860984598822775e-11,9.333350593367352e-09,-1.4392362453889493,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.6,2.0,P0381,1.0047548569793914,0.9994615099953548,1.0122503408544126,14.676978035339895,14.259593908257889,0.14237849427963867,0.139814451279822,0.05451231099673674,0.8752301161512479,9.333350593367352e-09,1.8666701186734705e-08,2.6860984598822775e-11,9.333350593367352e-09,-1.4392362453889493,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.6,2.25,P0382,1.0047548569793914,0.9994615099953548,1.0122503408544126,14.676978035339895,14.259593908257889,0.16534815960136767,0.1586919694194864,0.0992679018278583,0.7881469523131167,9.333350593367352e-09,2.1000038835076543e-08,2.6860984598822775e-11,9.333350593367352e-09,-1.4392362453889493,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.8,2e-06,0.6,2.5,P0383,1.0047548569793914,0.9994615099953548,1.0122503408544126,14.676978035339895,14.259593908257889,0.19288204052096275,0.18360747446170642,0.1398228855909966,0.7161603950248264,9.333350593367352e-09,2.333337648341838e-08,2.6860984598822775e-11,9.333350593367352e-09,-1.4392362453889493,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.0,1e-06,0.25,1.0,P0384,1.0323389426179437,1.0205657109762,1.0488258201693517,15.010519072965533,14.751880991796833,0.20245285068135704,0.2100767073469472,-0.08508139182465792,1.251084188714747,9.575971355543992e-09,9.575971355543992e-09,2.747850429736368e-11,9.575971355543992e-09,-1.4709474338815418,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.0,1e-06,0.25,1.5,P0385,1.0323389426179437,1.0205657109762,1.0488258201693517,15.010519072965533,14.751880991796833,0.20225533627493616,0.19581489774497343,0.06225248006969278,0.9009403107179914,9.575971355543992e-09,1.4363957033315988e-08,2.747850429736368e-11,9.575971355543992e-09,-1.4709474338815418,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.0,1e-06,0.25,1.75,P0386,1.0323389426179437,1.0205657109762,1.0488258201693517,15.010519072965533,14.751880991796833,0.2295881192791325,0.21840559480462285,0.1204751816043399,0.7881182104703139,9.575971355543992e-09,1.6757949872201986e-08,2.747850429736368e-11,9.575971355543992e-09,-1.4709474338815418,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.0,1e-06,0.25,2.0,P0387,1.0323389426179437,1.0205657109762,1.0488258201693517,15.010519072965533,14.751880991796833,0.2620162662137943,0.24783517332845903,0.17175646986986506,0.7066902834802566,9.575971355543992e-09,1.9151942711087984e-08,2.747850429736368e-11,9.575971355543992e-09,-1.4709474338815418,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.0,1e-06,0.25,2.25,P0388,1.0323389426179437,1.0205657109762,1.0488258201693517,15.010519072965533,14.751880991796833,0.295453543292736,0.279346493799963,0.21758410022998145,0.6367571340418721,9.575971355543992e-09,2.1545935549973982e-08,2.747850429736368e-11,9.575971355543992e-09,-1.4709474338815418,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.0,1e-06,0.25,2.5,P0389,1.0323389426179437,1.0205657109762,1.0488258201693517,15.010519072965533,14.751880991796833,0.32819592238519346,0.3107907297414742,0.2590119107810621,0.5794542160284184,9.575971355543992e-09,2.393992838885998e-08,2.747850429736368e-11,9.575971355543992e-09,-1.4709474338815418,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.0,1e-06,0.4,1.0,P0390,0.9879413870136073,0.9767108710554036,1.0019096461371724,15.518265682604257,15.11132188777641,0.1701471241974192,0.17651942951740496,-0.037779028162973946,1.0828998599120003,9.164139830865533e-09,9.164139830865533e-09,2.6296742792394762e-11,9.164139830865533e-09,-1.4076867471140748,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.0,1e-06,0.4,1.5,P0391,0.9879413870136073,0.9767108710554036,1.0019096461371724,15.518265682604257,15.11132188777641,0.2054215983577743,0.19499785632336786,0.1134076793695386,0.7688912132769516,9.164139830865533e-09,1.37462097462983e-08,2.6296742792394762e-11,9.164139830865533e-09,-1.4076867471140748,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.0,1e-06,0.4,1.75,P0392,0.9879413870136073,0.9767108710554036,1.0019096461371724,15.518265682604257,15.11132188777641,0.2446659481928976,0.2302076461827488,0.17288380280587518,0.6808864820853564,9.164139830865533e-09,1.603724470401468e-08,2.6296742792394762e-11,9.164139830865533e-09,-1.4076867471140748,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.0,1e-06,0.4,2.0,P0393,0.9879413870136073,0.9767108710554036,1.0019096461371724,15.518265682604257,15.11132188777641,0.28493424394849937,0.2681302027401332,0.22515848765169671,0.6085540586409408,9.164139830865533e-09,1.8328279661731067e-08,2.6296742792394762e-11,9.164139830865533e-09,-1.4076867471140748,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.0,1e-06,0.4,2.25,P0394,0.9879413870136073,0.9767108710554036,1.0019096461371724,15.518265682604257,15.11132188777641,0.3237177195670759,0.30543941722465373,0.27179327251966,0.5456316756704551,9.164139830865533e-09,2.061931461944745e-08,2.6296742792394762e-11,9.164139830865533e-09,-1.4076867471140748,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.0,1e-06,0.4,2.5,P0395,0.9879413870136073,0.9767108710554036,1.0019096461371724,15.518265682604257,15.11132188777641,0.36029332052158647,0.34101680923212885,0.31389014202793064,0.4966310464780421,9.164139830865533e-09,2.2910349577163833e-08,2.6296742792394762e-11,9.164139830865533e-09,-1.4076867471140748,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.0,1e-06,0.5,1.0,P0396,0.954725228884652,0.9440790295806623,0.9673158551718503,16.093894244391095,15.560573016687133,0.16326688909415776,0.1675218049484324,-0.006133012199618159,1.0101613896629904,8.856026898520394e-09,8.856026898520394e-09,2.5412604544569115e-11,8.856026898520394e-09,-1.3603580834880697,True,True,True,True,False
