gate_power,radius_over_solar_radius,fractional_force_change
0.0,0.380859375,0.16479770381015957
0.0,0.3818359375,0.16254845046926758
0.0,0.3828125,0.160316280748815
0.0,0.3837890625,0.1581010220870558
0.0,0.384765625,0.1559025040954749
0.0,0.3857421875,0.15372055852603173
0.0,0.38671875,0.15155501923897252
0.0,0.3876953125,0.14940572217120995
0.0,0.388671875,0.14727250530525238
0.0,0.3896484375,0.14515520863867648
0.0,0.390625,0.14305367415412662
0.0,0.3916015625,0.14096774578983706
0.0,0.392578125,0.13889726941066294
0.0,0.3935546875,0.13684209277960857
0.0,0.39453125,0.1348020655298483
0.0,0.3955078125,0.13277703913722538
0.0,0.396484375,0.1307668668932227
0.0,0.3974609375,0.12877140387839314
0.0,0.3984375,0.12679103965585115
0.0,0.3994140625,0.12482534523568911
0.0,0.400390625,0.12287392438716727
0.0,0.4013671875,0.12093663925609799
0.0,0.40234375,0.11901335364846033
0.0,0.4033203125,0.11710393300646582
0.0,0.404296875,0.11520824438502775
0.0,0.4052734375,0.11332615642862409
0.0,0.40625,0.11145753934854352
0.0,0.4072265625,0.10960226490051506
0.0,0.408203125,0.10776020636270789
0.0,0.4091796875,0.10593123851409225
0.0,0.41015625,0.10411523761316555
0.0,0.4111328125,0.10231208137702219
0.0,0.412109375,0.10052164896077254
0.0,0.4130859375,0.09874382093729883
0.0,0.4140625,0.09697847927734093
0.0,0.4150390625,0.09522550732991086
0.0,0.416015625,0.0934854263671907
0.0,0.4169921875,0.09175749870663985
0.0,0.41796875,0.0900415897809117
0.0,0.4189453125,0.08833758838965111
0.0,0.419921875,0.08664538461554594
0.0,0.4208984375,0.08496486980660478
0.0,0.421875,0.08329593655871759
0.0,0.4228515625,0.08163847869849916
0.0,0.423828125,0.079992391266404
0.0,0.4248046875,0.0783575705001125
0.0,0.42578125,0.07673391381818151
0.0,0.4267578125,0.07512131980395531
0.0,0.427734375,0.07351968818972976
0.0,0.4287109375,0.07192891984117078
0.0,0.4296875,0.07034891674197374
0.0,0.4306640625,0.06877958197876954
0.0,0.431640625,0.06722081972626426
0.0,0.4326171875,0.0656726780724739
0.0,0.43359375,0.06413532872142413
0.0,0.4345703125,0.06260826337064862
0.0,0.435546875,0.06109139050275281
0.0,0.4365234375,0.0595846196160541
0.0,0.4375,0.05808786121108578
0.0,0.4384765625,0.05660102677730716
0.0,0.439453125,0.05512402878002076
0.0,0.4404296875,0.05365678064749213
0.0,0.44140625,0.05219919675826534
0.0,0.4423828125,0.05075119242867232
0.0,0.443359375,0.049312683900537335
0.0,0.4443359375,0.047883588329064475
0.0,0.4453125,0.04646382377091318
0.0,0.4462890625,0.04505330917245254
0.0,0.447265625,0.04365196435819496
0.0,0.4482421875,0.04225971001940465
0.0,0.44921875,0.04087646770287923
0.0,0.4501953125,0.039502415235697086
0.0,0.451171875,0.03813742702441414
0.0,0.4521484375,0.03678121451736338
0.0,0.453125,0.035433702651831656
0.0,0.4541015625,0.03409481716591478
0.0,0.455078125,0.03276448458828729
0.0,0.4560546875,0.031442632228124934
0.0,0.45703125,0.030129188165177734
0.0,0.4580078125,0.028824081239986254
0.0,0.458984375,0.027527241044247308
0.0,0.4599609375,0.026238597911317996
0.0,0.4609375,0.0249580829068623
0.0,0.4619140625,0.02368562781963246
0.0,0.462890625,0.022421165152386235
0.0,0.4638671875,0.021164628112939177
0.0,0.46484375,0.019915950605344124
0.0,0.4658203125,0.01867506722120127
0.0,0.466796875,0.017441913231093453
0.0,0.4677734375,0.01621675326421368
0.0,0.46875,0.01499925448288808
0.0,0.4697265625,0.013789290059892378
0.0,0.470703125,0.012586797958680673
0.0,0.4716796875,0.01139171677986317
0.0,0.47265625,0.01020398575336956
0.0,0.4736328125,0.009023544730723865
0.0,0.474609375,0.007850334177432527
0.0,0.4755859375,0.006684295165477083
0.0,0.4765625,0.005525369365917632
0.0,0.4775390625,0.004373499041598672
0.0,0.478515625,0.0032286270399595196
0.0,0.4794921875,0.002090696785945756
0.0,0.48046875,0.000959652275020817
0.0,0.4814453125,-0.00016456193372260675
0.0,0.482421875,-0.00128200072435658
0.0,0.4833984375,-0.0023927184308146776
0.0,0.484375,-0.0034967263832950124
0.0,0.4853515625,-0.004593832891067184
0.0,0.486328125,-0.0056843820485340535
0.0,0.4873046875,-0.006768426006586337
0.0,0.48828125,-0.00784601639872029
0.0,0.4892578125,-0.008917204347185237
0.0,0.490234375,-0.009982040469045828
0.0,0.4912109375,-0.011040574882160259
0.0,0.4921875,-0.012092857211076335
0.0,0.4931640625,-0.013138936592846817
0.0,0.494140625,-0.01417886168276461
0.0,0.4951171875,-0.015212680660019684
0.0,0.49609375,-0.016240441233277836
0.0,0.4970703125,-0.017262190646184283
0.0,0.498046875,-0.01827797568279166
0.0,0.4990234375,-0.0192878426729155
0.0,0.5,-0.020291837497414367
0.0,0.5009765625,-0.021290005593402217
0.0,0.501953125,-0.022282275203017177
0.0,0.5029296875,-0.023268647468816184
0.0,0.50390625,-0.02424932992258988
0.0,0.5048828125,-0.025224366239913643
0.0,0.505859375,-0.02619379967811264
0.0,0.5068359375,-0.027157673081059097
0.0,0.5078125,-0.02811602888390563
0.0,0.5087890625,-0.02906890911775417
0.0,0.509765625,-0.030016355414264728
0.0,0.5107421875,-0.030958409010200527
0.0,0.51171875,-0.03189511075191531
0.0,0.5126953125,-0.03282650109977936
0.0,0.513671875,-0.03375262013254865
0.0,0.5146484375,-0.03467350755167564
0.0,0.515625,-0.035589202685562205
0.0,0.5166015625,-0.0364997444937597
0.0,0.517578125,-0.03740517157111145
0.0,0.5185546875,-0.03830552215184113
0.0,0.51953125,-0.03920066799417077
0.0,0.5205078125,-0.040090746615144335
0.0,0.521484375,-0.040975863926668854
0.0,0.5224609375,-0.041856056731118474
0.0,0.5234375,-0.042731361490272346
0.0,0.5244140625,-0.04360181432908805
0.0,0.525390625,-0.04446745103942973
0.0,0.5263671875,-0.04532830708374591
0.0,0.52734375,-0.0461844175987014
0.0,0.5283203125,-0.04703581739876128
0.0,0.529296875,-0.04788254097973044
0.0,0.5302734375,-0.04872462252224641
0.0,0.53125,-0.049562095895228864
0.0,0.5322265625,-0.05039499465928432
0.0,0.533203125,-0.051223352070067674
0.0,0.5341796875,-0.052047201081601324
0.0,0.53515625,-0.05286657434955211
0.0,0.5361328125,-0.053681504234466826
0.0,0.537109375,-0.054491826564862955
0.0,0.5380859375,-0.05529777123697144
0.0,0.5390625,-0.056099369981390645
0.0,0.5400390625,-0.056896653986838186
0.0,0.541015625,-0.05768965416276195
0.0,0.5419921875,-0.05847840114233649
0.0,0.54296875,-0.05926292528542065
0.0,0.5439453125,-0.06004325668147792
0.0,0.544921875,-0.06081942515246086
0.0,0.5458984375,-0.06159146025566142
0.0,0.546875,-0.06235939128652235
0.0,0.5478515625,-0.06312324728141738
0.0,0.548828125,-0.06388305702039454
0.0,0.5498046875,-0.06463884902988704
0.0,0.55078125,-0.06539065158539004
0.0,0.5517578125,-0.06613849271410499
0.0,0.552734375,-0.06688240019755098
0.0,0.5537109375,-0.06762235390081839
0.0,0.5546875,-0.06835831261080183
0.0,0.5556640625,-0.06909042129731635
0.0,0.556640625,-0.06981870676650026
0.0,0.5576171875,-0.07054319559160804
0.0,0.55859375,-0.07126391411543442
0.0,0.5595703125,-0.07198088845270845
0.0,0.560546875,-0.07269414449245881
0.0,0.5615234375,-0.07340370790034989
0.0,0.5625,-0.07410960412099155
0.0,0.5634765625,-0.07481185838021787
0.0,0.564453125,-0.07551049568734214
0.0,0.5654296875,-0.07620554083738229
0.0,0.56640625,-0.07689701841326058
0.0,0.5673828125,-0.07758495278797684
0.0,0.568359375,-0.07826936812675578
0.0,0.5693359375,-0.07895028838916907
0.0,0.5703125,-0.07962773733123174
0.0,0.5712890625,-0.08030165908531284
0.0,0.572265625,-0.08097209984460363
0.0,0.5732421875,-0.08163914074003875
0.0,0.57421875,-0.08230280471972262
0.0,0.5751953125,-0.08296311453847904
0.0,0.576171875,-0.08362009275980153
0.0,0.5771484375,-0.08427376175777979
0.0,0.578125,-0.08492414371900414
0.0,0.5791015625,-0.08557126064444931
0.0,0.580078125,-0.0862151343513331
0.0,0.5810546875,-0.08685578647495562
0.0,0.58203125,-0.08749323847051671
0.0,0.5830078125,-0.08812751161491128
0.0,0.583984375,-0.08875862700850456
0.0,0.5849609375,-0.08938660557688738
0.0,0.5859375,-0.09001146807260962
0.0,0.5869140625,-0.09063323507689469
0.0,0.587890625,-0.09125192700133378
0.0,0.5888671875,-0.09186746564154791
0.0,0.58984375,-0.09247995580026713
0.0,0.5908203125,-0.09308943222498434
0.0,0.591796875,-0.09369591465432137
0.0,0.5927734375,-0.09429942266557312
0.0,0.59375,-0.09489997567628639
0.0,0.5947265625,-0.09549759294582294
0.0,0.595703125,-0.09609229357690185
0.0,0.5966796875,-0.0966840965171274
0.0,0.59765625,-0.0972730205604957
0.0,0.5986328125,-0.09785908434888935
0.0,0.599609375,-0.09844230637354978
0.0,0.6005859375,-0.09902270497653731
0.0,0.6015625,-0.09960029835217266
0.0,0.6025390625,-0.10017510454846168
0.0,0.603515625,-0.10074714146850627
0.0,0.6044921875,-0.10131642687189713
0.0,0.60546875,-0.10188296349332959
0.0,0.6064453125,-0.1024467059663502
0.0,0.607421875,-0.10300775024625586
0.0,0.6083984375,-0.10356611352364475
0.0,0.609375,-0.1041218128524336
0.0,0.6103515625,-0.10467486515116076
0.0,0.611328125,-0.10522528720427349
0.0,0.6123046875,-0.1057730956634012
0.0,0.61328125,-0.10631830704861434
0.0,0.6142578125,-0.10686093774967009
0.0,0.615234375,-0.10740100402724373
0.0,0.6162109375,-0.10793852201414644
0.0,0.6171875,-0.10847350771652986
0.0,0.6181640625,-0.10900597701507786
0.0,0.619140625,-0.1095359456661843
0.0,0.6201171875,-0.11006342930311896
0.0,0.62109375,-0.11058844343718
0.0,0.6220703125,-0.11111100345883396
0.0,0.623046875,-0.11163109073162014
0.0,0.6240234375,-0.11214871339943766
0.0,0.625,-0.11266392811333825
0.0,0.6259765625,-0.11317674978506598
0.0,0.626953125,-0.11368719321111898
0.0,0.6279296875,-0.1141952730738165
0.0,0.62890625,-0.11470100394235405
0.0,0.6298828125,-0.11520440027384826
0.0,0.630859375,-0.11570547641436968
0.0,0.6318359375,-0.11620424659996464
0.0,0.6328125,-0.11670072495766615
0.0,0.6337890625,-0.11719492550649457
0.0,0.634765625,-0.11768686215844582
0.0,0.6357421875,-0.11817654871947214
0.0,0.63671875,-0.11866399889044865
0.0,0.6376953125,-0.11914922626813307
0.0,0.638671875,-0.11963224434611253
0.0,0.6396484375,-0.12011306651574238
0.0,0.640625,-0.12059166166517388
0.0,0.6416015625,-0.12106807229094896
0.0,0.642578125,-0.1215423271205942
0.0,0.6435546875,-0.1220144391407868
0.0,0.64453125,-0.1224844212405648
0.0,0.6455078125,-0.12295228621220644
0.0,0.646484375,-0.12341804675210077
0.0,0.6474609375,-0.12388171546160842
0.0,0.6484375,-0.12434330484791378
0.0,0.6494140625,-0.12480282732486891
0.0,0.650390625,-0.12526029521382742
0.0,0.6513671875,-0.12571572074447035
0.0,0.65234375,-0.12616911605562375
0.0,0.6533203125,-0.12662049319606683
0.0,0.654296875,-0.12706986412533317
0.0,0.6552734375,-0.12751724071450155
0.0,0.65625,-0.12796263474698077
0.0,0.6572265625,-0.1284060564820534
0.0,0.658203125,-0.12884747372390137
0.0,0.6591796875,-0.12928694365532678
0.0,0.66015625,-0.1297244777130635
0.0,0.6611328125,-0.1301600872500115
0.0,0.662109375,-0.13059378353597195
0.0,0.6630859375,-0.1310255777583771
0.0,0.6640625,-0.13145548102301174
0.0,0.6650390625,-0.13188350435472596
0.0,0.666015625,-0.13230965869814393
0.0,0.6669921875,-0.13273395491836049
0.0,0.66796875,-0.13315640380163696
0.0,0.6689453125,-0.13357701605608363
0.0,0.669921875,-0.13399580231233943
0.0,0.6708984375,-0.1344127731242445
0.0,0.671875,-0.13482793896950285
0.0,0.6728515625,-0.13524131025034225
0.0,0.673828125,-0.13565289729416452
0.0,0.6748046875,-0.13606269901511092
0.0,0.67578125,-0.1364707131408719
0.0,0.6767578125,-0.13687697387314657
0.0,0.677734375,-0.13728149124379663
0.0,0.6787109375,-0.13768427521304438
0.0,0.6796875,-0.13808533567008496
0.0,0.6806640625,-0.13848468243369383
0.0,0.681640625,-0.13888232525282773
0.0,0.6826171875,-0.13927827380721924
0.0,0.68359375,-0.13967253770796584
0.0,0.6845703125,-0.14006512649811353
0.0,0.685546875,-0.1404560496532331
0.0,0.6865234375,-0.14084531658199295
0.0,0.6875,-0.14123293662672443
0.0,0.6884765625,-0.1416189190639825
0.0,0.689453125,-0.14200327310510097
0.0,0.6904296875,-0.14238600789674138
0.0,0.69140625,-0.14276713252143713
0.0,0.6923828125,-0.14314664053125126
0.0,0.693359375,-0.1435245466824383
0.0,0.6943359375,-0.14390086974685645
0.0,0.6953125,-0.1442756185540789
0.0,0.6962890625,-0.14464880187220808
0.0,0.697265625,-0.14502042840839036
