draw,B_constant,B200_radial,radial_exponent
426,5.269256431653005,5.451264480983073,-0.14851438295874325
427,5.233743424032977,5.295854303133392,-0.13996956809974287
428,5.237289853084925,5.380037365783044,-0.1893204802421092
429,4.988086755214571,5.126465300571661,-0.14792120657078953
430,4.975436509002871,5.189588687327236,-0.15813254774585603
431,5.051816947362933,5.217670980699689,-0.18531771039253483
432,5.028886844693764,5.216097372824912,-0.16475992083668972
433,5.0334269638329765,5.185513190768653,-0.14516913830484623
434,5.077569524897201,5.200451392038583,-0.18426493114412676
435,5.4237986287898,5.6568980262909765,-0.16266078544888618
436,4.9359346876799854,5.030756649366212,-0.11327618752203633
437,4.793359018682603,4.986326072013888,-0.1808703360533181
438,5.150519031276517,5.277860954042729,-0.13138688196215534
439,5.312741866884423,5.430908480590797,-0.17091617314673166
440,4.818066216076958,5.001826242306469,-0.143127772957258
441,5.189690743024425,5.296782218480486,-0.12533708759778606
442,5.0032231289892835,5.2029186363473805,-0.1685841655105328
443,4.976028772804343,5.10806905435418,-0.16127785734382394
444,5.158413641353313,5.26986974505567,-0.17595922676862746
445,5.229461492174629,5.460908734438585,-0.1868838732247316
446,5.503469689532624,5.63418379537575,-0.15031767854692002
447,5.389947569364663,5.489999043963452,-0.18077595995297083
448,5.239953886790648,5.471340872807508,-0.19992249532360476
449,4.976993260347162,5.089873218168084,-0.16932846856161696
450,5.202685194244621,5.388365304495561,-0.15035228945351223
451,5.072365511501186,5.274264108149901,-0.1874042706025868
452,4.9919625131301775,5.167897753611465,-0.1579359739596366
453,5.20464428192389,5.333289906356543,-0.1378787696859345
454,5.104638038562556,5.3422012106028465,-0.17887041450369853
455,5.109550601340948,5.30509976015063,-0.16666559903056086
456,5.169607689233114,5.432475965264951,-0.175681288662281
457,5.034026298806753,5.216867410316882,-0.13766774888742056
458,5.297128152707021,5.437776951121296,-0.16069295630456712
459,4.94388664508881,5.09329291671775,-0.14892363539957915
460,5.398627129815707,5.457164928959783,-0.17863239829957395
461,4.8279551794735305,4.933216133044808,-0.14886689292948757
462,5.2637536758722705,5.458843782020381,-0.17146252306052714
463,5.295486327141034,5.5637809999396275,-0.19434406366795584
464,5.156896202291056,5.41932696320169,-0.2294269897466367
465,5.055539524814599,5.157430770635121,-0.16098436691674192
466,5.069595393282894,5.2937503103187655,-0.15197335238473697
467,5.248558195863288,5.396369589938393,-0.11170062699050601
468,5.190302482131732,5.3848025938372235,-0.15091790359812282
469,5.194256787263043,5.3448750254095945,-0.1806613257285483
470,5.19145071058476,5.3892025935110235,-0.19441665396015442
471,5.142535727426445,5.309403273220922,-0.14716818138194515
472,5.618417762760664,5.677550147350491,-0.16056942761593954
473,5.365353593541291,5.499737472748525,-0.13634353896108717
474,5.283688371431245,5.480481119301098,-0.18895690998310372
475,5.282662050100631,5.508417738922781,-0.14741275646050528
476,5.0058420710688445,5.256812345652804,-0.17432106864695945
477,5.608706588401001,5.692720509781573,-0.1730618372247496
478,5.514678758159392,5.628156393058171,-0.16688534443193576
479,5.404859335745967,5.593730095313746,-0.16912470238295288
480,5.239136482094385,5.373769449968262,-0.18104942051717737
481,5.097862394771615,5.296441017779566,-0.19704837154198263
482,5.369312734983076,5.47464742044372,-0.14845765974316819
483,5.670803360312116,5.897778455099447,-0.18127742951777082
484,5.203819953922021,5.284708532789399,-0.16334833737123863
485,5.035886359006718,5.211184275872405,-0.15501680045604146
486,5.24207932410643,5.426412941785966,-0.12798403168069256
