case,domain,scenario,Lc_kpc,q,activation_weighted_mean,activation_median,activation_p90,activation_maximum,activation_r80_kpc,activation_active_pixels,geometry_weighted_mean,cancellation_weighted_mean,trace_length_weighted_mean_kpc
DDO101,sealed_galaxy_baryons_only,nominal,3.0,0.5,0.005242301668051947,0.0010575092338668134,0.016039259175225997,0.11453069461212712,2.4837681943627357,1267,0.005408669538995695,0.014199934476890802,1.457203580882073
DDO101,sealed_galaxy_baryons_only,nominal,3.0,1.0,0.0031125472018485867,0.0007596599720883472,0.009252310838075085,0.04944937800192523,2.4837681943627357,1267,0.00321472923237186,0.014199934476890802,1.457203580882073
DDO101,sealed_galaxy_baryons_only,nominal,3.0,2.0,0.001299740735974508,0.00034976915901182437,0.0031695897305462416,0.022778199009422177,2.4837681943627357,1267,0.001342927804268544,0.014199934476890802,1.457203580882073
DDO101,sealed_galaxy_baryons_only,nominal,10.0,0.5,0.0032170883770672003,0.0006560033224678736,0.009864654661681382,0.06586902592285644,2.4837681943627357,1267,0.0033195425582773917,0.014199934476890802,1.457203580882073
DDO101,sealed_galaxy_baryons_only,nominal,10.0,1.0,0.0010702300654930606,0.00027463029226181885,0.003201687108838254,0.0156971188613811,2.4837681943627357,1267,0.0011053924817689342,0.014199934476890802,1.457203580882073
DDO101,sealed_galaxy_baryons_only,nominal,10.0,2.0,0.00015153643181798005,3.552965463198043e-05,0.00034956772041330844,0.008964926329435734,2.4837681943627357,1267,0.00015650901587872926,0.014199934476890802,1.457203580882073
DDO101,sealed_galaxy_baryons_only,nominal,30.0,0.5,0.0019741918292297666,0.00040676999985333415,0.006135546122451069,0.03925798069372623,2.4837681943627357,1267,0.002037176390020495,0.014199934476890802,1.457203580882073
DDO101,sealed_galaxy_baryons_only,nominal,30.0,1.0,0.00037265822721381395,9.555771625408674e-05,0.001104242217584398,0.005318601662278722,2.4837681943627357,1267,0.000384901657880654,0.014199934476890802,1.457203580882073
DDO101,sealed_galaxy_baryons_only,nominal,30.0,2.0,1.7600175897024926e-05,3.999804535083233e-06,3.9636421619815624e-05,0.0012340641571262118,2.4837681943627357,1267,1.8176372307598396e-05,0.014199934476890802,1.457203580882073
DDO101,sealed_galaxy_baryons_only,nominal,100.0,0.5,0.0011239538933641624,0.00023529469332411672,0.0035252761066690143,0.022124383809831755,2.4837681943627357,1267,0.0011598520327740173,0.014199934476890802,1.457203580882073
DDO101,sealed_galaxy_baryons_only,nominal,100.0,1.0,0.00011359093922375904,2.9369424579919345e-05,0.000334478684514884,0.001604769007910215,2.4837681943627357,1267,0.0001173227327214895,0.014199934476890802,1.457203580882073
DDO101,sealed_galaxy_baryons_only,nominal,100.0,2.0,1.5927880356426426e-06,3.6057156729881493e-07,3.5737179401321537e-06,0.00011392650023591623,2.4837681943627357,1267,1.6449178290858513e-06,0.014199934476890802,1.457203580882073
DDO101,sealed_galaxy_baryons_only,high,3.0,0.5,0.003554271402943234,0.0007822452257918213,0.009688037060021458,0.0711480562668759,2.5017758715337775,1291,0.003755975653588305,0.009829325538316926,1.4228194303095139
DDO101,sealed_galaxy_baryons_only,high,3.0,1.0,0.0021237699368116545,0.0005763620440946374,0.005907538350435869,0.026249813369387174,2.5017758715337775,1291,0.0022457720464798,0.009829325538316926,1.4228194303095139
DDO101,sealed_galaxy_baryons_only,high,3.0,2.0,0.0009044105212785293,0.0002668899596487749,0.0022113409052346147,0.015588030919809379,2.5017758715337775,1291,0.0009549945402631784,0.009829325538316926,1.4228194303095139
DDO101,sealed_galaxy_baryons_only,high,10.0,0.5,0.002182442873692297,0.0004967414491157434,0.0061517266248890794,0.040918752640721964,2.5017758715337775,1291,0.0023064246467050945,0.009829325538316926,1.4228194303095139
DDO101,sealed_galaxy_baryons_only,high,10.0,1.0,0.0007302781411231712,0.0001997455601488589,0.0019878577420179002,0.008465301944080551,2.5017758715337775,1291,0.0007720598304125862,0.009829325538316926,1.4228194303095139
DDO101,sealed_galaxy_baryons_only,high,10.0,2.0,0.00010188328607668647,2.688891306525909e-05,0.00022786830187886966,0.003922587261840968,2.5017758715337775,1291,0.00010749403002375713,0.009829325538316926,1.4228194303095139
DDO101,sealed_galaxy_baryons_only,high,30.0,0.5,0.001339663233617558,0.0003097224356556586,0.003784689660098655,0.0242300026099049,2.5017758715337775,1291,0.0014158000533690007,0.009829325538316926,1.4228194303095139
DDO101,sealed_galaxy_baryons_only,high,30.0,1.0,0.00025409778051113685,6.894391186684297e-05,0.0006965536515813868,0.0028816195839357498,2.5017758715337775,1291,0.00026861379331806197,0.009829325538316926,1.4228194303095139
DDO101,sealed_galaxy_baryons_only,high,30.0,2.0,1.1659274087168592e-05,3.004944119845012e-06,2.555408413580821e-05,0.0004936202459452903,2.5017758715337775,1291,1.2300064874857267e-05,0.009829325538316926,1.4228194303095139
DDO101,sealed_galaxy_baryons_only,high,100.0,0.5,0.0007628331810009956,0.00017867432807453152,0.002195111199058022,0.013481954479585785,2.5017758715337775,1291,0.0008061966583051343,0.009829325538316926,1.4228194303095139
DDO101,sealed_galaxy_baryons_only,high,100.0,1.0,7.742104426860258e-05,2.093960373241969e-05,0.0002129972701039952,0.0008708905725192362,2.5017758715337775,1291,8.184141707613972e-05,0.009829325538316926,1.4228194303095139
DDO101,sealed_galaxy_baryons_only,high,100.0,2.0,1.0530421480386064e-06,2.7065243731831986e-07,2.3022939357522204e-06,4.5074922561483244e-05,2.5017758715337775,1291,1.110903294541369e-06,0.009829325538316926,1.4228194303095139
DDO126,sealed_galaxy_baryons_only,low,3.0,0.5,0.003449796805951879,0.0007509532227254723,0.012806473999348873,0.11072080546163268,3.426718341915738,1027,0.0035130903778122957,0.009058684585974667,1.6976147426413002
DDO126,sealed_galaxy_baryons_only,low,3.0,1.0,0.002116000083551553,0.0005362119958551506,0.0072655972352027205,0.06029288555209594,3.426718341915738,1027,0.0021573235308413427,0.009058684585974667,1.6976147426413002
DDO126,sealed_galaxy_baryons_only,low,3.0,2.0,0.0010103675900881934,0.0002680857306611602,0.0027002727071330584,0.03678226350594981,3.426718341915738,1027,0.0010319397189492078,0.009058684585974667,1.6976147426413002
DDO126,sealed_galaxy_baryons_only,low,10.0,0.5,0.002126878694883593,0.00047323214347320665,0.008035265352871043,0.06457808226910634,3.426718341915738,1027,0.0021662009405742015,0.009058684585974667,1.6976147426413002
