galaxy,R_kpc,f_bulge_r,C_baseline,C_flow,dC,V_obs_kms,V_pred_baseline,V_pred_flow
UGC02916,4.44,0.9295895720854608,0.9928521966462984,0.9928521966462984,0.0,205.0,235.71433673237803,235.71433673237803
UGC02916,4.81,0.917766997907442,0.9926564803839756,0.9926564803839756,0.0,205.0,232.52912484671643,232.52912484671643
UGC02916,5.18,0.9062763827418068,0.9924593973822896,0.9924593973822896,0.0,206.0,229.4475065933455,229.4475065933455
UGC02916,5.55,0.898996756463896,0.9922429104474726,0.9922429104474726,0.0,207.0,226.1984347326848,226.1984347326848
UGC02916,5.92,0.890683800624341,0.9920490569594111,0.9920490569594111,0.0,208.0,223.40209878483108,223.40209878483108
UGC02916,6.28,0.879842972072444,0.9918942161357274,0.9918942161357274,0.0,210.0,221.24077183198196,221.24077183198196
UGC02916,6.34,0.8778400095197076,0.9918732556160466,0.9918732556160466,0.0,210.0,220.95294064072297,220.95294064072297
UGC02916,6.65,0.8658741170601454,0.9917741637891512,0.9917741637891512,0.0,212.0,219.6070924563876,219.6070924563876
UGC02916,7.03,0.8513525319475921,0.9916768422324932,0.9916768422324932,0.0,214.0,218.3086872183139,218.3086872183139
UGC02916,7.39,0.837649923067715,0.9916022900579554,0.9916022900579554,0.0,215.0,217.32932003586183,217.32932003586183
UGC02916,7.77,0.8244713581004275,0.9915331929299984,0.9915331929299984,0.0,216.0,216.4331560759678,216.4331560759678
UGC02916,8.14,0.8101531587027933,0.9914941804066651,0.9914941804066651,0.0,217.0,215.9319947844712,215.9319947844712
UGC02916,8.51,0.7964095262540296,0.9914571380411704,0.9914571380411704,0.0,218.0,215.45931420794463,215.45931420794463
UGC02916,8.88,0.7835064113150231,0.9914253802917388,0.9914253802917388,0.0,218.0,215.05650226248696,215.05650226248696
UGC02916,9.25,0.7708749680503288,0.9914192822183658,0.9914192822183658,0.0,218.0,214.9794102424682,214.9794102424682
UGC02916,9.52,0.7623867429257143,0.9914089006019776,0.9914089006019776,0.0,218.0,214.84835387035764,214.84835387035764
UGC02916,9.62,0.7593391744276579,0.9914058531163442,0.9914058531163442,0.0,218.0,214.80992771313964,214.80992771313964
UGC02916,9.99,0.7481665543422934,0.9913999363402504,0.9913999363402504,0.0,217.0,214.73538044920937,214.73538044920937
UGC02916,10.4,0.7361104039246634,0.9913971614941964,0.9913971614941964,0.0,217.0,214.7004457365304,214.7004457365304
UGC02916,10.71,0.726575794058212,0.9914094947619716,0.9914094947619716,0.0,216.0,214.85584808877724,214.85584808877724
UGC02916,11.12,0.7150639618129799,0.9914214973733074,0.9914214973733074,0.0,215.0,215.0074048159134,215.0074048159134
UGC02916,12.67,0.6723225164597063,0.991520990249793,0.991520990249793,0.0,212.0,216.27602781282496,216.27602781282496
UGC02916,12.98,0.6640105928198812,0.9915486662995324,0.9915486662995324,0.0,211.0,216.63288724447344,216.63288724447344
UGC02916,15.86,0.5901885527138366,0.9918641802545533,0.9918641802545533,0.0,209.0,220.82866146023252,220.82866146023252
UGC02916,19.05,0.5141445418849319,0.992306397291336,0.992306397291336,0.0,215.0,227.13706690672404,227.13706690672404
UGC02916,22.14,0.4554311326872379,0.9926920134951286,0.9926920134951286,0.0,215.0,233.0979162658001,233.0979162658001
UGC02916,25.34,0.4228146818077196,0.9928936191742064,0.9928936191742064,0.0,210.0,236.4052499467484,236.4052499467484
UGC02916,28.53,0.4098477177800158,0.992938699009338,0.992938699009338,0.0,196.0,237.16404688778425,237.16404688778425
UGC02916,31.72,0.4090322749310372,0.9928808283460392,0.9928808283460392,0.0,185.0,236.19126156101603,236.19126156101603
UGC02916,34.91,0.4025266593591745,0.9928835733362616,0.9928835733362616,0.0,182.0,236.23713627347215,236.23713627347215
UGC02916,38.0,0.3979385589014904,0.992874171724862,0.992874171724862,0.0,181.0,236.08012489014507,236.08012489014507
UGC02953,0.09,0.9837869507356845,0.9211687746549654,0.9211687746549654,0.0,231.0,68.36761991599191,68.36761991599191
UGC02953,0.17,0.9839462414112006,0.9770634521407702,0.9770634521407702,0.0,231.0,130.53511409641163,130.53511409641163
UGC02953,0.26,0.979103231864192,0.9867679917413464,0.9867679917413464,0.0,231.0,172.7128460841154,172.7128460841154
UGC02953,0.34,0.971732071210551,0.98917038371343,0.98917038371343,0.0,231.0,191.14327093169828,191.14327093169828
UGC02953,0.43,0.9612783588434388,0.9903393811848143,0.9903393811848143,0.0,232.0,202.4974446645353,202.4974446645353
UGC02953,0.51,0.950891726887157,0.990959836257266,0.990959836257266,0.0,232.0,209.3967195517086,209.3967195517086
UGC02953,0.6,0.9385256884884932,0.9914875440699537,0.9914875440699537,0.0,232.0,215.84708538608427,215.84708538608427
UGC02953,0.69,0.9251916950334836,0.9918609300605088,0.9918609300605088,0.0,232.0,220.78420330205284,220.78420330205284
UGC02953,0.77,0.9129121009456694,0.9921262777724742,0.9921262777724742,0.0,233.0,224.5036608776965,224.5036608776965
UGC02953,0.86,0.8983385947799178,0.9923446107253872,0.9923446107253872,0.0,233.0,227.70764602358423,227.70764602358423
UGC02953,0.95,0.8834168665891473,0.9925259735436196,0.9925259735436196,0.0,234.0,230.47489224480088,230.47489224480088
UGC02953,1.03,0.8707892567234106,0.9927097733936008,0.9927097733936008,0.0,235.0,233.38375897361485,233.38375897361485
UGC02953,1.11,0.8575643627329421,0.9928482919062582,0.9928482919062582,0.0,235.0,235.64951606973304,235.64951606973304
UGC02953,1.2,0.8429991308300137,0.9930161006673124,0.9930161006673124,0.0,236.0,238.4839495007043,238.4839495007043
UGC02953,1.29,0.8281750480190778,0.993161253034353,0.993161253034353,0.0,237.0,241.01918412912212,241.01918412912212
UGC02953,1.38,0.8131968192112787,0.9932800084351094,0.9932800084351094,0.0,238.0,243.1540339777538,243.1540339777538
UGC02953,1.46,0.7994415521472568,0.993359422815812,0.993359422815812,0.0,238.0,244.61342531621528,244.61342531621528
UGC02953,1.55,0.7834927371668264,0.993424739796392,0.993424739796392,0.0,239.0,245.83346885751016,245.83346885751016
UGC02953,1.63,0.7688952760372337,0.9934669079456252,0.9934669079456252,0.0,240.0,246.63079882195427,246.63079882195427
UGC02953,1.72,0.7518489106750218,0.9934977155904284,0.9934977155904284,0.0,241.0,247.2182064300688,247.2182064300688
UGC02953,1.8,0.7363797076805629,0.9935163066059904,0.9935163066059904,0.0,242.0,247.5746995973121,247.5746995973121
UGC02953,1.89,0.7186583752817371,0.9935263575470707,0.9935263575470707,0.0,243.0,247.76806987102088,247.76806987102088
UGC02953,1.98,0.7009464739423064,0.993529259398036,0.993529259398036,0.0,244.0,247.82398226182428,247.82398226182428
UGC02953,2.07,0.6832821215381135,0.9935285540882998,0.9935285540882998,0.0,246.0,247.8103890170235,247.8103890170235
UGC02953,2.15,0.6675946370960227,0.9935261060446614,0.9935261060446614,0.0,247.0,247.76322573016347,247.76322573016347
UGC02953,2.23,0.6520218266013535,0.99352354168476,0.99352354168476,0.0,248.0,247.7138501459927,247.7138501459927
UGC02953,2.32,0.6345564599538948,0.993521719885702,0.993521719885702,0.0,249.0,247.67879000831516,247.67879000831516
UGC02953,2.4,0.6191890682640568,0.9935221829780972,0.9935221829780972,0.0,251.0,247.68770072460777,247.68770072460777
UGC02953,2.49,0.6017791989527906,0.9935265334410874,0.9935265334410874,0.0,252.0,247.77145790016368,247.77145790016368
UGC02953,2.58,0.58424232895541,0.9935384892803324,0.9935384892803324,0.0,253.0,248.00207194067025,248.00207194067025
UGC02953,2.67,0.5664979460055669,0.993560377118604,0.993560377118604,0.0,254.0,248.4259218502153,248.4259218502153
UGC02953,2.75,0.5506531548065854,0.993587070788006,0.993587070788006,0.0,256.0,248.9457626124307,248.9457626124307
UGC02953,2.83,0.5347032052662504,0.9936204374321314,0.9936204374321314,0.0,257.0,249.6001275684908,249.6001275684908
UGC02953,2.92,0.516782756634965,0.993665638655816,0.993665638655816,0.0,259.0,250.49479988383095,250.49479988383095
UGC02953,3.0,0.5014097117038487,0.993707468182975,0.993707468182975,0.0,260.0,251.331291234764,251.331291234764
UGC02953,3.09,0.4849816802042993,0.9937547442699896,0.9937547442699896,0.0,262.0,252.2867777549502,252.2867777549502
UGC02953,3.18,0.4697236281925714,0.9937974190382222,0.9937974190382222,0.0,263.0,253.1586126627602,253.1586126627602
UGC02953,3.27,0.4554497395091322,0.9938359876168488,0.9938359876168488,0.0,264.0,253.95431932689036,253.95431932689036
UGC02953,3.35,0.4434759981291268,0.9938665579098308,0.9938665579098308,0.0,266.0,254.59032755392997,254.59032755392997
UGC02953,3.43,0.4323830687552877,0.9938933401140944,0.9938933401140944,0.0,267.0,255.1514376579983,255.1514376579983
UGC02953,4.21,0.3509068701625648,0.9940448117027212,0.9940448117027212,0.0,280.0,258.39566780398076,258.39566780398076
UGC02953,4.29,0.3443173013888352,0.994057564334744,0.994057564334744,0.0,282.0,258.67444060636547,258.67444060636547
UGC02953,4.38,0.3374695545610009,0.9940689512709164,0.9940689512709164,0.0,283.0,258.92411720499047,258.92411720499047
UGC02953,4.47,0.3307065928411553,0.9940813222405916,0.9940813222405916,0.0,285.0,259.196184874052,259.196184874052
UGC02953,4.8,0.3085782039845777,0.9941219011396824,0.9941219011396824,0.0,290.0,260.0946227146821,260.0946227146821
UGC02953,5.25,0.2815687510033225,0.9942002991128585,0.9942002991128585,0.0,296.0,261.8569725214187,261.8569725214187
UGC02953,5.32,0.277696503224432,0.9942133998638472,0.9942133998638472,0.0,298.0,262.1549517178614,262.1549517178614
UGC02953,5.41,0.2730418447159218,0.9942279603068352,0.9942279603068352,0.0,299.0,262.48731919337644,262.48731919337644
UGC02953,5.5,0.2686699662879414,0.994240345787704,0.994240345787704,0.0,300.0,262.77102889097256,262.77102889097256
UGC02953,5.58,0.2650532259351847,0.994247758990572,0.994247758990572,0.0,301.0,262.9412777648242,262.9412777648242
UGC02953,5.67,0.2615523798479009,0.9942491189679484,0.9942491189679484,0.0,302.0,262.9725461628152,262.9725461628152
UGC02953,5.76,0.2578390084274199,0.9942564619073234,0.9942564619073234,0.0,303.0,263.1415653831252,263.1415653831252
UGC02953,6.0,0.2484649674101544,0.9942747349587228,0.9942747349587228,0.0,306.0,263.56358088411616,263.56358088411616
UGC02953,6.18,0.2421143515558045,0.9942853042369104,0.9942853042369104,0.0,307.0,263.808599675179,263.808599675179
UGC02953,6.27,0.2390376520967811,0.9942910365080831,0.9942910365080831,0.0,308.0,263.9417701020437,263.9417701020437
UGC02953,6.36,0.2360114937586185,0.9942981417372332,0.9942981417372332,0.0,309.0,264.1071147977546,264.1071147977546
UGC02953,6.45,0.2329613561978679,0.9943067312913766,0.9943067312913766,0.0,310.0,264.3074133286968,264.3074133286968
UGC02953,6.53,0.2302962819503983,0.9943156049919504,0.9943156049919504,0.0,310.0,264.514813508976,264.514813508976
UGC02953,6.61,0.2275633638396546,0.994326876481877,0.994326876481877,0.0,311.0,264.77895586556303,264.77895586556303
UGC02953,6.7,0.2244368622149579,0.9943427531958324,0.9943427531958324,0.0,312.0,265.15235530861077,265.15235530861077
UGC02953,6.79,0.2212568066204499,0.9943621924489924,0.9943621924489924,0.0,312.0,265.61168308041874,265.61168308041874
UGC02953,6.87,0.2188539721200547,0.994370330258145,0.994370330258145,0.0,313.0,265.80467512534864,265.80467512534864
UGC02953,6.96,0.2157982453201575,0.9943886308563676,0.9943886308563676,0.0,313.0,266.24021231615205,266.24021231615205
UGC02953,7.05,0.212898134653362,0.9944054135879744,0.9944054135879744,0.0,314.0,266.6414992316409,266.6414992316409
UGC02953,7.2,0.2085137585034444,0.9944264677623628,0.9944264677623628,0.0,315.0,267.147475449282,267.147475449282
UGC02953,7.39,0.2040027644978636,0.9944377529464334,0.9944377529464334,0.0,316.0,267.41986185380716,267.41986185380716
UGC02953,7.47,0.2024667115513666,0.9944353811059898,0.9944353811059898,0.0,316.0,267.3625449596201,267.3625449596201
UGC02953,7.99,0.1940314378482703,0.9944097381195316,0.9944097381195316,0.0,318.0,266.7451939760959,266.7451939760959
UGC02953,8.08,0.1924903465925644,0.9944099025308696,0.9944099025308696,0.0,318.0,266.7491386436801,266.7491386436801
UGC02953,8.16,0.191191186701253,0.9944086303376558,0.9944086303376558,0.0,318.0,266.71861985422646,266.71861985422646
UGC02953,8.25,0.1893766309189262,0.9944157671800744,0.9944157671800744,0.0,319.0,266.88996096252623,266.88996096252623
UGC02953,8.34,0.1876033008242636,0.9944227789552894,0.9944227789552894,0.0,319.0,267.0586190480251,267.0586190480251
UGC02953,8.4,0.1864570015446902,0.9944269242529375,0.9944269242529375,0.0,319.0,267.158477568084,267.158477568084
UGC02953,9.59,0.1694726983595465,0.9944464676326747,0.9944464676326747,0.0,319.0,267.6307719074431,267.6307719074431
UGC02953,10.8,0.1573514152152415,0.9944433178967628,0.9944433178967628,0.0,317.0,267.55448585666716,267.55448585666716
UGC02953,12.02,0.1441144520175301,0.9945422620049992,0.9945422620049992,0.0,312.0,269.9822892487904,269.9822892487904
UGC02953,13.22,0.134879504716522,0.9945986578019214,0.9945986578019214,0.0,308.0,271.39577585683287,271.39577585683287
UGC02953,14.42,0.1308188207852753,0.9945564243017893,0.9945564243017893,0.0,303.0,270.3351860478228,270.3351860478228
UGC02953,15.63,0.1317728061621282,0.9944101619646886,0.9944101619646886,0.0,298.0,266.75536350795227,266.75536350795227
UGC02953,16.83,0.1338644321760373,0.994258986676252,0.994258986676252,0.0,296.0,263.1997550809561,263.1997550809561
UGC02953,18.03,0.1332389405653535,0.9941982116979042,0.9941982116979042,0.0,294.0,261.809586912436,261.809586912436
UGC02953,19.23,0.1326357600469584,0.9941503023846116,0.9941503023846116,0.0,294.0,260.7289836126197,260.7289836126197
UGC02953,20.43,0.1326039901193936,0.994098261258808,0.994098261258808,0.0,294.0,259.57009894480393,259.57009894480393
UGC02953,21.64,0.1326580772816965,0.9940518420019192,0.9940518420019192,0.0,292.0,258.54923962862796,258.54923962862796
UGC02953,22.84,0.1329703490034766,0.9940047095767084,0.9940047095767084,0.0,290.0,257.5248267707605,257.5248267707605
UGC02953,24.04,0.1338506017163137,0.9939492822358528,0.9939492822358528,0.0,287.0,256.33544337194024,256.33544337194024
UGC02953,25.24,0.1352283974258244,0.9938844771307124,0.9938844771307124,0.0,283.0,254.96534339322255,254.96534339322255
UGC02953,26.44,0.1365467382133441,0.9938238271514576,0.9938238271514576,0.0,279.0,253.70263457584497,253.70263457584497
UGC02953,27.65,0.1374589824088683,0.9937755303547364,0.9937755303547364,0.0,276.0,252.7103146295073,252.7103146295073
UGC02953,28.85,0.1382502556256572,0.9937320543248052,0.9937320543248052,0.0,273.0,251.82685007271724,251.82685007271724
UGC02953,30.05,0.1389113148673214,0.9936923210422344,0.9936923210422344,0.0,271.0,251.02742551490897,251.02742551490897
UGC02953,31.25,0.1391741767510797,0.9936646079929828,0.9936646079929828,0.0,270.0,250.47429348750833,250.47429348750833
UGC02953,32.34,0.1390941136989676,0.9936471787999444,0.9936471787999444,0.0,268.0,250.1282711971663,250.1282711971663
UGC02953,33.55,0.1389407551853342,0.993631052463335,0.993631052463335,0.0,267.0,249.80937777234945,249.80937777234945
UGC02953,34.75,0.1390011884418316,0.9936093837654072,0.9936093837654072,0.0,266.0,249.3827838738981,249.3827838738981
UGC02953,35.95,0.1393629196292333,0.993582495295059,0.993582495295059,0.0,265.0,248.85642827183295,248.85642827183295
UGC02953,37.15,0.1396975892257504,0.993555590687486,0.993555590687486,0.0,264.0,248.33305033452825,248.33305033452825
UGC02953,38.35,0.1398563055383614,0.9935327688062332,0.9935327688062332,0.0,264.0,247.8916511257304,247.8916511257304
UGC02953,39.56,0.1398688060522527,0.9935156471240576,0.9935156471240576,0.0,264.0,247.56202749585387,247.56202749585387
UGC02953,40.76,0.1394873645927082,0.9935081747072716,0.9935081747072716,0.0,264.0,247.4185778661072,247.4185778661072
UGC02953,41.96,0.1391394064023436,0.993499455606644,0.993499455606644,0.0,264.0,247.25150747801297,247.25150747801297
UGC02953,43.16,0.1391040025455238,0.9934839291586904,0.9934839291586904,0.0,264.0,246.95482747868493,246.95482747868493
UGC02953,44.36,0.1392178883315675,0.9934660188894902,0.9934660188894902,0.0,262.0,246.6139088048983,246.6139088048983
UGC02953,45.57,0.1389036013876121,0.993457451543864,0.993457451543864,0.0,260.0,246.4513250778175,246.4513250778175
UGC02953,46.77,0.13851548269391,0.9934520952299368,0.9934520952299368,0.0,258.0,246.34983934639047,246.34983934639047
UGC02953,47.97,0.1384058498202673,0.9934404754757764,0.9934404754757764,0.0,257.0,246.13010716590088,246.13010716590088
UGC02953,49.17,0.1383992572436519,0.9934259113683188,0.9934259113683188,0.0,258.0,245.8555179118761,245.8555179118761
UGC02953,50.37,0.1382415135302502,0.9934151436310552,0.9934151436310552,0.0,260.0,245.65308950726688,245.65308950726688
UGC02953,51.58,0.138082297465095,0.9934064908566668,0.9934064908566668,0.0,263.0,245.49078008770945,245.49078008770945
UGC02953,52.78,0.1382069454943975,0.993388664925512,0.993388664925512,0.0,265.0,245.15740262240325,245.15740262240325
UGC02953,53.98,0.1385248510086402,0.9933676236072084,0.9933676236072084,0.0,266.0,244.7656185673057,244.7656185673057
UGC02953,55.18,0.1386659314024926,0.993350242659672,0.993350242659672,0.0,266.0,244.44339000628443,244.44339000628443
UGC02953,57.59,0.1386184880599881,0.9933252430438652,0.9933252430438652,0.0,262.0,243.9821215764472,243.9821215764472
UGC02953,59.99,0.1393436458951885,0.9932816251685992,0.9932816251685992,0.0,263.0,243.18348685253832,243.18348685253832
UGC02953,62.39,0.1396978359793566,0.9932493051389196,0.9932493051389196,0.0,272.0,242.596701539515,242.596701539515
UGC03205,0.28,0.9838251720090532,0.9398148896536264,0.9398148896536264,0.0,107.0,79.03266483229893,79.03266483229893
UGC03205,0.55,0.9768334196234856,0.9746319315898748,0.9746319315898748,0.0,121.0,123.96714904069408,123.96714904069408
UGC03205,0.83,0.9617603281195352,0.9803474766633106,0.9803474766633106,0.0,134.0,141.25728443246769,141.25728443246769
UGC03205,1.39,0.9184824956964618,0.983617568915796,0.983617568915796,0.0,157.0,154.97225748698045,154.97225748698045
UGC03205,1.65,0.8962171878513665,0.9846566605880668,0.9846566605880668,0.0,168.0,160.21842606078968,160.21842606078968
UGC03205,3.04,0.7161211719530625,0.9860961536148768,0.9860961536148768,0.0,207.0,168.43104672859872,168.43104672859872
UGC03205,3.32,0.669374794319269,0.9861810976780128,0.9861810976780128,0.0,213.0,168.9551986003695,168.9551986003695
UGC03205,3.59,0.6217148929566865,0.9863991049587366,0.9863991049587366,0.0,218.0,170.32272071098345,170.32272071098345
UGC03205,3.87,0.5708663347347476,0.986749064703112,0.986749064703112,0.0,222.0,172.58779917418534,172.58779917418534
UGC03205,4.15,0.5159690738238946,0.9872842512271928,0.9872842512271928,0.0,226.0,176.230117546814,176.230117546814
UGC03205,4.43,0.4660681885033325,0.9878237920911044,0.9878237920911044,0.0,229.0,180.1414728194694,180.1414728194694
UGC03205,4.7,0.4272708846800592,0.9882533047676786,0.9882533047676786,0.0,232.0,183.44517051582017,183.44517051582017
UGC03205,4.97,0.3961679385896084,0.9885869642269108,0.9885869642269108,0.0,234.0,186.13877271803537,186.13877271803537
UGC03205,5.25,0.3688867966307865,0.9888896839105416,0.9888896839105416,0.0,235.0,188.6864490483524,188.6864490483524
UGC03205,5.52,0.342760813025408,0.9892312808086424,0.9892312808086424,0.0,236.0,191.68886678240165,191.68886678240165
UGC03205,5.8,0.3174370985643121,0.9895824581178586,0.9895824581178586,0.0,237.0,194.92761188896569,194.92761188896569
