galaxy,R_kpc,R_over_Rd,V_obs_kms,V_bar_kms,V_pred_kms,Sigma_req,Sigma_pred,dSigma,need_sigma_lt_1,f_bulge_global,f_bulge_r,f_disk_r,f_gas_r,g_bar_SI,Omega_bar_SI,tau_dyn_Myr,dlnVbar_dlnR,dlnGbar_dlnR,A_use,C_term,h_term,Sigma_term,g_for_h_SI
DDO161,6.75,1.7307692307692308,57.6,32.81144541162428,76.88685425805649,3.081727558642399,5.491025498309846,-2.4092979396674474,False,0.0,0.0,0.18782068528441562,0.8121793147155844,5.168339454165765e-12,1.5751636020078384e-16,1264.0091956919941,0.16327313486963746,-0.6734537302607748,1.17251960642002,0.9366245107680331,4.089402785904221,5.491025498309845,5.168339454165765e-12
DDO161,7.22,1.8512820512820514,59.7,33.2548071712948,78.73507809532607,3.222847786138524,5.605671673417924,-2.3828238872794003,False,0.0,0.0,0.16981211922933565,0.8301878807706644,4.9633596817366605e-12,1.4925239698941875e-16,1333.9961821841866,0.2460141288059532,-0.5079717423880936,1.17251960642002,0.9393867073343272,4.181464855537493,5.605671673417922,4.9633596817366605e-12
DDO161,7.69,1.971794871794872,60.5,33.86794059283795,80.76851016300577,3.1910467784223937,5.68730560481425,-2.496258826391856,False,0.0,0.0,0.15243182131637556,0.8475681786836243,4.83342870651215e-12,1.4271398325100037e-16,1395.1129611143242,0.3034896279938053,-0.39302074401234677,1.17251960642002,0.9422261887418877,4.242755304518964,5.6873056048142505,4.83342870651215e-12
DDO161,8.16,2.0923076923076924,61.8,34.509787017598356,82.8007738360822,3.206951501748136,5.756840980849039,-2.549889479100903,False,0.0,0.0,0.13693704072480106,0.863062959275199,4.729317569542399e-12,1.3704279215431469e-16,1452.8464039285457,0.25533325520758154,-0.4893334895848227,1.17251960642002,0.944872966384465,4.293634740074318,5.75684098084904,4.729317569542399e-12
DDO161,8.64,2.2153846153846155,62.9,34.89942764573654,84.47067150357499,3.2483639478655495,5.858349590997642,-2.609985643132093,False,0.0,0.0,0.12529080661712494,0.8747091933828751,4.568008936715391e-12,1.3089065480056487e-16,1521.1332548461203,0.21268499654078,-0.574630006918369,1.17251960642002,0.9469164731030791,4.375795089688239,5.858349590997642,4.568008936715391e-12
DDO161,9.11,2.3358974358974356,63.0,35.323005251535434,86.1280296253059,3.181015660070367,5.94529942392886,-2.764283763858493,False,0.0,0.0,0.11499567970145745,0.8850043202985426,4.438139951468087e-12,1.2564446087936326e-16,1584.6470777322197,0.11765983958081705,-0.7646803208383517,1.17251960642002,0.9488362647712946,4.445096598786921,5.94529942392886,4.438139951468087e-12
DDO161,9.58,2.4564102564102566,64.5,35.34630390861257,87.19121511350093,3.329901712971396,6.084956050314986,-2.75505433734359,False,0.0,0.0,0.1081647164967185,0.8918352835032816,4.2259716924842085e-12,1.1955908327530951e-16,1665.3032317690943,-0.025620382185614687,-1.0512407643713004,1.17251960642002,0.9500144207956681,4.564959116208746,6.084956050314985,4.2259716924842085e-12
DDO161,10.05,2.576923076923077,65.6,35.240666849536204,88.03384545606839,3.4651292860981426,6.240381061301273,-2.77525177520313,False,0.0,0.0,0.10280999039700797,0.897190009602992,4.00429672763854e-12,1.1362715537521787e-16,1752.2407131310397,-0.2394904532474058,-1.4789809064949395,1.17251960642002,0.9509199921446253,4.7000099438767275,6.240381061301274,4.00429672763854e-12
DDO161,10.52,2.697435897435897,67.5,34.58896572608091,88.0499482731948,3.8083108815384006,6.480120149888665,-2.6718092683502648,False,0.0,0.0,0.10131461010983359,0.8986853898901664,3.685220602549475e-12,1.0654324363826612e-16,1868.7447553381376,-0.4663200565672554,-1.9326401131344824,1.17251960642002,0.9509370615909548,4.914939688945234,6.480120149888667,3.685220602549475e-12
DDO161,10.99,2.817948717948718,66.8,33.80916739584103,87.8197193397478,3.9037677643811803,6.747068792824376,-2.843301028443196,False,0.0,0.0,0.1007963012958727,0.8992036987041272,3.3703525917923387e-12,9.968753599672898e-17,1997.262002465948,-0.5908037899788781,-2.1816075799576993,1.17251960642002,0.9506921776926954,5.1556848393149926,6.747068792824378,3.3703525917923387e-12
DDO161,11.46,2.9384615384615387,66.8,32.89164711594724,87.3204666113813,4.12459850990948,7.047918138822208,-2.9233196289127283,False,0.0,0.0,0.10136986706557209,0.8986301329344278,3.0590790871118683e-12,9.300473996720887e-17,2140.773984593921,-0.6708013443900143,-2.3416026887800285,1.17251960642002,0.9501549178252278,5.428644096253027,7.047918138822208,3.0590790871118683e-12
DDO161,11.94,3.0615384615384613,66.6,31.9809388542613,86.78175928453349,4.336766507416131,7.363333689570147,-3.0265671821540154,False,0.0,0.0,0.1023586733594683,0.8976413266405316,2.7757616392613317e-12,8.679425116037441e-17,2293.955245927884,-0.7143020189740525,-2.428604037948105,1.17251960642002,0.9495654670622063,5.715308428780306,7.363333689570147,2.7757616392613317e-12
DDO161,12.41,3.1820512820512823,66.8,31.077149161401532,86.17084370637698,4.6203043065712475,7.688442058648875,-3.068137752077628,False,0.0,0.0,0.1038040185166701,0.8961959814833299,2.521823232262569e-12,8.114718693034835e-17,2453.5924817285404,-0.6907614721732784,-2.381522944346557,1.17251960642002,0.9488844955159877,6.011619785886172,7.688442058648875,2.521823232262569e-12
DDO161,12.9,3.307692307692308,66.3,30.317748926989946,85.76078760383156,4.78225965519391,8.001724923030226,-3.2194652678363163,False,0.0,0.0,0.104496696407036,0.895503303592964,2.3089167382577984e-12,7.615726166932922e-17,2614.355130443293,-0.7416600683137133,-2.4833201366274693,1.17251960642002,0.9484197932371763,6.296284188592293,8.001724923030226,2.3089167382577984e-12
DDO161,13.37,3.428205128205128,66.1,29.423462576658103,85.0441843489351,5.046791465083374,8.354138700365993,-3.307347235282619,False,0.0,0.0,0.10666485780981741,0.8933351421901825,2.098264485884815e-12,7.131262951864091e-17,2791.961663868789,-0.8366636272485738,-2.67332725449716,1.17251960642002,0.9475926232003424,6.61896419430616,8.354138700365993,2.098264485884815e-12
DDO168,0.41,0.25,15.0,11.943504510820935,18.570110046606356,1.5773169208249995,2.4174939668894555,-0.840177046064456,False,0.0,0.0,0.24030738752153039,0.7596926124784696,1.127414918672842e-11,9.439565394322855e-16,210.92298156593867,0.7563310668390913,0.5126621336781825,1.17251960642002,0.4629783930643002,2.611201753936872,2.4174941184143277,1.127414918672842e-11
DDO168,0.82,0.5,23.4,20.174840767649194,33.87403953010809,1.3452762759560737,2.8191212072582563,-1.4738449313021826,False,0.0,0.0,0.1968870647003299,0.8031129352996701,1.6084607116323916e-11,7.972606724170998e-16,249.7327845886266,0.46485300907080873,-0.07029398185837721,1.17251960642002,0.7415103190577117,2.092301778310365,2.8191212073041916,1.6084607116323916e-11
DDO168,1.24,0.7560975609756098,29.2,22.754431436535608,40.74016773313875,1.6467729563740556,3.205631882632816,-1.5588589262587604,False,0.0,0.0,0.22047886088675708,0.779521139113243,1.3530516327639912e-11,5.946321429906029e-16,334.83243398914215,0.15404934604370535,-0.6919013079125875,1.17251960642002,0.8058027372282339,2.334447863579838,3.2056318826358843,1.3530516327639912e-11
DDO168,1.64,1.0,36.2,23.149083135191336,44.1555354716907,2.4453979953163034,3.6383353192411914,-1.192937323924888,False,0.0,0.0,0.23856094288264698,0.761439057117353,1.0588338562825031e-11,4.573977509601058e-16,435.29319361058447,0.21660181839862158,-0.5667963632027551,1.17251960642002,0.8297663215806913,2.7117776313646584,3.6383353192425987,1.0588338562825031e-11
DDO168,2.06,1.2560975609756098,44.0,25.032699614703965,49.09118113600672,3.0895126445406387,3.845843317390089,-0.7563306728494501,False,0.0,0.0,0.22762183886484028,0.7723781611351597,9.857169711003027e-12,3.937717410715471e-16,505.6282790225593,0.22493648910324104,-0.5501270217935144,1.17251960642002,0.857648411961084,2.8299683877383286,3.8458433173902713,9.857169711003027e-12
DDO168,2.47,1.50609756097561,52.1,25.634495313931968,52.08775043273014,4.130721389088432,4.128779216300126,0.0019421727883059958,False,0.0,0.0,0.2206732834967226,0.7793267165032775,8.620980607208736e-12,3.363038944840611e-16,592.0303958155903,0.0964537761368991,-0.8070924477262196,1.17251960642002,0.8715121055675344,3.06183216114827,4.128779216300199,8.620980607208736e-12
DDO168,2.89,1.7621951219512197,52.9,25.904295975764327,54.47473665033992,4.170304406246761,4.422284631533728,-0.2519802252869665,False,0.0,0.0,0.21508651107908253,0.7849134889209174,7.524017944641162e-12,2.904544463080765e-16,685.4848679250082,0.011638305290505357,-0.9767233894189928,1.17251960642002,0.8812174122371251,3.312172473281749,4.422284631533765,7.524017944641162e-12
DDO168,3.3,2.0121951219512195,54.8,25.78479493810257,56.10829446422004,4.516830081838065,4.735074008446232,-0.21824392660816727,False,0.0,0.0,0.22222575682405654,0.7777742431759435,6.528561538914747e-12,2.531942392633651e-16,786.3612076838095,-0.01809939889642287,-1.0361987977928493,1.17251960642002,0.8872648992939356,3.5902591447819443,4.73507400844626,6.528561538914747e-12
DDO168,3.71,2.2621951219512195,55.0,25.774801648121368,57.72081775390107,4.553388594160463,5.015038679235918,-0.4616500850754548,False,0.0,0.0,0.22162252965497814,0.7783774703450219,5.802575931997911e-12,2.2512591992811083e-16,884.4033944616516,-0.05225083971530253,-1.1045016794305695,1.17251960642002,0.8928100405889717,3.835399030889455,5.0150386792359365,5.802575931997911e-12
DDO168,4.12,2.5121951219512195,52.0,25.51658382307475,58.856591578729876,4.1529970885248035,5.320410670999181,-1.1674135824743779,False,0.0,0.0,0.20578906906285183,0.7942109309371481,5.120966359191841e-12,2.0069169112524106e-16,992.0795756386052,-0.09605632489504116,-1.192112649790078,1.17251960642002,0.8964829666679809,4.11019923625354,5.320410670999198,5.120966359191841e-12
DDO170,1.87,0.3847736625514403,27.7,15.517101855694577,34.894170581637674,3.1866789849425055,5.056902005874761,-1.8702230209322557,False,0.0,0.0,0.687090874695184,0.31290912530481596,4.172378448816634e-12,2.6888902886755393e-16,740.4620731617671,0.4790443117570235,-0.04191137648595432,1.17251960642002,0.7527205592241419,4.596641695678601,5.0569022527592855,4.172378448816634e-12
DDO170,3.36,0.691358024691358,42.4,20.545952156081743,48.970961572175135,4.25872079422717,5.680999074122066,-1.422278279894896,False,0.0,0.0,0.4620103016526777,0.5379896983473222,4.071152265993889e-12,1.9814862971871567e-16,1004.8120345235851,0.5082916783384777,0.016583356676953542,1.17251960642002,0.8570486663714597,4.65814451825468,5.680999075375298,4.071152265993889e-12
DDO170,4.86,1.0,52.5,24.95495742332573,60.46567912870363,4.425934070804347,5.8708935200075425,-1.4449594492031954,False,0.0,0.0,0.31923216687790723,0.6807678331220928,4.1522307033756594e-12,1.6638901172776652e-16,1196.6062283696922,0.47837932507986736,-0.04324134984027239,1.17251960642002,0.9013830619383485,4.6087073263393235,5.870893520034063,4.1522307033756594e-12
DDO170,6.35,1.3065843621399176,55.6,28.096201700585794,69.22068901874982,3.91610528320652,6.069831174497117,-2.153725891290597,False,0.0,0.0,0.23276571198594675,0.7672342880140532,4.028334974816418e-12,1.433764968569552e-16,1388.6664281131427,0.369682984068211,-0.2606340318635887,1.17251960642002,0.9229510337819978,4.684839571455996,6.069831174499231,4.028334974816418e-12
DDO170,7.85,1.6152263374485596,58.6,30.013257903799783,75.69597312640758,3.812140966710929,6.360910321396221,-2.5487693546852923,False,0.0,0.0,0.1943082762444512,0.8056917237555488,3.7184393459676125e-12,1.2389322604983997e-16,1607.04611635206,0.16201659765799725,-0.6759668046840233,1.17251960642002,0.9347458714818759,4.891306450008633,6.360910321396646,3.7184393459676125e-12
DDO170,9.34,1.9218106995884772,59.0,30.221086181671236,79.228789683311,3.8113943391104073,6.872993046238944,-3.061598707128537,False,0.0,0.0,0.16593859472543973,0.8340614052745602,3.1686723976901977e-12,1.0484971912134526e-16,1898.9285754337332,-0.12262965227255052,-1.245259304545101,1.17251960642002,0.9400946604527981,5.3280438089496585,6.872993046239173,3.1686723976901977e-12
DDO170,10.83,2.2283950617283947,60.0,29.07635035557248,80.29613561153546,4.258167238690324,7.626223040725401,-3.3680558020350775,False,0.0,0.0,0.15234923973676723,0.8476507602632328,2.529620709856983e-12,8.699925124448026e-17,2288.5499003458995,-0.41595693421414737,-1.8319138684283018,1.17251960642002,0.9415842588004906,6.001872250723205,7.626223040725662,2.529620709856983e-12
DDO170,12.33,2.5370370370370368,62.2,27.067693843399365,79.53083447189053,5.280539043994552,8.63313569751108,-3.3525966535165272,False,0.0,0.0,0.15375486898732915,0.8462451310126707,1.9254999555851996e-12,7.113646130051622e-17,2798.875908721627,-0.551856702569838,-2.1037134051396826,1.17251960642002,0.9405218048686834,6.921719583479886,8.63313569751158,1.9254999555851996e-12
ESO079-G014,0.41,0.09339407744874716,33.2,20.58969038135348,29.114246375894965,2.6000190830984016,1.9994542612129726,0.6005648218854289,False,0.0,0.0,0.9884791395669175,0.011520860433082545,3.350578932393342e-11,1.6273090417268769e-15,122.35053248056614,0.5737685950662211,0.14753719013244518,1.17251960642002,0.6793945281116682,1.254644850332142,1.999454359470692,3.350578932393342e-11
ESO079-G014,0.98,0.22323462414578588,50.4,33.945958522333704,49.7373401302182,2.204372174904005,2.1467870159800957,0.05758515892390914,False,0.0,0.0,0.9831227755358911,0.016877224464108782,3.810255994815296e-11,1.1224476081028776e-15,177.3821123840593,0.5006643148316683,0.0013286296633339134,1.17251960642002,0.8608116145920375,1.1361993475700334,2.146787016126594,3.810255994815296e-11
ESO079-G014,1.78,0.4054669703872438,53.9,44.420114250190764,67.08662158880445,1.472374162983484,2.2809328563047897,-0.8085586933213058,False,0.0,0.0,0.9769087095938211,0.023091290406178896,3.592058644694781e-11,8.086558770342097e-16,246.2136656892191,0.46520653395176126,-0.06958693209648459,1.17251960642002,0.9183775879895293,1.1895562285936232,2.280932856307166,3.592058644694781e-11
ESO079-G014,2.69,0.6127562642369021,67.6,54.052915740041264,82.65841080186613,1.5640662340512905,2.3384917975785466,-0.7744255635272561,False,0.0,0.0,0.9749796155870911,0.025020384412908884,3.519573586914885e-11,6.511348257033355e-16,305.7771139036517,0.41495598260117994,-0.17008803479762946,1.17251960642002,0.9446934229499928,1.2083832837748891,2.3384917975786403,3.519573586914885e-11
ESO079-G014,3.36,0.765375854214123,81.7,58.85163081852532,91.30594565650922,1.9272014297500624,2.4070278419740436,-0.47982641222398126,False,0.0,0.0,0.9756685294037102,0.024331470596289845,3.340271782319538e-11,5.675750588152073e-16,350.79435692847704,0.300705600391157,-0.3985887992176842,1.17251960642002,0.9542165195519332,1.2575800721307597,2.4070278419740667,3.340271782319538e-11
ESO079-G014,4.39,1.0,102.0,62.12489476852255,100.09574573363716,2.6956841886268474,2.595971419677632,0.09971276894921566,False,0.0,0.0,0.9776385430811544,0.02236145691884566,2.8488585750623367e-11,4.585695614740578e-16,434.18086260613444,0.21871176174963303,-0.5625764765007304,1.17251960642002,0.9616091830120704,1.415488659428641,2.595971419677641,2.8488585750623367e-11
ESO079-G014,5.65,1.2870159453302963,116.0,65.9047528635075,109.65898822543168,3.098007799791799,2.76856674134725,0.32944105844454885,False,0.0,0.0,0.979221521705469,0.02077847829453105,2.4910881858693844e-11,3.779830858373098e-16,526.7487758735851,0.32781697974209933,-0.34436604051583686,1.17251960642002,0.9678070838174642,1.5585205875100507,2.7685667413472523,2.4910881858693844e-11
ESO079-G014,6.34,1.4441913439635536,132.0,68.78013121534445,115.33045541230878,3.6831708295914236,2.8116548947167375,0.8715159348746861,False,0.0,0.0,0.977921183420713,0.02207881657928701,2.4179138359662345e-11,3.5154248665155375e-16,566.3671827043531,0.4815095115151955,-0.03698097696963032,1.17251960642002,0.9708052935266516,1.5915607576164548,2.8116548947167397,2.4179138359662345e-11
ESO079-G014,6.89,1.569476082004556,137.0,72.06967011163573,120.66503737453374,3.613566621734054,2.8032242095058524,0.8103424122282017,False,0.0,0.0,0.972873337154574,0.027126662845426017,2.4428113245172026e-11,3.3895136757713676e-16,587.4061792077372,0.602045909157682,0.2040918183153977,1.17251960642002,0.9732621236745798,1.5801553779069892,2.803224209505853,2.4428113245172026e-11
ESO079-G014,8.34,1.8997722095671983,154.0,82.29964125073694,135.7352572254295,3.501430879158195,2.7201287229181976,0.7813021562399975,False,0.0,0.0,0.9561696770431252,0.043830322956874807,2.631685040820228e-11,3.1976871354790542e-16,622.6441779017107,0.7113946374849522,0.4227892749698867,1.17251960642002,0.9787505990285095,1.4988866564435417,2.7201287229181976,2.631685040820228e-11
ESO079-G014,10.04,2.287015945330296,163.0,94.18870473682075,152.62232101869847,2.994867132064217,2.625659821073191,0.3692073109910261,False,0.0,0.0,0.9338226794505528,0.06617732054944726,2.863307657251745e-11,3.039969246049527e-16,654.947835490305,0.5178643232405449,0.035728646481089754,1.17251960642002,0.9831177846354465,1.410275645327729,2.6256598210731905,2.863307657251745e-11
ESO079-G014,11.65,2.6537585421412304,170.0,99.22034342814986,162.50799948228104,2.9355967007367036,2.682551301874214,0.25304539886248945,False,0.0,0.0,0.9039518977390882,0.09604810226091176,2.738291036078761e-11,2.7598080609967723e-16,721.4346917075551,0.22647487722274207,-0.5470502455545159,1.17251960642002,0.9850795538952357,1.4567227285698794,2.6825513018742146,2.738291036078761e-11
ESO079-G014,13.36,3.0432801822323463,175.0,100.76512318257741,169.11723258519646,3.016168618766288,2.8167950331395124,0.19937358562677554,False,0.0,0.0,0.8709385141297602,0.12906148587023983,2.462737369557709e-11,2.444037472266519e-16,814.6443335055844,-0.023733510581728012,-1.047467021163456,1.17251960642002,0.9862072001632457,1.5711500060714654,2.8167950331395124,2.462737369557709e-11
