candidate_id,family,feature,fixed_slope,parameter_count,predicted_sign,mean_fold_improvement_fraction,median_fold_improvement_fraction,fold_wins,q_min,q_median,q_max,cv_equal_galaxy_RMSE_km_s,cv_pooled_RMSE_km_s,improvement_vs_constant_fraction,rank
free_loglinear__pair_proximity_L100p0kpc,unconstrained_log_linear,pair_proximity_L100p0kpc,,2,learned,-0.008616443537933782,0.007965249646859296,2,0.9942396580493774,1.2489641156994429,1.3081085551322458,12.751877738609801,12.75437989986792,-0.010894927583593894,414
inverse_hillfloor_m2__pair_proximity_L1p0R80,inverse_hill_free_floor,pair_proximity_L1p0R80,2.0,3,inverse,-0.019398698487150506,-0.016617041662747523,2,1.1491813680725866,1.207323289762781,1.4041978593309958,12.755764118643734,12.802165240050183,-0.011203017258189174,415
inverse_hillfloor_m1__disk_volume_density,inverse_hill_free_floor,disk_volume_density,1.0,3,inverse,-0.018237514559433426,-0.005190925794978707,2,1.173436720684333,1.2101588561085905,1.7855337056534761,12.75695363337697,12.849499826775771,-0.011297315089046744,416
direct_hill_m2__pair_proximity_L1p0R80,direct_hill_wrong_sign_control,pair_proximity_L1p0R80,2.0,2,direct_wrong_sign,-0.01888128098112568,-0.004374400555083979,0,0.6137824809941826,1.2283338502109675,1.2386681676655538,12.765125651430216,12.794751074708016,-0.011945145296290427,417
quadratic_log__pair_proximity_L0p3kpc,quadratic_log_response_diagnostic,pair_proximity_L0p3kpc,,3,nonmonotonic,-0.005370903797480869,0.0022898310839753466,2,1.0614806457061174,1.241756559657237,1.3219864252834512,12.765869758646286,12.86742242692239,-0.012004133801804873,418
free_loglinear__pair_proximity_L300p0kpc,unconstrained_log_linear,pair_proximity_L300p0kpc,,2,learned,-0.01091350930082327,0.007251698213658064,2,0.9861957998547362,1.2477902083136327,1.306380293278068,12.772833102410846,12.776092995656953,-0.012556147319727984,419
inverse_hill0_m0.5__pair_proximity_L1p0kpc,inverse_hill_zero_floor,pair_proximity_L1p0kpc,0.5,2,inverse,-0.01720919928664691,-0.01886453939752375,1,1.1297197736603952,1.2189523270990352,1.255844334065345,12.775290649565058,12.898830438440605,-0.01275096740845627,420
inverse_hillfloor_m1__pair_proximity_L0p3R80,inverse_hill_free_floor,pair_proximity_L0p3R80,1.0,3,inverse,-0.01876605878559104,-0.015031896040116732,2,1.1515141853837871,1.2157443780129364,1.4470304291383205,12.778446407903624,12.803891797939505,-0.013001137631424964,421
direct_hill_m1__pair_proximity_L10p0kpc,direct_hill_wrong_sign_control,pair_proximity_L10p0kpc,1.0,2,direct_wrong_sign,-0.009895175441729187,0.013619792764359873,2,0.9509425763790711,1.2506429171116096,1.2960059845507712,12.778991548290527,12.772523112761412,-0.01304435320039743,422
inverse_hill0_m0.5__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,0.5,2,inverse,-0.022180959515003068,-0.028097209099341713,2,0.9826207769621659,1.2685606334595125,1.4268600685093336,12.780163420380587,13.081712879085153,-0.013137252424801904,423
inverse_hill0_m0.5__pair_surface_L0p3kpc,inverse_hill_zero_floor,pair_surface_L0p3kpc,0.5,2,inverse,-0.017986699946447582,-0.006527230756598612,2,0.9941800736430633,1.2492734480725165,1.3581244872729006,12.781777879824123,13.037540577512958,-0.013265237408324637,424
inverse_hill0_m4__pair_count_L3p0kpc,inverse_hill_zero_floor,pair_count_L3p0kpc,4.0,2,inverse,-0.015332575196899068,0.010507345172656168,3,0.9146637260455888,1.2569538332436216,1.3010281820568257,12.784618946128859,13.083577727642862,-0.013490460671537807,425
inverse_hill0_m0.5__pair_proximity_L0p3kpc,inverse_hill_zero_floor,pair_proximity_L0p3kpc,0.5,2,inverse,-0.01809986957828716,-0.01921213147499512,1,1.1245920382527717,1.2208683957393456,1.2599003813056657,12.791124365068242,12.911308676608073,-0.014006172564517971,426
inverse_hill0_m0.5__pair_proximity_L3p0kpc,inverse_hill_zero_floor,pair_proximity_L3p0kpc,0.5,2,inverse,-0.018884641174594624,-0.0220576622928349,1,1.1337790208432235,1.2132209828996663,1.2556566201015127,12.792409610368601,12.8997615997303,-0.014108059359660308,427
inverse_hillfloor_m1__pair_proximity_L0p1R80,inverse_hill_free_floor,pair_proximity_L0p1R80,1.0,3,inverse,-0.022348332613714494,-0.007556563622690304,1,1.1901309212194262,1.2253605504385747,1.4917840990415687,12.795336127093103,12.824123724719875,-0.014340056636683363,428
inverse_hill0_m0.5__pair_proximity_L0p1kpc,inverse_hill_zero_floor,pair_proximity_L0p1kpc,0.5,2,inverse,-0.01639485882062444,-0.02275350250509467,1,1.0946859042113377,1.226899872329379,1.2670843977315132,12.79575272096536,12.894005034606106,-0.014373081783329189,429
inverse_hill0_m0.5__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,0.5,2,inverse,-0.019466722270414905,-0.022165497307039095,0,1.1704813567145702,1.2089269921674415,1.261918580717719,12.799900708174679,12.901919054845246,-0.01470191015790534,430
quadratic_log__pair_proximity_L1p0R80,quadratic_log_response_diagnostic,pair_proximity_L1p0R80,,3,nonmonotonic,-0.01949883556313342,-0.016691461014945674,2,1.1154220145770388,1.2211409711199597,1.421544788922663,12.800321750747704,12.88681442125999,-0.014735287971753053,431
inverse_hill0_m1__R80,inverse_hill_zero_floor,R80,1.0,2,inverse,-0.018637572676010572,0.015539426778056975,3,0.8674105458329143,1.2568668047768532,1.3676157351343439,12.804068882085106,12.78088804071162,-0.015032338817096313,432
inverse_hillfloor_m2__pair_proximity_L0p1R80,inverse_hill_free_floor,pair_proximity_L0p1R80,2.0,3,inverse,-0.023251985178911,-0.009951152812248232,2,1.1866360825020414,1.2184862255796256,1.4486008314356738,12.804255347975774,12.82184175309469,-0.015047120751718657,433
inverse_hill0_m2__pair_surface_L1p0R80,inverse_hill_zero_floor,pair_surface_L1p0R80,2.0,2,inverse,-0.026468232666247232,-0.027012774747099788,2,0.902149517033143,1.280932273238471,1.3799177152613067,12.805875368959487,13.300669802860282,-0.015175546621899016,434
inverse_hill0_m0.5__pair_proximity_L30p0kpc,inverse_hill_zero_floor,pair_proximity_L30p0kpc,0.5,2,inverse,-0.021755866238588162,-0.023724575966091788,0,1.1707599175667305,1.2056944840015014,1.2673556593590611,12.82123048855236,12.932543060520937,-0.01639281146924576,435
inverse_hillfloor_m2__pair_proximity_L0p3R80,inverse_hill_free_floor,pair_proximity_L0p3R80,2.0,3,inverse,-0.024327883398025302,-0.017491192655574472,2,1.1556899521115962,1.2110059576178336,1.4544408738061674,12.822385437295399,12.832515291042558,-0.01648436910882567,436
quadratic_log__pair_proximity_L0p1kpc,quadratic_log_response_diagnostic,pair_proximity_L0p1kpc,,3,nonmonotonic,-0.013400464615644009,0.0027512426321810723,2,1.0751802637614645,1.2351334055312235,1.338810634854169,12.825276040295844,12.964807847242277,-0.01671351935404486,437
inverse_hill0_m0.5__pair_proximity_L100p0kpc,inverse_hill_zero_floor,pair_proximity_L100p0kpc,0.5,2,inverse,-0.022295788985065734,-0.024356023353509504,0,1.173674422139005,1.204168129631923,1.2687715201874938,12.826036737517768,12.940630220547112,-0.016773823019029077,438
inverse_hill0_m0.5__pair_proximity_L300p0kpc,inverse_hill_zero_floor,pair_proximity_L300p0kpc,0.5,2,inverse,-0.02242845096442103,-0.024527758712926118,0,1.1734721113407938,1.2039469659971302,1.268878107990917,12.827408616059538,12.94271001278823,-0.016882577595222825,439
inverse_hill0_m4__pair_count_L1p0kpc,inverse_hill_zero_floor,pair_count_L1p0kpc,4.0,2,inverse,-0.018503642485136446,0.0018486407890959677,3,0.9691983624442804,1.2363269989880221,1.268333371208979,12.838014303307228,13.05914325723269,-0.017723334984996564,440
inverse_hill0_m4__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,4.0,2,inverse,-0.0196778899386279,9.53918610768767e-10,2,0.9089966818075927,1.222896349180459,1.2469385876822443,12.847827332210114,12.908180279612882,-0.018501255017285168,441
inverse_hill0_m1__pair_surface_L1p0kpc,inverse_hill_zero_floor,pair_surface_L1p0kpc,1.0,2,inverse,-0.021466779870956826,-0.003044298058132,2,0.986438429102113,1.253301636229021,1.3716560005880787,12.85335526769392,13.112094533871613,-0.018939477689673856,442
inverse_hill0_m1__pair_surface_L0p3R80,inverse_hill_zero_floor,pair_surface_L0p3R80,1.0,2,inverse,-0.028797387387133916,-0.02434529681602543,2,0.8518909035339501,1.2835979873653258,1.472200885945438,12.857142621633143,13.26142361003225,-0.01923971714966588,443
quadratic_log__pair_proximity_L30p0kpc,quadratic_log_response_diagnostic,pair_proximity_L30p0kpc,,3,nonmonotonic,-0.012147606438483977,-0.0027888799595448543,2,0.9813302772205427,1.2612066541958349,1.3507253048799077,12.85935262183157,12.85875228706794,-0.019414913151097668,444
inverse_hill0_m1__pair_surface_L0p1kpc,inverse_hill_zero_floor,pair_surface_L0p1kpc,1.0,2,inverse,-0.021434138305301997,-0.0019095899907840552,2,0.9684724210025389,1.230414526365181,1.2871713458874054,12.86398905832058,13.111636765456277,-0.019782462952379953,445
inverse_hill0_m4__pair_surface_L1p0kpc,inverse_hill_zero_floor,pair_surface_L1p0kpc,4.0,2,inverse,-0.021632991426788623,1.148318762300704e-08,3,0.9862919847048638,1.2235501805418774,1.2492235312966944,12.871760279711047,13.089062849474326,-0.020398520324147684,446
inverse_hill0_m2__enclosed_mean_volume_density,inverse_hill_zero_floor,enclosed_mean_volume_density,2.0,2,inverse,-0.039445603127882034,0.009810215737928618,3,0.07492902315876203,1.2330082216529292,1.25749250851153,12.877922008439297,13.294255230099607,-0.020886986450016742,447
direct_hill_m1__pair_proximity_L1p0R80,direct_hill_wrong_sign_control,pair_proximity_L1p0R80,1.0,2,direct_wrong_sign,-0.025738793975432217,-0.01570232508470415,0,0.6148703925693937,1.2316231521006387,1.2465558005128337,12.879997844773147,12.887157034246398,-0.021051546718190428,448
inverse_hill0_m1__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,1.0,2,inverse,-0.02761425593478023,-0.021953764651451935,2,0.9545615442614132,1.257717175967691,1.3709410289276376,12.901028803818447,13.131862084500616,-0.02271875920696287,449
inverse_hill0_m4__pair_surface_L1p0R80,inverse_hill_zero_floor,pair_surface_L1p0R80,4.0,2,inverse,-0.026273879281668577,-0.010870794387879856,2,0.8380902127657357,1.24246436057206,1.2885539604189717,12.904130559230254,13.08929721284738,-0.022964648391024634,450
inverse_hill0_m1__pair_surface_L0p3kpc,inverse_hill_zero_floor,pair_surface_L0p3kpc,1.0,2,inverse,-0.025544931251123726,-0.0038413384340696966,2,0.9625289696681432,1.2349731957667571,1.3165690221992445,12.906693007626629,13.170543830243027,-0.0231677844419802,451
inverse_hill0_m2__pair_count_L0p3kpc,inverse_hill_zero_floor,pair_count_L0p3kpc,2.0,2,inverse,-0.025145758418726294,0.002543189977763205,2,0.8894988638044893,1.2459812703423219,1.3280233125404268,12.9101031919213,13.265109759730743,-0.023438124079504297,452
inverse_hill0_m2__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,2.0,2,inverse,-0.025788104513223026,-0.005837711069169582,2,0.9255567613975513,1.2352049759477723,1.296745602761334,12.911931930649835,13.049280080510611,-0.023583095882280913,453
inverse_hill0_m2__pair_surface_L1p0kpc,inverse_hill_zero_floor,pair_surface_L1p0kpc,2.0,2,inverse,-0.026412524961188927,-0.0005371022982543217,2,0.9733822825448274,1.2339055721405274,1.2975495242291053,12.933600018792516,13.169367721198432,-0.02530081627161218,454
inverse_hill0_m2__pair_surface_L0p1kpc,inverse_hill_zero_floor,pair_surface_L0p1kpc,2.0,2,inverse,-0.030095883938576956,-3.8084875775279414e-06,2,0.8988028219195283,1.2229819112396874,1.253217366571305,12.976706315185405,13.333635367617726,-0.028718033505318097,455
quadratic_log__pair_proximity_L100p0kpc,quadratic_log_response_diagnostic,pair_proximity_L100p0kpc,,3,nonmonotonic,-0.02484691199783509,-0.00810406764923477,2,0.9371399319107456,1.2589608524919114,1.3314457198926792,12.999323868137841,13.007729308064276,-0.030511021959461093,456
inverse_hill0_m2__pair_surface_L3p0kpc,inverse_hill_zero_floor,pair_surface_L3p0kpc,2.0,2,inverse,-0.033158288492473625,0.000715374525279644,2,0.9107816504057421,1.260817874751913,1.3764081629208988,13.015579010613303,13.399594956382296,-0.03179963540231423,457
inverse_hill0_m2__pair_surface_L0p3kpc,inverse_hill_zero_floor,pair_surface_L0p3kpc,2.0,2,inverse,-0.03380335238251078,-0.00023985856803077077,2,0.8943517572554197,1.2239276138625343,1.2713646573329633,13.022713391859245,13.38587905426264,-0.03236520778003027,458
quadratic_log__pair_proximity_L300p0kpc,quadratic_log_response_diagnostic,pair_proximity_L300p0kpc,,3,nonmonotonic,-0.027564397649960187,-0.007925796171454003,2,0.9244317543854339,1.2586918425681481,1.3286502718205222,13.028959572409821,13.034862276035124,-0.03286036875669418,459
direct_hill_m1__pair_proximity_L30p0kpc,direct_hill_wrong_sign_control,pair_proximity_L30p0kpc,1.0,2,direct_wrong_sign,-0.035998774945392026,0.012712979341808095,2,0.8270610045152437,1.254498711084719,1.2626639820366083,13.03162247568865,12.98476676533212,-0.033071468288260686,460
inverse_hill0_m2__pair_count_L0p1kpc,inverse_hill_zero_floor,pair_count_L0p1kpc,2.0,2,inverse,-0.03578704539727634,0.0012060536446588666,2,0.8532646581284251,1.232372671586725,1.3015929602913539,13.04632901714588,13.477983147611925,-0.03423731762168081,461
direct_hill_m2__pair_proximity_L10p0kpc,direct_hill_wrong_sign_control,pair_proximity_L10p0kpc,2.0,2,direct_wrong_sign,-0.040104135871088825,0.0077850973647150545,2,0.8590800579399904,1.2378339631082205,1.2696646959845128,13.07159501001509,13.07504320522409,-0.03624025903590988,462
quadratic_log__pair_proximity_L0p3R80,quadratic_log_response_diagnostic,pair_proximity_L0p3R80,,3,nonmonotonic,-0.052504516592720735,-0.02742834624047863,1,1.1082543907822975,1.2129842816209,1.7292111539804627,13.08739103302393,13.107410659916923,-0.037492476149573184,463
inverse_hill0_m4__pair_surface_L10p0kpc,inverse_hill_zero_floor,pair_surface_L10p0kpc,4.0,2,inverse,-0.03864328899179306,0.006447321958103269,2,0.7776318423236286,1.2688489833869487,1.33746210273089,13.092300874336077,13.715924316603225,-0.03788169989994383,464
inverse_hill0_m4__pair_surface_L3p0kpc,inverse_hill_zero_floor,pair_surface_L3p0kpc,4.0,2,inverse,-0.0399725881975547,0.0005637187129603483,3,0.8956372345778378,1.230973835577537,1.2773520152823565,13.106230579087216,13.460844560560957,-0.03898596612365668,465
inverse_hill0_m4__local_volume_density,inverse_hill_zero_floor,local_volume_density,4.0,2,inverse,-0.06267812257144753,0.0005717174226766986,3,0.019340797279362963,1.226949987355067,1.2454266306000543,13.10965132055045,13.687781599003456,-0.039257142672290746,466
quadratic_log__pair_proximity_L0p1R80,quadratic_log_response_diagnostic,pair_proximity_L0p1R80,,3,nonmonotonic,-0.05686931546952784,-0.01141741879024527,0,1.15597734509416,1.2191501253452253,1.8119702358261018,13.111767746473959,13.056021142098139,-0.0394249206477808,467
inverse_hillfloor_m2__disk_volume_density,inverse_hill_free_floor,disk_volume_density,2.0,3,inverse,-0.06965166010420842,-0.00506411325234285,2,1.189360493490171,1.2083861491769032,2.8041180749998222,13.176988678549542,13.000586099028036,-0.04459525797056241,468
inverse_hillfloor_m2__R80,inverse_hill_free_floor,R80,2.0,3,inverse,-0.05224115848708025,0.024667729262253135,3,0.7132610252019764,1.258250356559266,1.5313048762443082,13.21338032495604,13.15449713593236,-0.04748017668707094,469
inverse_hill0_m2__pair_surface_L0p3R80,inverse_hill_zero_floor,pair_surface_L0p3R80,2.0,2,inverse,-0.05316201837641907,-0.010081826958305729,2,0.7112091120046066,1.2550424830095908,1.3925405912957778,13.26690248704168,13.53544241802123,-0.05172310335832209,470
inverse_hill0_m4__pair_count_L0p3kpc,inverse_hill_zero_floor,pair_count_L0p3kpc,4.0,2,inverse,-0.057966824869288947,0.00026206400105155403,3,0.7559604026068155,1.225366463452629,1.2695741166572465,13.340233488943323,13.991216465195489,-0.057536359992091723,471
inverse_hill0_m2__R80,inverse_hill_zero_floor,R80,2.0,2,inverse,-0.07176170224292339,0.005008172033217795,3,0.7132609276975295,1.2355506210768186,1.2892741614475625,13.401782347611462,13.299857950996355,-0.0624155966270068,472
inverse_hill0_m4__pair_surface_L0p1kpc,inverse_hill_zero_floor,pair_surface_L0p1kpc,4.0,2,inverse,-0.07491638172441165,4.037054690542163e-09,2,0.6747819363696449,1.222896379925878,1.2368737056607308,13.570288327792856,14.458931958264477,-0.07577377368332483,473
inverse_hill0_m4__pair_surface_L0p3kpc,inverse_hill_zero_floor,pair_surface_L0p3kpc,4.0,2,inverse,-0.07633308372809686,5.321819096515412e-10,2,0.6764124238161447,1.2228963575257297,1.2455212161331148,13.590028224053786,14.468691884395206,-0.07733863820055453,474
direct_hill_m2__pair_proximity_L30p0kpc,direct_hill_wrong_sign_control,pair_proximity_L30p0kpc,2.0,2,direct_wrong_sign,-0.09021630986511764,0.004355262741657151,3,0.6956569556475114,1.2310474495117298,1.2509865171550012,13.621665230869244,13.566097844229157,-0.07984663665923186,475
inverse_hill0_m4__outward_radial_column,inverse_hill_zero_floor,outward_radial_column,4.0,2,inverse,-0.12206418060584445,-0.013320916695184537,2,0.1867380494038637,1.240940026319553,1.2760961569931977,13.73347054629554,13.726402951961997,-0.08870991378265636,476
inverse_hill0_m4__pair_count_L0p1kpc,inverse_hill_zero_floor,pair_count_L0p1kpc,4.0,2,inverse,-0.08975764348236925,2.98162711187544e-09,2,0.6254393696183379,1.223171129644247,1.2612003174155184,13.780080891825877,14.808457586741268,-0.0924049117143626,477
inverse_hill0_m4__pair_surface_L0p3R80,inverse_hill_zero_floor,pair_surface_L0p3R80,4.0,2,inverse,-0.09883200538928591,2.6032938860165444e-08,2,0.43195372875918636,1.2231783031340644,1.3130852973915144,13.911215939133863,14.003452073031665,-0.10280053790129706,478
direct_hill_m1__pair_proximity_L3p0R80,direct_hill_wrong_sign_control,pair_proximity_L3p0R80,1.0,2,direct_wrong_sign,-0.1583440034044714,-0.0981453640250406,0,0.03963155955367469,1.2346197192927866,1.2484426744198607,14.431415643621238,14.234590949489878,-0.14403895418602697,479
direct_hill_m2__pair_proximity_L3p0R80,direct_hill_wrong_sign_control,pair_proximity_L3p0R80,2.0,2,direct_wrong_sign,-0.1625447890632679,-0.10048487741278145,0,0.001351877432043126,1.2265974148197327,1.236270993067707,14.507314017889351,14.240441512657375,-0.1500557372145508,480
inverse_hill0_m4__R80,inverse_hill_zero_floor,R80,4.0,2,inverse,-0.16046847621518848,0.0003151656521544477,3,0.4889947413455264,1.224508676735482,1.2531694731032312,14.54126848912027,14.335367662652914,-0.15274745081467356,481
direct_hill_m1__pair_proximity_L100p0kpc,direct_hill_wrong_sign_control,pair_proximity_L100p0kpc,1.0,2,direct_wrong_sign,-0.27661178950062154,-0.004157256706817769,2,0.22828373868326654,1.2802900789849443,1.2919097156487178,16.465298646295306,16.08275014278235,-0.30527340552306237,482
direct_hill_m1__pair_proximity_L300p0kpc,direct_hill_wrong_sign_control,pair_proximity_L300p0kpc,1.0,2,direct_wrong_sign,-0.34740094038004304,-0.011655112817836377,1,0.13284282581156934,1.2822227464886995,1.2921448937642703,17.49835843519454,17.07840246521797,-0.38716839557043903,483
direct_hill_m2__pair_proximity_L100p0kpc,direct_hill_wrong_sign_control,pair_proximity_L100p0kpc,2.0,2,direct_wrong_sign,-0.363770370101618,0.006044896288107893,3,0.05607914532391088,1.2636547070698585,1.2678332234840226,18.0117715126888,17.444664946750475,-0.42786880741822464,484
direct_hill_m2__pair_proximity_L300p0kpc,direct_hill_wrong_sign_control,pair_proximity_L300p0kpc,2.0,2,direct_wrong_sign,-0.4136778840231178,0.0051188766478333925,3,0.01641454825142417,1.2583316886252425,1.2659892482370523,18.64867831929675,18.104868289199988,-0.4783590860533484,485
