candidate_id,family,feature,fixed_slope,parameter_count,predicted_sign,split,feature_log10_center,feature_log10_IQR,parameters_json,train_q_min,train_q_median,train_q_max,test_q_min,test_q_median,test_q_max,train_galaxies,train_points,train_pooled_RMSE_km_s,train_equal_galaxy_RMSE_km_s,train_mean_residual_km_s,train_median_galaxy_mean_residual_km_s,test_galaxies,test_points,test_pooled_RMSE_km_s,test_equal_galaxy_RMSE_km_s,test_mean_residual_km_s,test_median_galaxy_mean_residual_km_s,heldout_fold,baseline_fold_RMSE_km_s,fold_improvement_fraction
free_loglinear__pair_count_L3p0kpc,unconstrained_log_linear,pair_count_L3p0kpc,,2,learned,development_fold_2,19.71461742079485,2.523018091079795,"[0.23042643261825407, -0.16031517716056798]",1.0734842685250396,1.2591368324782344,1.7258764548488812,1.0830291004256143,1.2104622260185034,1.5018906166690946,79,575,10.715730786007423,10.238992424674711,-2.1054139405107346,0.18222106142108174,26,182,15.379836036850843,15.202614387016753,-3.6340751393752995,-0.9629546865142184,2,16.650058754416158,0.08693328886995633
free_loglinear__pair_count_L3p0kpc,unconstrained_log_linear,pair_count_L3p0kpc,,2,learned,development_fold_3,19.882153227052495,2.5640190521576756,"[0.24782348966315354, -0.20060225573812512]",1.0666466026868113,1.281233761231078,1.9139464296422009,1.1240345232362485,1.274387761663747,1.8639000332800277,79,582,12.427148152936816,12.085016307215447,-1.8232898434308564,1.0199113423017614,26,175,9.75125325311986,10.03228145169335,0.5266539819043351,2.6124650662173403,3,11.107839500755686,0.0968287351459447
quadratic_log__pair_count_L3p0kpc,quadratic_log_response_diagnostic,pair_count_L3p0kpc,,3,nonmonotonic,development_fold_0,19.95063213099071,2.4580283508870693,"[0.22030587562845635, -0.20256056893720362, 0.07857783372304954]",1.1053397961495206,1.246457933387805,2.52923045361257,1.145675292630501,1.2718591893259845,2.7186180978065275,78,557,12.270681152932422,12.139817904538836,-1.193996963300376,0.5737419952840621,27,200,10.232712088555084,9.774664731170644,-0.9520212002320955,3.146346230204504,0,9.519050126200368,-0.02685295292927581
quadratic_log__pair_count_L3p0kpc,quadratic_log_response_diagnostic,pair_count_L3p0kpc,,3,nonmonotonic,development_fold_1,19.95063213099071,2.3524739175472114,"[0.2427181433727221, -0.19194475012586648, -0.00566188503478224]",1.0659256616135928,1.2747092882194988,1.8949932943936387,1.0532157326239666,1.331862806644179,1.8472464414463254,79,557,11.849379711346765,11.687646264711027,-1.1554694698140529,1.379732987993382,26,200,12.075930764062504,11.416308975796243,-2.0899345254625508,0.4036735571787252,1,12.053047246842993,0.05282799096415469
quadratic_log__pair_count_L3p0kpc,quadratic_log_response_diagnostic,pair_count_L3p0kpc,,3,nonmonotonic,development_fold_2,19.71461742079485,2.523018091079795,"[0.2046072931884075, -0.15434035469797303, 0.08414461025649535]",1.1437864036231944,1.22704310215,2.301734042640074,1.143251939205804,1.1873703793905455,1.6097746190736233,79,575,10.537409115528382,10.140705296292843,-1.9932528561180698,0.265554190750845,26,182,15.339409131169429,15.259004095048565,-3.2624551025397586,-0.42566386913527765,2,16.650058754416158,0.08354653156996439
quadratic_log__pair_count_L3p0kpc,quadratic_log_response_diagnostic,pair_count_L3p0kpc,,3,nonmonotonic,development_fold_3,19.882153227052495,2.5640190521576756,"[0.2138084682289366, -0.18915017429464095, 0.116332911516132]",1.1470265364860597,1.2383854419203264,2.880301586404942,1.1501775449217768,1.232247444887455,2.6470797607906675,79,582,12.160442007035591,11.932417913042226,-1.562981311678498,0.9635403077045268,26,175,10.083555615567459,10.439856633894795,0.3460206679003735,2.375721626548491,3,11.107839500755686,0.06013616480643669
direct_hill_m1__pair_count_L3p0kpc,direct_hill_wrong_sign_control,pair_count_L3p0kpc,1.0,2,direct_wrong_sign,development_fold_0,19.95063213099071,2.4580283508870693,"[1.2197248476693572, -6.0]",1.1982757162667437,1.2167089277662873,1.2185275242049571,1.195170998777618,1.2164058141515761,1.217933398171818,78,557,13.534029477697944,13.484431454176377,-2.482145994614317,-2.240108289380955,27,200,9.642498969361833,9.538230061848335,-3.025686644924442,-2.351405205180965,0,9.519050126200368,-0.002014900162693456
direct_hill_m1__pair_count_L3p0kpc,direct_hill_wrong_sign_control,pair_count_L3p0kpc,1.0,2,direct_wrong_sign,development_fold_1,19.95063213099071,2.3524739175472114,"[1.2323798957582335, -6.0]",1.2051564138923563,1.2293326846902106,1.2311485657009613,1.208924378091794,1.228546871413283,1.2312193014761774,79,557,12.747684865096673,12.755645543431248,-2.1193527489838955,-1.8784013271469178,26,200,12.207622411230316,12.087127614924364,-2.102014354513106,-1.1317168171416259,1,12.053047246842993,-0.002827531277644235
direct_hill_m1__pair_count_L3p0kpc,direct_hill_wrong_sign_control,pair_count_L3p0kpc,1.0,2,direct_wrong_sign,development_fold_2,19.71461742079485,2.523018091079795,"[1.212802964400854, -6.0]",1.191689071397302,1.2098041597066413,1.2116925272017267,1.2038411672746197,1.2104566716699368,1.2116295485495412,79,575,11.142565907038598,10.91629003834402,-2.7506867931143977,-2.0661160132827754,26,182,16.49994490405992,16.680555231226144,-3.3493296925182663,-2.525090725251019,2,16.650058754416158,-0.0018316137654408315
direct_hill_m1__pair_count_L3p0kpc,direct_hill_wrong_sign_control,pair_count_L3p0kpc,1.0,2,direct_wrong_sign,development_fold_3,19.882153227052495,2.5640190521576756,"[1.2313093873044596, -6.0]",1.20914769059218,1.228264823200429,1.2300866737340002,1.2118464590556586,1.228344866911691,1.2297221208354665,79,582,12.935259916502078,13.031103540146331,-2.4277870072801395,-1.9015585556781982,26,175,11.434119508005804,11.135317934087984,-1.2339331007049072,-0.2091039939919666,3,11.107839500755686,-0.0024737873940678945
direct_hill_m2__pair_count_L3p0kpc,direct_hill_wrong_sign_control,pair_count_L3p0kpc,2.0,2,direct_wrong_sign,development_fold_0,19.95063213099071,2.4580283508870693,"[1.2171498863453256, -6.0]",1.2167600244083534,1.2171424079639068,1.2171487111881854,1.2166363870332086,1.217140824698507,1.2171472530159575,78,557,13.504944823615858,13.452544234497271,-2.4604426538829443,-2.2117402008639777,27,200,9.631603751644365,9.519245835219806,-2.993736781383964,-2.1925889577508655,0,9.519050126200368,-2.0559721489510352e-05
direct_hill_m2__pair_count_L3p0kpc,direct_hill_wrong_sign_control,pair_count_L3p0kpc,2.0,2,direct_wrong_sign,development_fold_1,19.95063213099071,2.3524739175472114,"[1.2295842421074719, -6.0]",1.2289571414652558,1.2295766873272003,1.2295830121619113,1.2291215558405186,1.2295722732207697,1.2295831495408573,79,557,12.721408471922654,12.72575720927449,-2.0984804143048796,-1.806507059755889,26,200,12.178643702999052,12.0533560794613,-2.091213193659118,-1.2210202422149008,1,12.053047246842993,-2.56227833494993e-05
direct_hill_m2__pair_count_L3p0kpc,direct_hill_wrong_sign_control,pair_count_L3p0kpc,2.0,2,direct_wrong_sign,development_fold_2,19.71461742079485,2.523018091079795,"[1.21025636064661, -6.0]",1.2098765634246957,1.2102489246202166,1.2102553442103392,1.2101892942238852,1.2102518134719573,1.2102552255282308,79,575,11.123120163453889,10.892652487469876,-2.7348888460478062,-2.107887703417134,26,182,16.473887036937327,16.650237490280364,-3.3462296021113045,-2.513323944836432,2,16.650058754416158,-1.0734848858051649e-05
direct_hill_m2__pair_count_L3p0kpc,direct_hill_wrong_sign_control,pair_count_L3p0kpc,2.0,2,direct_wrong_sign,development_fold_3,19.882153227052495,2.5640190521576756,"[1.2286584125741293, -6.0]",1.2282458093626947,1.2286508634823161,1.2286571986018582,1.2283415723460367,1.22865125613663,1.228656365582117,79,582,12.913580934166081,13.004510862835135,-2.412631298708148,-1.8358163944287824,26,175,11.40390541239463,11.108006900252011,-1.207314184147671,-0.10237859049258305,3,11.107839500755686,-1.5070392069826966e-05
inverse_hill0_m0.5__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,0.5,2,inverse,development_fold_0,-0.2521684561586045,0.257248427199522,"[1.264688437887795, 6.0]",1.1704515019399462,1.2047094844233934,1.247709531709144,1.1704813567145702,1.1975225857542648,1.2441242787096243,78,557,13.724995916685534,13.625368413722978,-2.6809249859431787,-2.114647028325331,27,200,9.99689477546137,9.828384363171988,-3.4553936315180955,-2.5355134841768225,0,9.519050126200368,-0.032496334494573675
inverse_hill0_m0.5__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,0.5,2,inverse,development_fold_1,-0.2292224814211257,0.28431854546888485,"[1.2756292378631346, 6.0]",1.187905922199973,1.2151314074066417,1.2570403015493814,1.1878806138283644,1.2176600864986862,1.2564011718376613,79,557,12.852652433352166,12.8254772647107,-2.3620850615709523,-2.120868786146355,26,200,12.637861202691017,12.456157434197488,-2.4379440440144777,-1.4221249395314095,1,12.053047246842993,-0.033444669974232344
inverse_hill0_m0.5__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,0.5,2,inverse,development_fold_2,-0.22378672508722083,0.2800941101252789,"[1.2565543688066134, 6.0]",1.170419450310972,1.1969611806708738,1.2387420459396108,1.1734484782977104,1.2001938978361968,1.233429480575904,79,575,11.443158718970432,11.15693761337343,-2.9808970617647836,-1.6542272756863667,26,182,16.482209664138402,16.651577647590262,-3.4944734064949188,-3.379136391125108,2,16.650058754416158,-9.122449334908467e-05
inverse_hill0_m0.5__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,0.5,2,inverse,development_fold_3,-0.2292224814211257,0.23358998347848173,"[1.2762550631654481, 6.0]",1.1811943551965725,1.2157275523975364,1.2613143004667073,1.1831063908997914,1.2184973017690601,1.261918580717719,79,582,13.17718568474925,13.231181217877701,-2.6656796905562086,-2.4551891735615747,26,175,11.598335434378868,11.239297005909137,-1.2058697513393848,0.2877056652337264,3,11.107839500755686,-0.011834660119504514
inverse_hill0_m1__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,1.0,2,inverse,development_fold_0,-0.2521684561586045,0.257248427199522,"[1.2193665006071857, 6.0]",1.2115129952529566,1.2163514667613597,1.2191407409816428,1.2115183363026996,1.2155426595075611,1.2190334501716065,78,557,13.521685810343175,13.466102108470311,-2.4778425820981256,-2.24882657274481,27,200,9.65724550177389,9.539689711898202,-3.037612643212755,-2.230351921754984,0,9.519050126200368,-0.0021682400475049324
inverse_hill0_m1__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,1.0,2,inverse,development_fold_1,-0.2292224814211257,0.28431854546888485,"[1.2316050970357084, 6.0]",1.2249251115388355,1.2285598017529487,1.2313358275184434,1.2249209942605632,1.2288200660042492,1.2313167043010922,79,557,12.730885061858611,12.732411558813514,-2.119700178038614,-1.8237985682348032,26,200,12.211840249418263,12.084233513787515,-2.1191617458906267,-1.2208530262985176,1,12.053047246842993,-0.002587417630233624
inverse_hill0_m1__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,1.0,2,inverse,development_fold_2,-0.22378672508722083,0.2800941101252789,"[1.2123788273573637, 6.0]",1.2058480030284546,1.2093810713942263,1.2121282003232903,1.2063281911783137,1.209711181996642,1.211952820735679,79,575,11.14554853195297,10.911780886191282,-2.7534603416571546,-2.0363237040187645,26,182,16.474963572794422,16.649967687257018,-3.3521399937445286,-2.573065303151147,2,16.650058754416158,5.469479746778028e-06
inverse_hill0_m1__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,1.0,2,inverse,development_fold_3,-0.2292224814211257,0.23358998347848173,"[1.2309197128526699, 6.0]",1.2229986159067334,1.2278761122667123,1.2307470226534807,1.223336527340893,1.2281602370290468,1.230760859560057,79,582,12.931909565282806,13.020492673954845,-2.432176034444071,-1.8426567242748089,26,175,11.418075766878456,11.117460160105297,-1.205693787835327,-0.07577115356155453,3,11.107839500755686,-0.0008661143644501657
inverse_hill0_m2__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,2.0,2,inverse,development_fold_0,-0.2521684561586045,0.257248427199522,"[1.2171484988865684, 6.0]",1.2170973547026787,1.2171410205136743,1.2171484571488778,1.2170974246911825,1.2171364541159522,1.2171484080350266,78,557,13.504813295133655,13.452383194768904,-2.4603340350443927,-2.2113625870194404,27,200,9.63157413023919,9.519120794590394,-2.9936738978004214,-2.189190417577816,0,9.519050126200368,-7.423890943991651e-06
inverse_hill0_m2__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,2.0,2,inverse,development_fold_1,-0.2292224814211257,0.28431854546888485,"[1.2295798898079213, 6.0]",1.2295433239473237,1.229572335054391,1.229579831007819,1.2295432786131695,1.229573573867732,1.2295798223573216,79,557,12.721256032515013,12.725563270063112,-2.0983601485882066,-1.806149207326646,26,200,12.178505824989648,12.053176329648291,-2.09119447985548,-1.2214619745664081,1,12.053047246842993,-1.070955772886073e-05
inverse_hill0_m2__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,2.0,2,inverse,development_fold_2,-0.22378672508722083,0.2800941101252789,"[1.2102546379806813, 6.0]",1.210219139081673,1.2102472019648725,1.2102545862396052,1.2102241915101148,1.2102487526964683,1.210254488447362,79,575,11.123057478809832,10.892552087218755,-2.734817510118087,-2.1078626116351686,26,182,16.473746876805013,16.650063295573293,-3.346195649149653,-2.5135245256518814,2,16.650058754416158,-2.727412078407099e-07
inverse_hill0_m2__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,2.0,2,inverse,development_fold_3,-0.2292224814211257,0.23358998347848173,"[1.2286574485854895, 6.0]",1.2286059101386742,1.2286498994995991,1.228657424395894,1.228610239498144,1.2286512460144468,1.2286574281174663,79,582,12.913492078046023,13.004380778054129,-2.4125713426628934,-1.8354255676733668,26,175,11.403782471334443,11.107883764505985,-1.2070830463110103,-0.10136585794665347,3,11.107839500755686,-3.984910863730207e-06
inverse_hill0_m4__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,4.0,2,inverse,development_fold_0,-0.2521684561586045,0.257248427199522,"[1.2171420177513976, 5.935340635174625]",1.2171420149677905,1.2171420176918863,1.2171420177513956,1.2171420149754042,1.2171420175970198,1.217142017751389,78,557,13.504736615838283,13.452314560151446,-2.4602646672416615,-2.211222158680929,27,200,9.631485253774304,9.519050238407525,-2.9934385975480895,-2.188861747967272,0,9.519050126200368,-1.1787642195670855e-08
inverse_hill0_m4__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,4.0,2,inverse,development_fold_1,-0.2292224814211257,0.28431854546888485,"[1.2295747267186523, 5.529505051859898]",1.2295747195777633,1.2295747264138481,1.2295747267186337,1.229574719560045,1.2295747265056154,1.229574726718628,79,557,12.721217704404694,12.725536222760809,-2.0982736070825774,-1.8061402296055782,26,200,12.178382110729832,12.05304730662043,-2.0910864983967907,-1.2215486957076358,1,12.053047246842993,-4.959529009695984e-09
inverse_hill0_m4__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,4.0,2,inverse,development_fold_2,-0.22378672508722083,0.2800941101252789,"[1.2102488362705328, 5.325746093598177]",1.210248820822421,1.2102488355927257,1.2102488362705,1.2102488249069332,1.210248835845953,1.2102488362702588,79,575,11.12297928240652,10.892477955163107,-2.7347462762782024,-2.10817441763599,26,182,16.473733525829804,16.650058661288703,-3.346202170723483,-2.513311111382916,2,16.650058754416158,5.593220775423902e-09
inverse_hill0_m4__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,4.0,2,inverse,development_fold_3,-0.2292224814211257,0.23358998347848173,"[1.2286516547094786, 5.561806286208592]",1.228651642233154,1.2286516544418196,1.228651654709476,1.228651644241275,1.228651654528788,1.2286516547094766,79,582,12.913417216053782,13.00431155454002,-2.412447064271882,-1.835448603386455,26,175,11.403726098559252,11.107844142416093,-1.2070543048185107,-0.10147461685825139,3,11.107839500755686,-4.17872477065373e-07
inverse_hillfloor_m1__pair_proximity_L10p0kpc,inverse_hill_free_floor,pair_proximity_L10p0kpc,1.0,3,inverse,development_fold_0,-0.2521684561586045,0.257248427199522,"[1.2171420695863975, 0.0, 6.0]",1.2171420695863975,1.2171420695863975,1.2171420695863975,1.2171420695863975,1.2171420695863975,1.2171420695863975,78,557,13.504736604029164,13.452314558113592,-2.460262447477285,-2.2112207559647405,27,200,9.631484665380105,9.519050081933894,-2.9934367695366713,-2.188861345439225,0,9.519050126200368,4.65030358665075e-09
inverse_hillfloor_m1__pair_proximity_L10p0kpc,inverse_hill_free_floor,pair_proximity_L10p0kpc,1.0,3,inverse,development_fold_1,-0.2292224814211257,0.28431854546888485,"[1.2295747242396866, 0.0, 5.992582187958325]",1.2295747242396866,1.2295747242396866,1.2295747242396866,1.2295747242396866,1.2295747242396866,1.2295747242396866,79,557,12.721217702924534,12.72553621997608,-2.098273681895625,-1.8061403032754395,26,200,12.178382096521728,12.053047282824076,-2.0910865793866202,-1.221548863257461,1,12.053047246842993,-2.985227176566241e-09
inverse_hillfloor_m1__pair_proximity_L10p0kpc,inverse_hill_free_floor,pair_proximity_L10p0kpc,1.0,3,inverse,development_fold_2,-0.22378672508722083,0.2800941101252789,"[1.2102488320477598, 0.0, 6.0]",1.2102488320477598,1.2102488320477598,1.2102488320477598,1.2102488320477598,1.2102488320477598,1.2102488320477598,79,575,11.122979281383342,10.892477938234851,-2.734746387144206,-2.108174679383805,26,182,16.47373352895924,16.65005867421118,-3.3462023240371805,-2.5133112224613123,2,16.650058754416158,4.817098719911428e-09
inverse_hillfloor_m1__pair_proximity_L10p0kpc,inverse_hill_free_floor,pair_proximity_L10p0kpc,1.0,3,inverse,development_fold_3,-0.2292224814211257,0.23358998347848173,"[1.2286506257806664, 0.0, 6.0]",1.2286506257806664,1.2286506257806664,1.2286506257806664,1.2286506257806664,1.2286506257806664,1.2286506257806664,79,582,12.913419120746187,13.004311545758913,-2.412488962519828,-1.8354812735884778,26,175,11.403721629091125,11.107839549049928,-1.2070952567491495,-0.10149925438770957,3,11.107839500755686,-4.347761928258365e-09
