galaxy,status,n_points,alpha,gamma,alpha_eff,gamma_eff,alpha_scaling,gamma_scaling,shell_mode,shell_params,budget_factor,force_match,rms_velocity
UGC07690,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 12.39, 'R_stop': 16.52, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.105165371448433, 0.11661496611508144, 0.13867314682279316, 0.14524715401622376, 0.1403512656242798, 0.12912437253601847, 0.10856938910046945, 0.07482001886372613, 0.04143431547297462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,8.727564553035709
UGC07866,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 6.959999999999999, 'R_stop': 9.28, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.00509342271500786, 0.007411991858033585, 0.009913039885326356, 0.011627902176143496, 0.012129296565614187, 0.012800519231161874, 0.013231793846010781, 0.013593262088223385, 0.014146043847237878, 0.015447203441940211, 0.016981920425632294, 0.018474204439746122, 0.019918710781589643, 0.02131090448518444, 0.022646849622963695, 0.023923071924103118, 0.025136474803984094, 0.026284292561907643, 0.027364068170544948, 0.028373646326163376, 0.029311175089410307, 0.030175111514742056, 0.030964228211895813, 0.0316776189016796, 0.03231470181721041, 0.03287522034453219, 0.03335924066099156, 0.033767146367793856, 0.03409963026329781, 0.03147811345931185, 0.03196305519358104, 0.032411959671136296, 0.0328208468396421, 0.03318565038110617, 0.033502248134111075, 0.03376649739083671, 0.033974275217996945, 0.0341215238673607, 0.034204301239008, 0.03421883623783643]}",1.0,False,7.430838370034094
UGC08286,ok,17,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 24.119999999999997, 'R_stop': 32.16, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.010001974094757012, 0.020490812372677747, 0.028418560084092104, 0.03256171549414483, 0.031484994172650056, 0.02619592261731203, 0.023876489998084796, 0.020313389445851968, 0.017265003031722292, 0.01630594024753205, 0.01798849518631559, 0.01957397454030221, 0.021050238258161755, 0.022408342030356562, 0.023642211814485514, 0.02474830788904749, 0.025725288278809603, 0.026573681090403655, 0.02729557376426831, 0.02789432521862018, 0.02837430477579341, 0.028740659873003976, 0.028999112991734136, 0.02915578703155114, 0.0292170574923955, 0.02918942927268135, 0.029079435584871628, 0.028893556379363965, 0.028638153699495433, 0.025711025412551533, 0.02571687832590363, 0.025680631446113777, 0.025601123261950434, 0.025477357741094078, 0.025308520448339006, 0.025093994550253892, 0.024833376577564202, 0.024526491797401215, 0.024173409025440986, 0.023774454682900886]}",1.0,False,33.90620454714079
UGC08490,ok,30,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 30.450000000000003, 'R_stop': 40.6, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.12499212033230743, 0.2024458957523418, 0.21836026539178469, 0.2034290152993044, 0.11640825801023524, 0.0804847765790777, 0.053879668634948794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,43.98352381754111
UGC08550,ok,11,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 16.080000000000002, 'R_stop': 21.44, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.12297894119221585, 0.18548545602120622, 0.18719959817153567, 0.1436874787602198, 0.10982785095216908, 0.08938690952402398, 0.06801302005837107, 0.05352104498152225, 0.039899700338736084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,24.371709653433804
UGC08699,ok,41,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 77.1, 'R_stop': 102.8, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.00755137133806599, 0.01669306726536906, 0.026400080805232855, 0.02801773293846793, 0.021967243889826134, 0.020895331655723944, 0.01961362548812959, 0.019321376185626137, 0.018182938980492478, 0.014519066164589443, 0.015227494773006424, 0.016870497637043697, 0.018463888590322504, 0.019995383362103655, 0.02145428095225259, 0.02283140915516492, 0.024119069646543263, 0.0253109788338951, 0.026402202698365088, 0.02738908514987391, 0.028269170242589094, 0.029041119109072033, 0.02970462276621203, 0.030260312088415037, 0.030709666277959298, 0.031054921121209826, 0.03129897822661657, 0.03144531631448223, 0.03149790548351101, 0.028351587981647997, 0.02857667563258942, 0.028753984637436208, 0.02888060635439629, 0.028953783107861192, 0.02897094665715755, 0.028929758072802222, 0.028828148556364834, 0.02866436066316368, 0.028436989311052825, 0.02814502188536602]}",1.0,False,36.584937078892445
UGC08837,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 12.600000000000001, 'R_stop': 16.8, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.004845445224905851, 0.008048237373759499, 0.01120031300680753, 0.013876287838831635, 0.016265383004665245, 0.018014306181458245, 0.018419226807577183, 0.016617383598801473, 0.01513725361989098, 0.015297732224578735, 0.01686222726196299, 0.018376855267932094, 0.019834406247609696, 0.021229155242960714, 0.022556590803602096, 0.023813188492677866, 0.02499622665774981, 0.026103640131932514, 0.02713390663436827, 0.02808596036245228, 0.028959127457600573, 0.029753078513480472, 0.030467793937045556, 0.031103538662455285, 0.03166084338621093, 0.032140490098284784, 0.03254350020970039, 0.032871124017247295, 0.033124830604618107, 0.03044569433096391, 0.0308619772054632, 0.031242158905941453, 0.031582706513523774, 0.031880027000999775, 0.03213049458863419, 0.03233048241024781, 0.03247639862283814, 0.03256472701685248, 0.032592072090828914, 0.0325552084425382]}",1.0,False,7.912506869677188
UGC09037,ok,22,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 83.88, 'R_stop': 111.84, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.006689403295737667, 0.01074197874930276, 0.013081890984732903, 0.01389433303824445, 0.01421162500061034, 0.013358837975925566, 0.013331854576734742, 0.012895382568822033, 0.013220379631276752, 0.014414568984535867, 0.016052502997915663, 0.01765823012404764, 0.019221138494363833, 0.0207320168698958, 0.022182944816788557, 0.023567189999908762, 0.0248791107836948, 0.02611406371393693, 0.02726831605852521, 0.02833896375628117, 0.02932385506876424, 0.030221520075688985, 0.031031105973999086, 0.0317523179744625, 0.03238536545759287, 0.03293091295936811, 0.03339003550550515, 0.03376417779571519, 0.03405511674943024, 0.031174047368829904, 0.0316111546800535, 0.03200915758309203, 0.032364385393914376, 0.03267313319936548, 0.03293169101478867, 0.033136376942004414, 0.03328357443063421, 0.03336977367364149, 0.033391617079024334, 0.03334594865284378]}",1.0,False,31.095648865331626
UGC09133,ok,68,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 324.93, 'R_stop': 433.24, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.11039485154656248, 0.20355640535563282, 0.221807076895658, 0.18031705183231586, 0.13242590999469575, 0.08980820334317072, 0.06169050103196432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,75.9202111277849
UGC10310,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 23.22, 'R_stop': 30.96, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.057631951512645, 0.08638548046257062, 0.11041406030969506, 0.12531710388948286, 0.13024458207178266, 0.1414279545611456, 0.14401156602507448, 0.1313934475895996, 0.07317385357800413, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,10.212924844668084
UGC11455,ok,36,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 125.78999999999999, 'R_stop': 167.72, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.029219390392311834, 0.09356093671713393, 0.1334645486273506, 0.1493012448353018, 0.1597041640465043, 0.15248609473695884, 0.12290025891489315, 0.08874501222198938, 0.05163631165126742, 0.01898203785628862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,40.5382082482452
UGC11557,ok,12,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 31.68, 'R_stop': 42.24, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.003359718248282998, 0.00855203752683184, 0.013443069475534641, 0.01711762588869743, 0.021200923013949616, 0.02252386917345362, 0.021949887565126364, 0.020748946325154758, 0.01828097040004892, 0.01309252131922719, 0.014713728431537624, 0.01631393213644246, 0.017881366088366348, 0.019405522332706142, 0.02087708428531038, 0.022287870234894123, 0.02363078151725448, 0.024899752065644314, 0.026089697609780048, 0.027196463765370757, 0.028216772848578108, 0.0291481695987442, 0.029988966181963037, 0.03073818693262325, 0.03139551330707734, 0.03196122949872332, 0.032436169114820675, 0.03282166325461395, 0.03311949026413456, 0.030100317527282833, 0.03052297419609157, 0.030905932742947558, 0.031245545271367286, 0.03153815655059948, 0.03178013578356753, 0.03196791193819636, 0.032098012628425675, 0.032167106460323024, 0.032172048674853716, 0.0321099298214525]}",1.0,False,20.837740296482337
UGC11820,ok,10,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 47.46, 'R_stop': 63.28, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.039330896240260114, 0.1178812740940702, 0.15867039094086713, 0.12240120501666539, 0.14084364179404815, 0.13853558336485736, 0.10062734881815869, 0.08907085741308853, 0.06863440945923512, 0.024004392858749224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,18.873334754104476
UGC11914,ok,65,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 29.490000000000002, 'R_stop': 39.32, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.0027173801805429718, 0.005522631911869156, 0.007996552925139221, 0.009614754421297042, 0.010958897031279924, 0.01216337479916082, 0.012888762774200707, 0.01314398617239863, 0.012833208586849724, 0.013038655839225801, 0.014704180300009306, 0.016362788740342516, 0.01800324173184247, 0.019615262301414842, 0.02118947109145963, 0.02271733981084797, 0.02419115614773069, 0.025603995735057943, 0.026949698252710225, 0.02822284570286621, 0.02941874152270686, 0.030533389624611405, 0.03156347275191649, 0.03250632975248345, 0.03335993153014473, 0.03412285555281538, 0.03479425888670183, 0.03537384979583163, 0.035861857999910686, 0.03272091484595375, 0.03329971696902042, 0.033840803461107224, 0.03433967680530616, 0.034791737439477964, 0.035192317414998245, 0.03553671944767, 0.035820261531347694, 0.0360383271935154, 0.0361864213596628, 0.03626023165857219]}",1.0,False,20.214865922971068
UGC12506,ok,31,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 149.97, 'R_stop': 199.96, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.029330896001816906, 0.08284477065266094, 0.11405544370089915, 0.12708227234354416, 0.13364952430349783, 0.13528056659384485, 0.14040178808542014, 0.1428201971810082, 0.09453454113730769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,43.065103279835114
UGC12632,ok,15,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 31.98, 'R_stop': 42.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.03737510239977797, 0.070464739409231, 0.09692895668994181, 0.12217340251295161, 0.14048055076362237, 0.13785002944558467, 0.1291552582487726, 0.13636418416853724, 0.1292077763615807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,20.917717424684238
UGC12732,ok,16,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 46.2, 'R_stop': 61.6, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.0635299699872412, 0.11130689451862165, 0.13629440671109883, 0.15540260920105609, 0.13450494722387146, 0.12433987556085421, 0.10870663755243563, 0.09016504154608643, 0.07574961769873445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,28.83907503657465
UGCA281,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 3.24, 'R_stop': 4.32, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.002652675471648694, 0.005709799406065893, 0.008010530296769213, 0.009612589949092849, 0.01029661369673627, 0.011160372902662826, 0.01165985291484673, 0.01217029673755741, 0.013070824239044536, 0.014072800515641708, 0.015702271985852598, 0.017311087184866503, 0.018889981963888365, 0.02043068117137498, 0.021925769500301374, 0.02336859695012595, 0.024753210599289588, 0.026074305796335007, 0.02732719116202815, 0.028507762959423803, 0.029612485409541308, 0.03063837439143757, 0.0315829826673839, 0.032444385329597744, 0.033221164594420816, 0.033912393394884076, 0.03451761746418728, 0.035036835779122914, 0.03547047935913331, 0.03256064813284481, 0.033112254068443946, 0.03362637851363006, 0.03409866743692439, 0.03452466936870126, 0.034899868181218395, 0.03521972113092406, 0.03547970232812952, 0.035675351709683334, 0.03580232948024784, 0.03585647585599101]}",1.0,False,6.697532577998136
UGCA442,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 18.990000000000002, 'R_stop': 25.32, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.046527863862246874, 0.08801841656254379, 0.11604777149104528, 0.12652639742730562, 0.12794471359371576, 0.13901896801316208, 0.13856914602044312, 0.12448991610698261, 0.09285680692255502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,14.081280056310046
UGCA444,ok,36,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 7.86, 'R_stop': 10.48, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.02816638342537325, 0.06686076192357752, 0.09514097992015404, 0.11795154806017061, 0.13330019401393906, 0.1413729601546137, 0.14303123982654603, 0.14020359005206284, 0.13397234262356306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,6.904163865263495
