image_id,source_family,start_index,start_offset_x_arcsec,start_offset_y_arcsec,algorithm,reported_success,solution_x_arcsec,solution_y_arcsec,closure_arcsec,displacement_from_observed_arcsec,accepted
7a,7,4,-0.035355339059327376,0.03535533905932738,scipy_root_lm_with_lens_jacobian,True,-9.536561014213463,12.500593486599707,3.2182108179758517e-15,2.2942323643529634,True
7a,7,4,-0.035355339059327376,0.03535533905932738,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213465,12.500593486599703,3.2487068343022356e-15,2.2942323643529594,True
7a,7,4,-0.035355339059327376,0.03535533905932738,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014213005,12.50059348660376,1.4054282364608802e-12,2.294232364357023,True
7a,7,5,-0.05,6.123233995736766e-18,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213463,12.500593486599707,3.2182108179758517e-15,2.2942323643529634,True
7a,7,5,-0.05,6.123233995736766e-18,scipy_root_lm_with_lens_jacobian,True,-9.536561014213468,12.500593486599717,3.4259870771901007e-15,2.2942323643529727,True
7a,7,5,-0.05,6.123233995736766e-18,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213472,12.500593486599703,4.95543914935044e-15,2.294232364352958,True
7a,7,5,-0.05,6.123233995736766e-18,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014212788,12.50059348660563,2.049092798058971e-12,2.2942323643588973,True
7a,7,6,-0.03535533905932738,-0.035355339059327376,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213467,12.500593486599719,9.43689570931383e-16,2.294232364352975,True
7a,7,6,-0.03535533905932738,-0.035355339059327376,scipy_root_lm_with_lens_jacobian,True,-9.536561014213463,12.500593486599707,3.2182108179758517e-15,2.2942323643529634,True
7a,7,6,-0.03535533905932738,-0.035355339059327376,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213472,12.500593486599705,2.646549077902675e-15,2.29423236435296,True
7a,7,6,-0.03535533905932738,-0.035355339059327376,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014212433,12.500593486608802,3.153581495856474e-12,2.2942323643620717,True
7a,7,7,-9.184850993605149e-18,-0.05,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213468,12.500593486599719,9.43689570931383e-16,2.2942323643529745,True
7a,7,7,-9.184850993605149e-18,-0.05,scipy_root_lm_with_lens_jacobian,True,-9.536561014213463,12.500593486599719,2.4126604949548913e-15,2.2942323643529754,True
7a,7,7,-9.184850993605149e-18,-0.05,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.53656101421347,12.500593486599701,4.95543914935044e-15,2.2942323643529567,True
7a,7,7,-9.184850993605149e-18,-0.05,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014212165,12.500593486611145,3.968090977869568e-12,2.2942323643644187,True
7a,7,8,0.03535533905932737,-0.03535533905932738,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213463,12.50059348659971,1.0429598422709816e-15,2.294232364352967,True
7a,7,8,0.03535533905932737,-0.03535533905932738,scipy_root_lm_with_lens_jacobian,True,-9.536561014213467,12.500593486599715,9.43689570931383e-16,2.2942323643529714,True
7a,7,8,0.03535533905932737,-0.03535533905932738,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213472,12.500593486599705,2.646549077902675e-15,2.29423236435296,True
7a,7,8,0.03535533905932737,-0.03535533905932738,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014212221,12.500593486610644,3.790233699828205e-12,2.2942323643639173,True
7a,7,9,0.2,0.0,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213465,12.500593486599696,3.2182108179758517e-15,2.2942323643529523,True
7a,7,9,0.2,0.0,scipy_root_lm_with_lens_jacobian,True,-9.536561014213463,12.500593486599717,1.0429598422709816e-15,2.2942323643529736,True
7a,7,9,0.2,0.0,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213467,12.500593486599684,1.0247935865112457e-14,2.2942323643529403,True
7a,7,9,0.2,0.0,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014212632,12.500593486607013,2.5292646080180575e-12,2.294232364360281,True
7a,7,10,0.14142135623730953,0.14142135623730953,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213456,12.500593486599717,3.5112722953353147e-15,2.2942323643529754,True
7a,7,10,0.14142135623730953,0.14142135623730953,scipy_root_lm_with_lens_jacobian,True,-9.536561014213461,12.500593486599705,5.591215865739187e-15,2.294232364352962,True
7a,7,10,0.14142135623730953,0.14142135623730953,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213468,12.500593486599703,3.2487068343022356e-15,2.2942323643529585,True
7a,7,10,0.14142135623730953,0.14142135623730953,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.53656101421328,12.500593486601376,5.803665800185489e-13,2.294232364354634,True
7a,7,11,1.2246467991473533e-17,0.2,scipy_root_hybr_with_lens_jacobian,True,-9.53656101421346,12.500593486599705,5.591215865739187e-15,2.2942323643529625,True
7a,7,11,1.2246467991473533e-17,0.2,scipy_root_lm_with_lens_jacobian,True,-9.536561014213458,12.500593486599705,6.6393286232220085e-15,2.294232364352963,True
7a,7,11,1.2246467991473533e-17,0.2,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213467,12.500593486599712,3.2487068343022356e-15,2.294232364352968,True
7a,7,11,1.2246467991473533e-17,0.2,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014213374,12.500593486600483,2.690947988387241e-13,2.294232364353741,True
7a,7,12,-0.1414213562373095,0.14142135623730953,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213463,12.500593486599723,2.4126604949548913e-15,2.294232364352979,True
7a,7,12,-0.1414213562373095,0.14142135623730953,scipy_root_lm_with_lens_jacobian,True,-9.536561014213467,12.50059348659972,2.3714374201337737e-15,2.2942323643529767,True
7a,7,12,-0.1414213562373095,0.14142135623730953,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213465,12.50059348659971,1.0429598422709816e-15,2.2942323643529665,True
7a,7,12,-0.1414213562373095,0.14142135623730953,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.53656101421332,12.50059348660092,4.1460824001086437e-13,2.2942323643541798,True
7a,7,13,-0.2,2.4492935982947065e-17,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213465,12.50059348659971,1.0429598422709816e-15,2.2942323643529665,True
7a,7,13,-0.2,2.4492935982947065e-17,scipy_root_lm_with_lens_jacobian,True,-9.536561014213467,12.500593486599712,3.2487068343022356e-15,2.294232364352968,True
7a,7,13,-0.2,2.4492935982947065e-17,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213467,12.500593486599717,3.4259870771901007e-15,2.294232364352973,True
7a,7,13,-0.2,2.4492935982947065e-17,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014212802,12.500593486605515,2.0117470364554414e-12,2.2942323643587814,True
7a,7,14,-0.14142135623730953,-0.1414213562373095,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213467,12.500593486599715,9.43689570931383e-16,2.2942323643529714,True
7a,7,14,-0.14142135623730953,-0.1414213562373095,scipy_root_lm_with_lens_jacobian,True,-9.536561014213467,12.500593486599723,2.3714374201337737e-15,2.294232364352978,True
7a,7,14,-0.14142135623730953,-0.1414213562373095,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213467,12.500593486599689,8.831857307024302e-15,2.294232364352945,True
7a,7,14,-0.14142135623730953,-0.1414213562373095,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014211722,12.500593486615086,5.326732866031165e-12,2.2942323643683658,True
7a,7,15,-3.6739403974420595e-17,-0.2,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213465,12.500593486599707,3.2487068343022356e-15,2.294232364352963,True
7a,7,15,-3.6739403974420595e-17,-0.2,scipy_root_lm_with_lens_jacobian,True,-9.536561014213461,12.500593486599701,7.195281675726109e-15,2.2942323643529585,True
7a,7,15,-3.6739403974420595e-17,-0.2,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213483,12.500593486599659,1.7866055111942392e-14,2.2942323643529123,True
7a,7,15,-3.6739403974420595e-17,-0.2,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014211657,12.500593486615537,5.490226076052933e-12,2.2942323643688205,True
7a,7,16,0.14142135623730948,-0.14142135623730953,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213467,12.50059348659971,9.43689570931383e-16,2.294232364352966,True
7a,7,16,0.14142135623730948,-0.14142135623730953,scipy_root_lm_with_lens_jacobian,True,-9.536561014213465,12.500593486599714,1.5710734600032811e-15,2.29423236435297,True
7a,7,16,0.14142135623730948,-0.14142135623730953,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213481,12.500593486599657,2.2663850917263428e-14,2.294232364352911,True
7a,7,16,0.14142135623730948,-0.14142135623730953,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014211042,12.500593486621106,7.418266130592e-12,2.2942323643743943,True
7a,7,17,1.0,0.0,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213467,12.500593486599707,3.2182108179758517e-15,2.2942323643529625,True
7a,7,17,1.0,0.0,scipy_root_lm_with_lens_jacobian,True,-9.536561014213461,12.500593486599701,7.195281675726109e-15,2.2942323643529585,True
7a,7,17,1.0,0.0,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213525,12.500593486599534,6.278880523583062e-14,2.2942323643527818,True
7a,7,17,1.0,0.0,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014211713,12.500593486615049,5.321325127292647e-12,2.2942323643683307,True
7a,7,18,0.7071067811865476,0.7071067811865476,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213463,12.500593486599705,4.975298221134113e-15,2.2942323643529616,True
7a,7,18,0.7071067811865476,0.7071067811865476,scipy_root_lm_with_lens_jacobian,True,-9.536561014213463,12.500593486599719,2.4126604949548913e-15,2.2942323643529754,True
7a,7,18,0.7071067811865476,0.7071067811865476,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.53656101421346,12.500593486599723,5.8328987669568854e-15,2.29423236435298,True
7a,7,18,0.7071067811865476,0.7071067811865476,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014213461,12.500593486599715,1.0429598422709816e-15,2.2942323643529723,True
7a,7,19,6.123233995736766e-17,1.0,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213465,12.500593486599719,2.3714374201337737e-15,2.294232364352975,True
7a,7,19,6.123233995736766e-17,1.0,scipy_root_lm_with_lens_jacobian,True,-9.536561014213465,12.500593486599717,2.3714374201337737e-15,2.2942323643529736,True
7a,7,19,6.123233995736766e-17,1.0,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213461,12.500593486599717,2.756060177257249e-15,2.294232364352974,True
7a,7,19,6.123233995736766e-17,1.0,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014213463,12.500593486599708,3.2487068343022356e-15,2.294232364352965,True
7a,7,20,-0.7071067811865475,0.7071067811865476,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213497,12.500593486599666,1.6743492039620292e-14,2.2942323643529163,True
7a,7,20,-0.7071067811865475,0.7071067811865476,scipy_root_lm_with_lens_jacobian,True,-9.536561014213465,12.500593486599715,9.43689570931383e-16,2.294232364352972,True
7a,7,20,-0.7071067811865475,0.7071067811865476,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213465,12.500593486599712,1.0429598422709816e-15,2.2942323643529683,True
7a,7,20,-0.7071067811865475,0.7071067811865476,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.53656101421346,12.50059348659971,4.130641422747247e-15,2.2942323643529674,True
7a,7,21,-1.0,1.2246467991473532e-16,scipy_root_hybr_with_lens_jacobian,True,-9.53656101421347,12.500593486599715,2.646549077902675e-15,2.2942323643529705,True
7a,7,21,-1.0,1.2246467991473532e-16,scipy_root_lm_with_lens_jacobian,True,-9.53656101421347,12.500593486599715,2.646549077902675e-15,2.2942323643529705,True
7a,7,21,-1.0,1.2246467991473532e-16,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213458,12.50059348659971,5.466368838009089e-15,2.294232364352968,True
7a,7,21,-1.0,1.2246467991473532e-16,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014213252,12.50059348660154,6.315739436216812e-13,2.2942323643548,True
7a,7,22,-0.7071067811865477,-0.7071067811865475,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213452,12.500593486599719,5.0147804380481875e-15,2.2942323643529776,True
7a,7,22,-0.7071067811865477,-0.7071067811865475,scipy_root_lm_with_lens_jacobian,True,-9.536561014213458,12.500593486599714,3.0287934084557967e-15,2.2942323643529714,True
7a,7,22,-0.7071067811865477,-0.7071067811865475,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213492,12.500593486599627,2.864811068390412e-14,2.2942323643528795,True
7a,7,22,-0.7071067811865477,-0.7071067811865475,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014165851,12.500593487016785,1.4458994176327341e-10,2.294232364770738,True
7a,7,23,-1.8369701987210297e-16,-1.0,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213465,12.500593486599707,3.2487068343022356e-15,2.294232364352963,True
7a,7,23,-1.8369701987210297e-16,-1.0,scipy_root_lm_with_lens_jacobian,True,-9.536561014213465,12.500593486599714,1.5710734600032811e-15,2.29423236435297,True
7a,7,23,-1.8369701987210297e-16,-1.0,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213932,12.500593486598307,4.816225826665117e-13,2.294232364351496,True
7a,7,23,-1.8369701987210297e-16,-1.0,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014213468,12.500593486599719,9.43689570931383e-16,2.2942323643529745,True
7a,7,24,0.7071067811865474,-0.7071067811865477,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213468,12.50059348659971,9.43689570931383e-16,2.2942323643529656,True
7a,7,24,0.7071067811865474,-0.7071067811865477,scipy_root_lm_with_lens_jacobian,True,-9.536561014213465,12.500593486599717,2.3714374201337737e-15,2.2942323643529736,True
7a,7,24,0.7071067811865474,-0.7071067811865477,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014214588,12.500593486596314,1.1588910629841359e-12,2.2942323643494102,True
7a,7,24,0.7071067811865474,-0.7071067811865477,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.53656101421347,12.500593486599723,3.4259870771901007e-15,2.2942323643529776,True
