A_pair,sigma_c,gamma_sigma,ell_pair_kpc,p,rms_gr_mean,rms_pair_mean,improvement_pct,fraction_improved,n_galaxies,K_solar_system,solar_system_safe
0.5,25.0,2.5,10.0,1.0,34.61484741536385,32.739890662263576,5.41662579239933,0.7696969696969697,165,2.270265491741043e-10,False
0.5,25.0,2.5,10.0,1.5,34.61484741536385,32.613635777229355,5.7813677874144025,0.7818181818181819,165,5.091411641039287e-15,True
0.5,25.0,2.5,10.0,2.0,34.61484741536385,32.572781179637715,5.8993940121190835,0.8,165,0.0,True
0.5,25.0,2.5,10.0,3.0,34.61484741536385,32.57411245965839,5.895548032373175,0.8121212121212121,165,0.0,True
0.5,25.0,2.5,20.0,0.5,34.61484741536385,33.20935036587867,4.060387823236065,0.7636363636363637,165,7.179152496850529e-06,False
0.5,25.0,2.5,20.0,1.0,34.61484741536385,33.060143928723825,4.491435331157823,0.7878787878787878,165,1.1351327458705216e-10,False
0.5,25.0,2.5,20.0,1.5,34.61484741536385,33.05301356201772,4.512034487989416,0.8181818181818182,165,1.8147605849248947e-15,True
0.5,25.0,2.5,20.0,2.0,34.61484741536385,33.08584898542102,4.417175126024609,0.8424242424242424,165,0.0,True
0.5,25.0,2.5,20.0,3.0,34.61484741536385,33.15997473132884,4.203030758960569,0.8606060606060606,165,0.0,True
0.5,25.0,3.0,2.0,0.5,34.61484741536385,32.96474378469341,4.767040024385708,0.7393939393939394,165,2.3495653205298066e-05,False
0.5,25.0,3.0,2.0,1.0,34.61484741536385,32.8805027177943,5.010406883376166,0.7393939393939394,165,1.174812022935302e-09,False
0.5,25.0,3.0,2.0,1.5,34.61484741536385,32.873838484257284,5.029659412376361,0.7393939393939394,165,5.874582357744014e-14,True
0.5,25.0,3.0,2.0,2.0,34.61484741536385,32.8716260506899,5.036050986318139,0.7333333333333333,165,0.0,True
0.5,25.0,3.0,2.0,3.0,34.61484741536385,32.86621675870501,5.051678072348537,0.7333333333333333,165,0.0,True
0.5,25.0,3.0,5.0,0.5,34.61484741536385,32.91496110755337,4.910858879175598,0.7515151515151515,165,1.486009239046662e-05,False
0.5,25.0,3.0,5.0,1.0,34.61484741536385,32.606834561497465,5.801016048896762,0.7515151515151515,165,4.699247987396938e-10,False
0.5,25.0,3.0,5.0,1.5,34.61484741536385,32.482842061149185,6.159222164499182,0.7636363636363637,165,1.4869058365515488e-14,True
0.5,25.0,3.0,5.0,2.0,34.61484741536385,32.42250669517726,6.333527037919319,0.7636363636363637,165,0.0,True
0.5,25.0,3.0,5.0,3.0,34.61484741536385,32.373589041382054,6.474846897597497,0.7818181818181819,165,0.0,True
0.5,25.0,3.0,10.0,0.5,34.61484741536385,32.99289724067319,4.6857065559987285,0.7575757575757576,165,1.0507720759811934e-05,False
0.5,25.0,3.0,10.0,1.0,34.61484741536385,32.693005875830956,5.552072833000211,0.7696969696969697,165,2.349624254559142e-10,False
0.5,25.0,3.0,10.0,1.5,34.61484741536385,32.58334286217312,5.868882011275435,0.7818181818181819,165,5.269385596200226e-15,True
0.5,25.0,3.0,10.0,2.0,34.61484741536385,32.55341753310422,5.955334303581692,0.8,165,0.0,True
0.5,25.0,3.0,10.0,3.0,34.61484741536385,32.56825362578455,5.912473815126263,0.8121212121212121,165,0.0,True
0.5,25.0,3.0,20.0,0.5,34.61484741536385,33.15707278803491,4.211414280803394,0.7636363636363637,165,7.430104934926662e-06,False
0.5,25.0,3.0,20.0,1.0,34.61484741536385,33.05460164378764,4.507446625010077,0.7878787878787878,165,1.174812127279571e-10,False
0.5,25.0,3.0,20.0,1.5,34.61484741536385,33.07535968003328,4.447478034085639,0.8181818181818182,165,1.8781968461703775e-15,True
0.5,25.0,3.0,20.0,2.0,34.61484741536385,33.12451216658577,4.3054797581357915,0.8424242424242424,165,0.0,True
0.5,25.0,3.0,20.0,3.0,34.61484741536385,33.214760647326834,4.044757878711847,0.8606060606060606,165,0.0,True
0.5,30.0,1.5,2.0,0.5,34.61484741536385,33.609349472957035,2.904816913797865,0.7272727272727273,165,2.0964713932891085e-05,False
0.5,30.0,1.5,2.0,1.0,34.61484741536385,33.62743901191962,2.852557434663037,0.7272727272727273,165,1.0482618963837076e-09,False
0.5,30.0,1.5,2.0,1.5,34.61484741536385,33.65256879877569,2.779959145973439,0.7212121212121212,165,5.2417754692404484e-14,True
0.5,30.0,1.5,2.0,2.0,34.61484741536385,33.66008800240317,2.758236665047107,0.7212121212121212,165,0.0,True
0.5,30.0,1.5,2.0,3.0,34.61484741536385,33.65825180436162,2.763541319490671,0.7212121212121212,165,0.0,True
0.5,30.0,1.5,5.0,0.5,34.61484741536385,33.349084315476325,3.656705704054935,0.7454545454545455,165,1.325937113815654e-05,False
0.5,30.0,1.5,5.0,1.0,34.61484741536385,33.018037465607485,4.61307811239294,0.7515151515151515,165,4.19304749243047e-10,False
0.5,30.0,1.5,5.0,1.5,34.61484741536385,32.88666806002054,4.992595618307573,0.7575757575757576,165,1.3267371303139677e-14,True
0.5,30.0,1.5,5.0,2.0,34.61484741536385,32.8165588414943,5.195136503971344,0.7575757575757576,165,0.0,True
0.5,30.0,1.5,5.0,3.0,34.61484741536385,32.748585690188854,5.391506433007273,0.7696969696969697,165,0.0,True
0.5,30.0,1.5,10.0,0.5,34.61484741536385,33.27546584668944,3.869384581137626,0.7515151515151515,165,9.37583466572806e-06,False
0.5,30.0,1.5,10.0,1.0,34.61484741536385,32.80469743486285,5.229403321586093,0.7696969696969697,165,2.0965239789761352e-10,False
0.5,30.0,1.5,10.0,1.5,34.61484741536385,32.600955092835406,5.818001444185401,0.7818181818181819,165,4.701770181112657e-15,True
0.5,30.0,1.5,10.0,2.0,34.61484741536385,32.51336464211864,6.071044451036531,0.793939393939394,165,0.0,True
0.5,30.0,1.5,10.0,3.0,34.61484741536385,32.46323813336899,6.215856612558297,0.8121212121212121,165,0.0,True
0.5,30.0,1.5,20.0,0.5,34.61484741536385,33.31801674187595,3.746457865107608,0.7575757575757576,165,6.629737981363081e-06,False
0.5,30.0,1.5,20.0,1.0,34.61484741536385,32.96377697783916,4.76983306531017,0.7878787878787878,165,1.0482619894880676e-10,False
0.5,30.0,1.5,20.0,1.5,34.61484741536385,32.84642752479736,5.108847857528237,0.8181818181818182,165,1.675878480396591e-15,True
0.5,30.0,1.5,20.0,2.0,34.61484741536385,32.8204562779255,5.183877068433654,0.8363636363636363,165,0.0,True
0.5,30.0,1.5,20.0,3.0,34.61484741536385,32.84310041531159,5.118459656320385,0.8545454545454545,165,0.0,True
0.5,30.0,2.0,2.0,0.5,34.61484741536385,33.48123852408795,3.2749209542167277,0.7272727272727273,165,2.249943750939343e-05,False
0.5,30.0,2.0,2.0,1.0,34.61484741536385,33.48671342437534,3.259104330148759,0.7272727272727273,165,1.1249999931628451e-09,False
0.5,30.0,2.0,2.0,1.5,34.61484741536385,33.50921299139649,3.194104572238045,0.7212121212121212,165,5.625500065775668e-14,True
0.5,30.0,2.0,2.0,2.0,34.61484741536385,33.51630902811557,3.17360459246366,0.7212121212121212,165,0.0,True
0.5,30.0,2.0,2.0,3.0,34.61484741536385,33.514787731072836,3.1779995187924714,0.7212121212121212,165,0.0,True
0.5,30.0,2.0,5.0,0.5,34.61484741536385,33.23886108055892,3.975133324419031,0.7454545454545455,165,1.4230024473110837e-05,False
0.5,30.0,2.0,5.0,1.0,34.61484741536385,32.9000811503508,4.953846089328551,0.7515151515151515,165,4.4999998727313087e-10,False
0.5,30.0,2.0,5.0,1.5,34.61484741536385,32.76518062584078,5.343564763778485,0.7575757575757576,165,1.4238610290817633e-14,True
0.5,30.0,2.0,5.0,2.0,34.61484741536385,32.69442854041384,5.547962849310809,0.7575757575757576,165,0.0,True
0.5,30.0,2.0,5.0,3.0,34.61484741536385,32.62809618152988,5.73959263778857,0.7757575757575758,165,0.0,True
0.5,30.0,2.0,10.0,0.5,34.61484741536385,33.183051172460296,4.136364449978904,0.7515151515151515,165,1.006219339959591e-05,False
0.5,30.0,2.0,10.0,1.0,34.61484741536385,32.72404584180292,5.462400428556254,0.7696969696969697,165,2.2500001861658347e-10,False
0.5,30.0,2.0,10.0,1.5,34.61484741536385,32.529217765114495,6.025245829405685,0.7818181818181819,165,5.045963646921337e-15,True
0.5,30.0,2.0,10.0,2.0,34.61484741536385,32.44909586522916,6.256712687901131,0.793939393939394,165,0.0,True
0.5,30.0,2.0,10.0,3.0,34.61484741536385,32.41028991523363,6.368820505479733,0.806060606060606,165,0.0,True
0.5,30.0,2.0,20.0,0.5,34.61484741536385,33.24406524881699,3.9600988272403495,0.7636363636363637,165,7.115068485685772e-06,False
0.5,30.0,2.0,20.0,1.0,34.61484741536385,32.9213588644972,4.8923761833917245,0.7878787878787878,165,1.1250000930829174e-10,False
0.5,30.0,2.0,20.0,1.5,34.61484741536385,32.826007949377285,5.167838657559946,0.8181818181818182,165,1.7985612998927535e-15,True
0.5,30.0,2.0,20.0,2.0,34.61484741536385,32.8141755983157,5.202021535559094,0.8363636363636363,165,0.0,True
0.5,30.0,2.0,20.0,3.0,34.61484741536385,32.85215489904745,5.092301852915363,0.8545454545454545,165,0.0,True
0.5,30.0,2.5,2.0,0.5,34.61484741536385,33.39547021646702,3.5226999104309416,0.7272727272727273,165,2.349234065477819e-05,False
0.5,30.0,2.5,2.0,1.0,34.61484741536385,33.392578731789655,3.531053218023682,0.7212121212121212,165,1.1746463912695923e-09,False
0.5,30.0,2.5,2.0,1.5,34.61484741536385,33.413529259437496,3.470528532196114,0.7212121212121212,165,5.873754125786675e-14,True
0.5,30.0,2.5,2.0,2.0,34.61484741536385,33.42046303386043,3.4504973174409814,0.7212121212121212,165,0.0,True
0.5,30.0,2.5,2.0,3.0,34.61484741536385,33.41927192361607,3.453938355993206,0.7212121212121212,165,0.0,True
0.5,30.0,2.5,5.0,0.5,34.61484741536385,33.16474911711882,4.18923787484732,0.7454545454545455,165,1.4857997330314714e-05,False
0.5,30.0,2.5,5.0,1.0,34.61484741536385,32.82031279682987,5.184291575809383,0.7515151515151515,165,4.698585460748811e-10,False
0.5,30.0,2.5,5.0,1.5,34.61484741536385,32.682556430236225,5.58226058876103,0.7575757575757576,165,1.486696204128954e-14,True
0.5,30.0,2.5,5.0,2.0,34.61484741536385,32.6111604702487,5.788518785224544,0.7575757575757576,165,0.0,True
0.5,30.0,2.5,5.0,3.0,34.61484741536385,32.545835538230385,5.977238184257108,0.7757575757575758,165,0.0,True
0.5,30.0,2.5,10.0,0.5,34.61484741536385,33.12080096294922,4.316201179472756,0.7515151515151515,165,1.050623932171096e-05,False
0.5,30.0,2.5,10.0,1.0,34.61484741536385,32.6703040527073,5.617656895386047,0.7696969696969697,165,2.349292991198301e-10,False
0.5,30.0,2.5,10.0,1.5,34.61484741536385,32.48154266076898,6.162976046076682,0.7818181818181819,165,5.268642688316644e-15,True
0.5,30.0,2.5,10.0,2.0,34.61484741536385,32.406600313873525,6.379479519271804,0.793939393939394,165,0.0,True
0.5,30.0,2.5,10.0,3.0,34.61484741536385,32.37594219037872,6.46804880610678,0.806060606060606,165,0.0,True
0.5,30.0,2.5,20.0,0.5,34.61484741536385,33.19422987087542,4.1040699311529725,0.7636363636363637,165,7.429057396569253e-06,False
0.5,30.0,2.5,20.0,1.0,34.61484741536385,32.894996790863935,4.968534466907846,0.7878787878787878,165,1.1746464955991506e-10,False
0.5,30.0,2.5,20.0,1.5,34.61484741536385,32.81629159928781,5.19590854899377,0.8181818181818182,165,1.877932047320784e-15,True
0.5,30.0,2.5,20.0,2.0,34.61484741536385,32.81528469225125,5.1988174366871895,0.8363636363636363,165,0.0,True
0.5,30.0,2.5,20.0,3.0,34.61484741536385,32.86518987750871,5.054644664065593,0.8545454545454545,165,0.0,True
0.5,30.0,3.0,2.0,0.5,34.61484741536385,33.34111632182945,3.67972470960264,0.7333333333333333,165,2.4106540188635816e-05,False
0.5,30.0,3.0,2.0,1.0,34.61484741536385,33.33293761332461,3.7033524564093847,0.7212121212121212,165,1.20535713553162e-09,False
0.5,30.0,3.0,2.0,1.5,34.61484741536385,33.35303860023781,3.645282037458823,0.7212121212121212,165,6.027321499045358e-14,True
0.5,30.0,3.0,2.0,2.0,34.61484741536385,33.35996370902855,3.625275857140763,0.7272727272727273,165,0.0,True
0.5,30.0,3.0,2.0,3.0,34.61484741536385,33.359103119852826,3.627762042231791,0.7272727272727273,165,0.0,True
0.5,30.0,3.0,5.0,0.5,34.61484741536385,33.11768734860117,4.325196204961915,0.7454545454545455,165,1.5246454792618752e-05,False
0.5,30.0,3.0,5.0,1.0,34.61484741536385,32.76953513189027,5.330984884406946,0.7515151515151515,165,4.821428435069259e-10,False
0.5,30.0,3.0,5.0,1.5,34.61484741536385,32.629695817266814,5.734971396164298,0.7575757575757576,165,1.525565388301889e-14,True
0.5,30.0,3.0,5.0,2.0,34.61484741536385,32.55782056259516,5.942614243203835,0.7636363636363637,165,0.0,True
0.5,30.0,3.0,5.0,3.0,34.61484741536385,32.49319617931573,6.1293098033603295,0.7757575757575758,165,0.0,True
0.5,30.0,3.0,10.0,0.5,34.61484741536385,33.08125741852381,4.430439858473418,0.7575757575757576,165,1.0780921499567045e-05,False
0.5,30.0,3.0,10.0,1.0,34.61484741536385,32.637152585523765,5.713429286885373,0.7696969696969697,165,2.41071448517768e-10,False
0.5,30.0,3.0,10.0,1.5,34.61484741536385,32.452519053753555,6.24682332313428,0.7818181818181819,165,5.406389621701432e-15,True
0.5,30.0,3.0,10.0,2.0,34.61484741536385,32.381124164890245,6.453078425190922,0.793939393939394,165,0.0,True
0.5,30.0,3.0,10.0,3.0,34.61484741536385,32.35624740189007,6.524945744730603,0.806060606060606,165,0.0,True
0.5,30.0,3.0,20.0,0.5,34.61484741536385,33.16259339339215,4.19546561781784,0.7636363636363637,165,7.623287663234755e-06,False
0.5,30.0,3.0,20.0,1.0,34.61484741536385,32.88080633197885,5.00952976211976,0.7878787878787878,165,1.20535724258884e-10,False
0.5,30.0,3.0,20.0,1.5,34.61484741536385,32.814600357455724,5.2007944345555055,0.8181818181818182,165,1.9270299641708075e-15,True
0.5,30.0,3.0,20.0,2.0,34.61484741536385,32.82179034383176,5.180023040448934,0.8363636363636363,165,0.0,True
0.5,30.0,3.0,20.0,3.0,34.61484741536385,32.88084843631044,5.009408125496381,0.8545454545454545,165,0.0,True
0.5,40.0,1.5,2.0,0.5,34.61484741536385,33.91371784008604,2.0255168739140723,0.7151515151515152,165,2.2221666675944125e-05,False
0.5,40.0,1.5,2.0,1.0,34.61484741536385,33.997678198065536,1.782960964387727,0.7212121212121212,165,1.1111111043583655e-09,False
0.5,40.0,1.5,2.0,1.5,34.61484741536385,34.045173705717914,1.6457495906599968,0.7212121212121212,165,5.556049447679672e-14,True
0.5,40.0,1.5,2.0,2.0,34.61484741536385,34.06052979776551,1.6013868584967432,0.7212121212121212,165,0.0,True
0.5,40.0,1.5,2.0,3.0,34.61484741536385,34.063008674176785,1.5942255488381198,0.7212121212121212,165,0.0,True
0.5,40.0,1.5,5.0,0.5,34.61484741536385,33.50374860636472,3.209890818429459,0.7393939393939394,165,1.4054345158627985e-05,False
0.5,40.0,1.5,5.0,1.0,34.61484741536385,33.14784702861141,4.2380668883183015,0.7454545454545455,165,4.444444318746971e-10,False
0.5,40.0,1.5,5.0,1.5,34.61484741536385,33.00708260073854,4.64472599093907,0.7515151515151515,165,1.4062824978585315e-14,True
0.5,40.0,1.5,5.0,2.0,34.61484741536385,32.929749198595935,4.868137064270226,0.7575757575757576,165,0.0,True
0.5,40.0,1.5,5.0,3.0,34.61484741536385,32.85229803673981,5.0918883376089275,0.7696969696969697,165,0.0,True
0.5,40.0,1.5,10.0,0.5,34.61484741536385,33.330179137939936,3.71132150897106,0.7515151515151515,165,9.937968789724354e-06,False
0.5,40.0,1.5,10.0,1.0,34.61484741536385,32.74746018799571,5.394757934247867,0.7696969696969697,165,2.2222224060897133e-10,False
0.5,40.0,1.5,10.0,1.5,34.61484741536385,32.48851678853798,6.142828253179282,0.7757575757575758,165,4.98366779942848e-15,True
0.5,40.0,1.5,10.0,2.0,34.61484741536385,32.37136655847128,6.481267503426277,0.7878787878787878,165,0.0,True
0.5,40.0,1.5,10.0,3.0,34.61484741536385,32.2941234271791,6.704417790253466,0.8,165,0.0,True
0.5,40.0,1.5,20.0,0.5,34.61484741536385,33.30006451828922,3.7983206492225086,0.7575757575757576,165,7.027228134010638e-06,False
0.5,40.0,1.5,20.0,1.0,34.61484741536385,32.79979478074551,5.2435667643958075,0.7878787878787878,165,1.1111112030448567e-10,False
0.5,40.0,1.5,20.0,1.5,34.61484741536385,32.613861060609636,5.780716958659973,0.8181818181818182,165,1.7763568394002505e-15,True
0.5,40.0,1.5,20.0,2.0,34.61484741536385,32.55627482504082,5.94707977655081,0.8363636363636363,165,0.0,True
0.5,40.0,1.5,20.0,3.0,34.61484741536385,32.55748388543539,5.943586881204322,0.8484848484848485,165,0.0,True
0.5,40.0,2.0,2.0,0.5,34.61484741536385,33.94564396745992,1.9332844079124791,0.7151515151515152,165,2.3528823539234958e-05,False
0.5,40.0,2.0,2.0,1.0,34.61484741536385,34.04281977068821,1.6525499529480534,0.7151515151515152,165,1.1764705810853282e-09,False
0.5,40.0,2.0,2.0,1.5,34.61484741536385,34.095786339826745,1.4995330451946947,0.7212121212121212,165,5.882875885778476e-14,True
0.5,40.0,2.0,2.0,2.0,34.61484741536385,34.11339893792414,1.4486514166089908,0.7212121212121212,165,0.0,True
0.5,40.0,2.0,2.0,3.0,34.61484741536385,34.11754733579419,1.4366669701075372,0.7212121212121212,165,0.0,True
0.5,40.0,2.0,5.0,0.5,34.61484741536385,33.49983228190108,3.2212048202410055,0.7333333333333333,165,1.4881071344429632e-05,False
0.5,40.0,2.0,5.0,1.0,34.61484741536385,33.13324029576717,4.2802647714086435,0.7393939393939394,165,4.705882219849734e-10,False
0.5,40.0,2.0,5.0,1.5,34.61484741536385,32.98790848877901,4.700118729579364,0.7515151515151515,165,1.489004997732563e-14,True
0.5,40.0,2.0,5.0,2.0,34.61484741536385,32.90828085111737,4.9301576972689976,0.7515151515151515,165,0.0,True
0.5,40.0,2.0,5.0,3.0,34.61484741536385,32.82937269396638,5.158118133448668,0.7696969696969697,165,0.0,True
0.5,40.0,2.0,10.0,0.5,34.61484741536385,33.30505018969532,3.783917374967743,0.7454545454545455,165,1.0522555189119904e-05,False
0.5,40.0,2.0,10.0,1.0,34.61484741536385,32.69757298489096,5.538878757622088,0.7696969696969697,165,2.3529413711538143e-10,False
0.5,40.0,2.0,10.0,1.5,34.61484741536385,32.427916667447214,6.317897986590464,0.7757575757575758,165,5.2768247288066266e-15,True
0.5,40.0,2.0,10.0,2.0,34.61484741536385,32.306698240417255,6.668089988234695,0.7878787878787878,165,0.0,True
0.5,40.0,2.0,10.0,3.0,34.61484741536385,32.2286785367952,6.89348374105368,0.8,165,0.0,True
0.5,40.0,2.0,20.0,0.5,34.61484741536385,33.26193972061764,3.9084606628822445,0.7575757575757576,165,7.4405944948347934e-06,False
0.5,40.0,2.0,20.0,1.0,34.61484741536385,32.73848687342949,5.4206812453015045,0.7878787878787878,165,1.1764706855769072e-10,False
0.5,40.0,2.0,20.0,1.5,34.61484741536385,32.546223637781296,5.976116990376766,0.8181818181818182,165,1.8808484181885005e-15,True
0.5,40.0,2.0,20.0,2.0,34.61484741536385,32.48819661915731,6.14375320130004,0.8363636363636363,165,0.0,True
0.5,40.0,2.0,20.0,3.0,34.61484741536385,32.4926854197597,6.1307853538658685,0.8484848484848485,165,0.0,True
0.5,40.0,2.5,2.0,0.5,34.61484741536385,34.02431183010062,1.7060181666469383,0.7090909090909091,165,2.4241818191939046e-05,False
0.5,40.0,2.5,2.0,1.0,34.61484741536385,34.13771116752831,1.3784149966345396,0.7090909090909091,165,1.2121212047545807e-09,False
0.5,40.0,2.5,2.0,1.5,34.61484741536385,34.19655152920961,1.2084290915249827,0.7151515151515152,165,6.061144852014189e-14,True
0.5,40.0,2.5,2.0,2.0,34.61484741536385,34.21640843483602,1.1510638072348707,0.7151515151515152,165,0.0,True
0.5,40.0,2.5,2.0,3.0,34.61484741536385,34.22206548077531,1.1347209764506925,0.7151515151515152,165,0.0,True
0.5,40.0,2.5,5.0,0.5,34.61484741536385,33.5395606931095,3.106432073356706,0.7333333333333333,165,1.533201290032144e-05,False
0.5,40.0,2.5,5.0,1.0,34.61484741536385,33.16630768381311,4.184735278965298,0.7393939393939394,165,4.848484711360333e-10,False
0.5,40.0,2.5,5.0,1.5,34.61484741536385,33.01789275775008,4.613496163802109,0.7454545454545455,165,1.5341263613002164e-14,True
0.5,40.0,2.5,5.0,2.0,34.61484741536385,32.93637725825903,4.848989039194284,0.7454545454545455,165,0.0,True
0.5,40.0,2.5,5.0,3.0,34.61484741536385,32.85569158856097,5.082084591313469,0.7696969696969697,165,0.0,True
0.5,40.0,2.5,10.0,0.5,34.61484741536385,33.3189359304896,3.7438023901242268,0.7454545454545455,165,1.0841420497881114e-05,False
0.5,40.0,2.5,10.0,1.0,34.61484741536385,32.686670077431366,5.570376534656217,0.7696969696969697,165,2.4242426248251417e-10,False
0.5,40.0,2.5,10.0,1.5,34.61484741536385,32.40485729014441,6.384514999302084,0.7757575757575758,165,5.436728508467433e-15,True
0.5,40.0,2.5,10.0,2.0,34.61484741536385,32.2778565710063,6.751411659611324,0.7878787878787878,165,0.0,True
0.5,40.0,2.5,10.0,3.0,34.61484741536385,32.19609641066493,6.987611343984584,0.8,165,0.0,True
0.5,40.0,2.5,20.0,0.5,34.61484741536385,33.256994173786005,3.922748019900725,0.7575757575757576,165,7.666067055284333e-06,False
0.5,40.0,2.5,20.0,1.0,34.61484741536385,32.70451219535336,5.518831838509226,0.7818181818181819,165,1.2121213124125708e-10,False
0.5,40.0,2.5,20.0,1.5,34.61484741536385,32.50092913306349,6.106969812503334,0.806060606060606,165,1.937843824800273e-15,True
