galaxy,radius_kpc,gbar_m_s2,gobs_m_s2,predicted_acceleration_m_s2,log_residual_dex
IC4202,10.596494023904382,1.4014428527178837e-10,1.896207899250104e-10,2.1213563388580371e-10,-0.04872767465019545
IC4202,10.968525896414343,1.3280092034612226e-10,1.7880160135659372e-10,2.0407159931158679e-10,-0.05741116402325838
IC4202,11.468844621513943,1.2346541866831747e-10,1.641208928379145e-10,1.9371468929939674e-10,-0.07199868340980291
IC4202,11.962749003984063,1.1494153379584974e-10,1.6527698073734046e-10,1.8414238462819976e-10,-0.04694139232676408
IC4202,12.584940239043824,1.0526858659984429e-10,1.4100353867576098e-10,1.7312611704285114e-10,-0.08913257656529812
IC4202,13.329003984063746,9.534870356862969e-11,1.5074761547455106e-10,1.616315775994495e-10,-0.030275760671097517
IC4202,14.194940239043824,8.553578263319853e-11,1.2715688848652157e-10,1.5002840991697288e-10,-0.07183361416160523
IC4202,14.752988047808765,7.973987238928809e-11,1.3185652711064923e-10,1.4304782705121146e-10,-0.035379632160914706
IC4202,15.125019920318724,7.618434482722563e-11,1.2652199948862465e-10,1.3871244275476912e-10,-0.03994937314957831
IC4202,16.055099601593625,6.757753093456909e-11,1.1433794035950138e-10,1.2802731853350044e-10,-0.04911228477897838
IC4202,16.613147410358565,6.299612018508798e-11,1.1901218883210038e-10,1.2221440903081877e-10,-0.01153096940888349
KK98-251,0.6897058823529412,5.013460467879364e-12,2.3117398618848646e-11,2.711991278526442e-11,-0.0693493268424107
KK98-251,0.7734558823529413,5.315016335460983e-12,2.582462420382811e-11,2.800539560667454e-11,-0.03520770148246829
KK98-251,0.8473529411764706,5.544157516894931e-12,2.950875301108374e-11,2.8664698468778403e-11,0.01260347967220563
KK98-251,0.9311029411764706,5.658893169233937e-12,3.308091116220226e-11,2.8990689662791218e-11,0.05731891605232817
KK98-251,1.0148529411764706,5.635031726016321e-12,3.513354640091366e-11,2.8923114347902992e-11,0.08447693537310037
KK98-251,1.2119117647058824,5.168607911805004e-12,3.0697808327086675e-11,2.757810625819409e-11,0.046542929490742256
KK98-251,1.374485294117647,4.6486026661688e-12,2.922146629611417e-11,2.6018971346193357e-11,0.05041188165476412
KK98-251,1.541985294117647,3.844508515463756e-12,2.5448482171826273e-11,2.345841841597737e-11,0.03536315643572338
NGC0024,0.992876712328767,7.607925601029189e-11,1.841312602311422e-10,1.3858364773148113e-10,0.1234155371312752
NGC0024,1.1066438356164383,7.835737940420302e-11,1.7263558926746047e-10,1.413671456908633e-10,0.08678184217077685
NGC0024,1.2100684931506847,7.978715170239961e-11,1.6773277823058703e-10,1.4310519339788972e-10,0.0689625455177165
NGC0024,1.323835616438356,8.147598863552989e-11,1.622044427848238e-10,1.4514965026975322e-10,0.04824675161781428
NGC0024,1.4272602739726026,8.290967993114989e-11,1.6079794139024864e-10,1.4687822450558773e-10,0.039323070361624954
NGC0024,1.5306849315068491,8.495656844418178e-11,1.5845854738489914e-10,1.4933534801186167e-10,0.025753051989814063
NGC0024,1.6444520547945205,8.548200288949887e-11,1.6120947803756075e-10,1.499641003348301e-10,0.03140326538735661
NGC0024,1.7582191780821916,8.554046429971723e-11,1.520922422164353e-10,1.5003400783902883e-10,0.005917351843147257
NGC0024,1.8616438356164382,8.404714408056611e-11,1.5216002474740745e-10,1.4824519482094986e-10,0.011319945064964655
NGC0024,1.9754109589041093,8.229525163608206e-11,1.4764994886565384e-10,1.461381948344587e-10,0.0044695624565323725
NGC0024,2.0891780821917805,7.932350191180799e-11,1.5293377881646907e-10,1.4254231032740934e-10,0.03055962600647695
NGC0024,2.202945205479452,7.64103044318473e-11,1.4189379834761769e-10,1.3898924418732842e-10,0.00898222119928035
NGC0024,2.3063698630136984,7.359746823999991e-11,1.4407267765962974e-10,1.355305570866484e-10,0.026544404356826416
NGC0024,2.4201369863013693,7.12099083506896e-11,1.3997899227205973e-10,1.3257185381828513e-10,0.02361153336264169
NGC0024,2.5235616438356163,6.891450118702363e-11,1.4209859062406707e-10,1.297063200379769e-10,0.039628632562608256
NGC0024,2.626986301369863,6.640475500355543e-11,1.3650415792233214e-10,1.2654824395045453e-10,0.03288975716727959
NGC0024,7.312123287671232,1.5795408552917586e-11,4.632968061055442e-11,5.191097090553048e-11,-0.04939984543057292
NGC0024,8.780753424657533,1.0925597080738682e-11,4.007892660630086e-11,4.1945829513886774e-11,-0.01977270561303063
NGC0024,10.249383561643835,7.807187479639539e-12,3.630708507495117e-11,3.4677570963197885e-11,0.019942713719571323
NGC0024,11.655958904109587,5.869384644859991e-12,3.251423166171956e-11,2.958192064438285e-11,0.04104712801999386
NGC0055,1.5173459715639812,9.689202855133859e-12,3.195181925480821e-11,3.917217928210109e-11,-0.08848214269042338
NGC0055,2.028625592417062,9.6023017220584e-12,3.14019890041538e-11,3.897239926956301e-11,-0.09379998603087443
NGC0055,2.531658767772512,9.622715046221457e-12,3.399967770466884e-11,3.901938903760075e-11,-0.05980566473813387
NGC0055,3.0346919431279624,9.903472385025266e-12,3.814539971237096e-11,3.966191860847898e-11,-0.01693154889367471
NGC0055,3.545971563981043,1.0142090204047647e-11,4.03584338245246e-11,4.0202663232026223e-11,0.001679480432733731
NGC0055,4.049004739336493,9.902634228258144e-12,3.974087040774916e-11,3.9660010682774666e-11,0.0008845479803767068
NGC0055,4.552037914691943,9.539187522342145e-12,3.937995729413442e-11,3.8826877331509636e-11,0.006142777200709047
NGC0055,5.063317535545024,9.09508809290545e-12,3.728869318407755e-11,3.779244421679068e-11,-0.00582781732560053
NGC0055,5.566350710900474,8.624574416184959e-12,3.8351994778047444e-11,3.6675358071244406e-11,0.019413594888481038
NGC0055,6.077630331753555,8.15178355997669e-12,3.831110332976291e-11,3.5529159466146226e-11,0.03273972624866262
NGC0055,6.580663507109006,7.706767694523113e-12,3.7033092665246936e-11,3.442668954551523e-11,0.03169471871094509
NGC0055,7.083696682464455,7.393369869419517e-12,3.5306958046252826e-11,3.363543411131133e-11,0.021063264295956088
NGC0055,7.594976303317537,6.935593414676526e-12,3.2853084908050014e-11,3.2455722525595113e-11,0.005284874318040951
NGC0055,8.098009478672987,6.393848913732019e-12,3.190550966603228e-11,3.101929813618447e-11,0.012233719589557778
NGC0055,8.601042654028436,5.8474207568703265e-12,2.907830964691388e-11,2.9520630148639284e-11,-0.006556466798283202
NGC0055,9.112322274881517,5.216341791386202e-12,2.7446766481204686e-11,2.7717949306139216e-11,-0.004269908817050423
NGC0055,9.615355450236969,4.668326932324964e-12,2.650047785599257e-11,2.6079372914212167e-11,0.006956560741672624
NGC0055,10.126635071090048,4.311384659368555e-12,2.5104158026962846e-11,2.4969436960657494e-11,0.002336910576552185
NGC0055,10.6296682464455,4.027602375881003e-12,2.4643799791326166e-11,2.4059620461638927e-11,0.010418899783006851
NGC0055,11.132701421800949,3.762645819347194e-12,2.304815523717637e-11,2.3185757414984913e-11,-0.0025851172674500596
NGC0100,1.872666666666667,9.559563348873471e-12,3.155329550009443e-11,3.8873897221233065e-11,-0.09061335741651208
NGC0100,2.4144444444444444,9.410634973670503e-12,3.3422068820333306e-11,3.852934819263711e-11,-0.06175833290004502
NGC0100,2.956222222222222,9.290766673163262e-12,3.37674560838905e-11,3.8250534017882115e-11,-0.0541391590252064
NGC0100,3.498,9.223569190804746e-12,3.549857728195518e-11,3.80936379525693e-11,-0.030641502204760685
NGC0100,4.0280000000000005,9.012448955365444e-12,3.709364757658192e-11,3.75978637460677e-11,-0.005863628213692912
NGC0100,4.5697777777777775,8.291940513139186e-12,3.789562963669768e-11,3.5871543268596874e-11,0.023839065941757623
NGC0100,5.111555555555555,7.516201023239209e-12,3.671687263268583e-11,3.3947078236903593e-11,0.03406328168985691
NGC0100,5.641555555555556,6.871796252500953e-12,3.477040741893171e-11,3.2288923200995536e-11,0.03215621748747822
NGC0100,6.171555555555556,6.293866199291827e-12,3.2772456414518315e-11,3.074901106621096e-11,0.02767784176802204
NGC0100,6.713333333333334,5.649454905930833e-12,2.974750572449633e-11,2.896397434185434e-11,0.011592402687630744
NGC0100,7.255111111111112,5.035261324841193e-12,2.844534264230269e-11,2.718464157035761e-11,0.019687558289003607
NGC0100,8.43288888888889,4.044406591103293e-12,2.6730382780434916e-11,2.4114221968232948e-11,0.04473192370253113
NGC0100,8.85688888888889,3.805303252226083e-12,2.6188401130715158e-11,2.332814321755615e-11,0.050228811545649864
NGC0100,9.398666666666667,3.5428046006498033e-12,2.5561686873636534e-11,2.244094523230894e-11,0.05654836467486077
NGC0100,10.482222222222223,3.212606605186568e-12,2.4489285007971095e-11,2.128456752681455e-11,0.06091127526205157
NGC0100,11.012222222222222,3.1174312506350387e-12,2.404979335104742e-11,2.0942021085186033e-11,0.06009275651170987
NGC0247,0.9428108108108109,1.1761621401786438e-11,4.368580507474754e-11,4.3755694204970905e-11,-0.0006942348956590908
NGC0247,1.4054864864864864,1.414266383730529e-11,5.4073158899938296e-11,4.867125074897593e-11,0.045709234523173735
NGC0247,1.8768918918918918,1.4487488511363443e-11,6.402482548581226e-11,4.935769585711344e-11,0.11299352584749357
NGC0247,2.3570270270270273,1.4231828740727998e-11,6.053685740746598e-11,4.884931299894926e-11,0.09316141176805487
NGC0247,2.810972972972973,1.428252977233135e-11,5.560013203356353e-11,4.895038713156739e-11,0.05531969206526596
NGC0247,3.291108108108108,1.416799713710007e-11,5.093090538343105e-11,4.872188158255309e-11,0.01925734466973486
NGC0247,3.762513513513513,1.4008967389145205e-11,4.648509159854633e-11,4.8403513092974805e-11,-0.01756319250670067
NGC0247,4.233918918918919,1.3679686187203427e-11,4.354039102825355e-11,4.774020736482896e-11,-0.039991976039014894
NGC0247,4.696594594594594,1.3139273318259698e-11,4.1315165792933765e-11,4.663913425230009e-11,-0.05264098028381164
NGC0247,5.168,1.2698136054468275e-11,4.1023197539866304e-11,4.572826175629258e-11,-0.047155184798328795
NGC0247,5.639405405405405,1.2357471193797201e-11,4.0422967580616775e-11,4.501702832751183e-11,-0.04674862957183702
NGC0247,6.102081081081081,1.212344497662671e-11,3.931041934999637e-11,4.4524319130981585e-11,-0.05408961017575449
NGC0247,6.573486486486487,1.2014215871441623e-11,3.970573459836404e-11,4.429317298348273e-11,-0.04748355715486482
NGC0247,7.044891891891892,1.1802399398488264e-11,4.0174727615011516e-11,4.3842745471367485e-11,-0.037944801305985806
NGC0247,7.525027027027026,1.1604652972231337e-11,3.962816819972068e-11,4.3419570855232085e-11,-0.03968152905068619
NGC0247,7.978972972972973,1.1500595651313347e-11,3.965545343591869e-11,4.319583219739041e-11,-0.037138925268466655
NGC0247,8.459108108108108,1.1342336372065126e-11,3.9380236622554984e-11,4.2854124946560626e-11,-0.0367143101783433
NGC0247,8.930513513513514,1.1114726335165812e-11,3.929877521578681e-11,4.2359593882272244e-11,-0.032572772326922225
NGC0247,9.393189189189188,1.0828951688821333e-11,3.885743056282119e-11,4.173337593439626e-11,-0.031009437871953753
NGC0247,9.864594594594594,1.0440527683653429e-11,3.77224712870273e-11,4.0872334448985074e-11,-0.03482930678020569
NGC0247,10.336,9.933322924585618e-12,3.669769588032181e-11,3.972982907535493e-11,-0.034477899368864966
NGC0247,10.807405405405406,9.364562379163108e-12,3.509698862867611e-11,3.8422342693762024e-11,-0.0393139862288591
NGC0247,11.27008108108108,8.718276536205028e-12,3.365613626824247e-11,3.6899638954070604e-11,-0.039957859408383395
NGC0247,11.767675675675676,8.00635557236974e-12,3.2849876401688516e-11,3.517149604988519e-11,-0.029657101942504368
NGC0247,12.23035135135135,7.353336766552527e-12,3.28111367747831e-11,3.353342827444303e-11,-0.009456678377782994
NGC0247,12.693027027027025,6.753676545183096e-12,3.103237754873876e-11,3.1978479523221254e-11,-0.013042760181091146
NGC0289,5.386346153846154,1.5473483622588955e-10,2.0811844890889268e-10,2.2796954344337707e-10,-0.03956624899330662
NGC0289,7.542307692307692,8.358185268726377e-11,1.642172276049226e-10,1.476864905463432e-10,0.046077945349761514
NGC0289,9.655576923076923,5.315575628073482e-11,1.25517261724412e-10,1.0937122291151508e-10,0.0598003880300882
NGC0289,11.840000000000002,3.615709308311402e-11,9.042420438051126e-11,8.559419125190279e-11,0.023840403406060983
NGC0289,14.024423076923078,2.7371952191499987e-11,6.68876983929806e-11,7.208298432374774e-11,-0.032486506538087385
NGC0289,16.13769230769231,2.2279392942961517e-11,5.4574186516671097e-11,6.36433809958554e-11,-0.06676597224891113
NGC0289,18.322115384615387,1.819376463284017e-11,4.993420496792187e-11,5.6411028826102e-11,-0.05296588086642127
NGC0289,20.435384615384617,1.5073665990336497e-11,5.300158960841015e-11,5.051156377481574e-11,0.020898081096874955
NGC0289,22.619807692307692,1.324711539569029e-11,5.0123008347583214e-11,4.6860131746381525e-11,0.029233623879195914
NGC0289,24.74019230769231,1.1950556269223082e-11,4.6868655535778435e-11,4.4158106904161845e-11,0.02587204907626035
NGC0289,26.92461538461539,1.0571771785972189e-11,4.403389944650854e-11,4.11645781257206e-11,0.0292634774395816
NGC0289,29.03788461538462,9.465529807595022e-12,4.128167453490902e-11,3.865658605008883e-11,0.02853380879891155
NGC0289,31.222307692307695,8.368768643096558e-12,3.839346257451315e-11,3.605828033468776e-11,0.027252270587973196
NGC0289,33.33557692307693,7.431355915989929e-12,3.517357723498419e-11,3.3732025170757604e-11,0.01817412360191719
NGC0289,35.52,6.614310839051615e-12,3.191927955468089e-11,3.1609431729167965e-11,0.004236392180963948
NGC0289,37.70442307692308,5.945311112169822e-12,2.9394312176407707e-11,2.97930906126447e-11,-0.0058522552726579255
NGC0289,39.81769230769231,5.3954037625408755e-12,2.6888112238951172e-11,2.8237976461514904e-11,-0.02127325953480423
NGC0289,42.00211538461539,4.840806995462749e-12,2.431794683064851e-11,2.660317299708549e-11,-0.039006534047074645
NGC0289,44.11538461538462,4.304263385106759e-12,2.047875775642708e-11,2.494691512438282e-11,-0.08571324071245477
NGC0289,46.29980769230769,3.833673255374455e-12,1.951257078374795e-11,2.3422469680071276e-11,-0.07931819391775696
NGC0289,48.42019230769231,3.4649680189518302e-12,2.059534971895958e-11,2.2172606456315744e-11,-0.03204757784830286
NGC0289,50.60461538461539,3.1366175590554376e-12,1.9469610567091236e-11,2.1011428533355064e-11,-0.03309831558614819
NGC0300,1.3665384615384617,1.3403958458179817e-11,4.2737877356237876e-11,4.7180400832596504e-11,-0.042948677773335914
NGC0300,1.82875,1.2588195319207155e-11,4.254262054139646e-11,4.549949087361592e-11,-0.02918229897940972
NGC0300,2.2809134615384616,1.22846641537349e-11,4.059260200054312e-11,4.486410853613433e-11,-0.04345215196187379
NGC0300,2.7330769230769234,1.1802903398015498e-11,4.216546270094772e-11,4.3843820703070455e-11,-0.016951522655834005
NGC0300,3.1852403846153843,1.0851435187122888e-11,4.214299036416631e-11,4.178286323602879e-11,0.0037271514739258453
NGC0300,3.647451923076923,9.732949054647866e-12,4.948775867979198e-11,3.927249406986037e-11,0.1004093020945374
NGC0300,4.099615384615385,8.821791231414404e-12,4.6200845578941426e-11,3.714634098614488e-11,0.09473388315415793
NGC0300,4.561826923076923,8.277984213770167e-12,4.083140687486953e-11,3.583755019902096e-11,0.056656029815138176
NGC0300,5.013990384615385,7.547253063264827e-12,3.5475846537149935e-11,3.4025548161143e-11,0.01812763700322623
NGC0300,5.476201923076923,6.817564359533527e-12,3.1925985712786745e-11,3.214665321467374e-11,-0.0029914502951373743
NGC0300,6.842740384615384,6.811366928962649e-12,3.0651908832233667e-11,3.21303667990217e-11,-0.020458158301373493
NGC0300,8.209278846153845,5.9525175836167966e-12,2.613016245359309e-11,2.9813077342456726e-11,-0.057264696972235726
NGC0300,9.11360576923077,4.840132810695023e-12,2.5798234756979005e-11,2.660114059684009e-11,-0.01331026819698847
NGC0300,9.575817307692306,4.457676065798103e-12,2.6312896870510258e-11,2.54287520767409e-11,0.014843616005581695
NGC0300,10.007884615384617,3.9921858548878205e-12,2.4763321798678574e-11,2.394423104621803e-11,0.01460800682552853
NGC0300,10.500240384615383,3.5456606405881698e-12,2.29202040626547e-11,2.2450743844092026e-11,0.008987745174137186
NGC0801,0.4784386617100371,1.2428216993206117e-09,1.0254207046020476e-09,1.2946421013677945e-09,-0.101247643862499
NGC0801,0.6379182156133829,1.2263860909766522e-09,1.0250140336900497e-09,1.278671730987942e-09,-0.09602925240117853
NGC0801,0.8014869888475836,1.1877250219852824e-09,1.7003149438554363e-09,1.2411194642028005e-09,0.13671578518290986
NGC0801,1.11635687732342,1.106152520902134e-09,1.5100271920918059e-09,1.1619512039399356e-09,0.11379687773050912
NGC0801,1.4394052044609664,9.711295127237672e-10,1.276112526176956e-09,1.0310843199267593e-09,0.09259478924252396
NGC0801,4.330483271375464,2.965360490596678e-10,3.926926074346836e-10,3.742407044566844e-10,0.02090170364780409
NGC0801,7.217472118959107,1.4749076361900426e-10,2.274563404746003e-10,2.2013757658236074e-10,0.014203866370161033
NGC0801,10.0635687732342,9.293740884789137e-11,1.559593688514311e-10,1.5880341913468075e-10,-0.0078483798347582
NGC0801,12.950557620817843,6.913623932313727e-11,1.2340580989087062e-10,1.2998406403702292e-10,-0.022554504774780625
NGC0801,15.841635687732342,4.877062781561615e-11,9.817622622643681e-11,1.0346039371659517e-10,-0.022767792437573958
NGC0801,18.728624535315983,3.405803285339418e-11,7.929390200304714e-11,8.24632987354603e-11,-0.01702091392835879
NGC0801,21.615613382899628,2.561340120408712e-11,6.999355701251537e-11,6.922945975420929e-11,0.004767122025479101
NGC0801,24.461710037174722,2.0459225775868303e-11,6.184987334807024e-11,6.048064042014892e-11,0.009722433452979476
NGC0891,1.05832492431887,1.0865669424855856e-09,1.676726180166479e-09,1.1429554728740246e-09,0.166432833870315
NGC0891,2.6688193743693236,5.554525442878564e-10,4.4764396149630374e-10,6.285635747764921e-10,-0.14741647962729765
NGC0891,3.727144298688194,4.4787876686921036e-10,3.9079137460830747e-10,5.23754858177849e-10,-0.12718309478829376
